Time (ms),Stress at 0.00 mm (kPa),Stress at 0.24 mm (kPa),Stress at 0.45 mm (kPa),Stress at 0.66 mm (kPa),Stress at 0.86 mm (kPa),Stress at 1.05 mm (kPa),Stress at 1.25 mm (kPa),Stress at 1.46 mm (kPa),Stress at 1.65 mm (kPa),Stress at 1.85 mm (kPa),Stress at 2.05 mm (kPa),Stress at 2.25 mm (kPa),Stress at 2.45 mm (kPa),Stress at 2.65 mm (kPa)
4776,-83.261056,-87.815222,-79.618917,-67.908965,-58.72306,-48.65575,-41.418985,-31.988674,-25.157515,-14.817193,0,0,0,0
4777,-83.399484,-87.961221,-79.751289,-68.021869,-58.820692,-48.736644,-41.487847,-32.041858,-25.199341,-14.841828,0,0,0,0
4778,-83.537911,-88.107221,-79.883662,-68.134773,-58.918323,-48.817537,-41.556709,-32.095042,-25.241168,-14.866463,0,0,0,0
4779,-83.676339,-88.25322,-80.016034,-68.247676,-59.015954,-48.898431,-41.625571,-32.148225,-25.282994,-14.891097,0,0,0,0
4780,-83.814766,-88.399219,-80.148406,-68.36058,-59.113586,-48.979325,-41.694433,-32.201409,-25.32482,-14.915732,0,0,0,0
4781,-83.953194,-88.545218,-80.280778,-68.473484,-59.211217,-49.060219,-41.763295,-32.254592,-25.366646,-14.940367,0,0,0,0
4782,-84.091622,-88.691218,-80.413151,-68.586387,-59.308849,-49.141112,-41.832157,-32.307776,-25.408472,-14.965001,0,0,0,0
4783,-84.230049,-88.837217,-80.545523,-68.699291,-59.40648,-49.222006,-41.901019,-32.360959,-25.450299,-14.989636,0,0,0,0
4784,-84.368477,-88.983216,-80.677895,-68.812195,-59.504111,-49.3029,-41.969881,-32.414143,-25.492125,-15.014271,0,0,0,0
4785,-84.506905,-89.129216,-80.810268,-68.925098,-59.601743,-49.383794,-42.038744,-32.467326,-25.533951,-15.038905,0,0,0,0
4786,-84.645332,-89.275215,-80.94264,-69.038002,-59.699374,-49.464687,-42.107606,-32.52051,-25.575777,-15.06354,0,0,0,0
4787,-84.78376,-89.421214,-81.075012,-69.150906,-59.797006,-49.545581,-42.176468,-32.573693,-25.617604,-15.088175,0,0,0,0
4788,-84.922188,-89.567213,-81.207385,-69.263809,-59.894637,-49.626475,-42.24533,-32.626877,-25.65943,-15.112809,0,0,0,0
4789,-85.060615,-89.713213,-81.339757,-69.376713,-59.992268,-49.707369,-42.314192,-32.68006,-25.701256,-15.137444,0,0,0,0
4790,-85.199043,-89.859212,-81.472129,-69.489617,-60.0899,-49.788263,-42.383054,-32.733244,-25.743082,-15.162079,0,0,0,0
4791,-85.33747,-90.005211,-81.604502,-69.60252,-60.187531,-49.869156,-42.451916,-32.786427,-25.784908,-15.186713,0,0,0,0
4792,-85.475898,-90.15121,-81.736874,-69.715424,-60.285163,-49.95005,-42.520778,-32.839611,-25.826735,-15.211348,0,0,0,0
4793,-85.614326,-90.29721,-81.869246,-69.828328,-60.382794,-50.030944,-42.58964,-32.892794,-25.868561,-15.235983,0,0,0,0
4794,-85.752753,-90.443209,-82.001618,-69.941231,-60.480425,-50.111838,-42.658503,-32.945978,-25.910387,-15.260617,0,0,0,0
4795,-85.891181,-90.589208,-82.133991,-70.054135,-60.578057,-50.192731,-42.727365,-32.999161,-25.952213,-15.285252,0,0,0,0
4796,-86.029609,-90.735207,-82.266363,-70.167038,-60.675688,-50.273625,-42.796227,-33.052345,-25.99404,-15.309887,0,0,0,0
4797,-86.168036,-90.881207,-82.398735,-70.279942,-60.77332,-50.354519,-42.865089,-33.105529,-26.035866,-15.334521,0,0,0,0
4798,-86.306464,-91.027206,-82.531108,-70.392846,-60.870951,-50.435413,-42.933951,-33.158712,-26.077692,-15.359156,0,0,0,0
4799,-86.444892,-91.173205,-82.66348,-70.505749,-60.968583,-50.516306,-43.002813,-33.211896,-26.119518,-15.383791,0,0,0,0
4800,-86.583319,-91.319205,-82.795852,-70.618653,-61.066214,-50.5972,-43.071675,-33.265079,-26.161344,-15.408425,0,0,0,0
4801,-86.721747,-91.465204,-82.928225,-70.731557,-61.163845,-50.678094,-43.140537,-33.318263,-26.203171,-15.43306,0,0,0,0
4802,-86.860174,-91.611203,-83.060597,-70.84446,-61.261477,-50.758988,-43.209399,-33.371446,-26.244997,-15.457695,0,0,0,0
4803,-86.998602,-91.757202,-83.192969,-70.957364,-61.359108,-50.839881,-43.278262,-33.42463,-26.286823,-15.482329,0,0,0,0
4804,-87.13703,-91.903202,-83.325342,-71.070268,-61.45674,-50.920775,-43.347124,-33.477813,-26.328649,-15.506964,0,0,0,0
4805,-87.275457,-92.049201,-83.457714,-71.183171,-61.554371,-51.001669,-43.415986,-33.530997,-26.370476,-15.531599,0,0,0,0
4806,-87.413885,-92.1952,-83.590086,-71.296075,-61.652002,-51.082563,-43.484848,-33.58418,-26.412302,-15.556233,0,0,0,0
4807,-87.552313,-92.341199,-83.722459,-71.408979,-61.749634,-51.163457,-43.55371,-33.637364,-26.454128,-15.580868,0,0,0,0
4808,-87.69074,-92.487199,-83.854831,-71.521882,-61.847265,-51.24435,-43.622572,-33.690547,-26.495954,-15.605503,0,0,0,0
4809,-87.829168,-92.633198,-83.987203,-71.634786,-61.944897,-51.325244,-43.691434,-33.743731,-26.53778,-15.630137,0,0,0,0
4810,-87.967595,-92.779197,-84.119575,-71.74769,-62.042528,-51.406138,-43.760296,-33.796914,-26.579607,-15.654772,0,0,0,0
4811,-88.106023,-92.925197,-84.251948,-71.860593,-62.140159,-51.487032,-43.829158,-33.850098,-26.621433,-15.679407,0,0,0,0
4812,-88.244451,-93.071196,-84.38432,-71.973497,-62.237791,-51.567925,-43.898021,-33.903281,-26.663259,-15.704041,0,0,0,0
4813,-88.382878,-93.217195,-84.516692,-72.086401,-62.335422,-51.648819,-43.966883,-33.956465,-26.705085,-15.728676,0,0,0,0
4814,-88.521306,-93.363194,-84.649065,-72.199304,-62.433054,-51.729713,-44.035745,-34.009648,-26.746912,-15.753311,0,0,0,0
4815,-88.659734,-93.509194,-84.781437,-72.312208,-62.530685,-51.810607,-44.104607,-34.062832,-26.788738,-15.777945,0,0,0,0
4816,-88.798161,-93.655193,-84.913809,-72.425112,-62.628317,-51.8915,-44.173469,-34.116015,-26.830564,-15.80258,0,0,0,0
4817,-88.936589,-93.801192,-85.046182,-72.538015,-62.725948,-51.972394,-44.242331,-34.169199,-26.87239,-15.827215,0,0,0,0
4818,-89.075017,-93.947191,-85.178554,-72.650919,-62.823579,-52.053288,-44.311193,-34.222383,-26.914216,-15.851849,0,0,0,0
4819,-89.213444,-94.093191,-85.310926,-72.763822,-62.921211,-52.134182,-44.380055,-34.275566,-26.956043,-15.876484,0,0,0,0
4820,-89.351872,-94.23919,-85.443299,-72.876726,-63.018842,-52.215076,-44.448917,-34.32875,-26.997869,-15.901119,0,0,0,0
4821,-89.490299,-94.385189,-85.575671,-72.98963,-63.116474,-52.295969,-44.51778,-34.381933,-27.039695,-15.925754,0,0,0,0
4822,-89.628727,-94.531189,-85.708043,-73.102533,-63.214105,-52.376863,-44.586642,-34.435117,-27.081521,-15.950388,0,0,0,0
4823,-89.767155,-94.677188,-85.840415,-73.215437,-63.311736,-52.457757,-44.655504,-34.4883,-27.123348,-15.975023,0,0,0,0
4824,-89.905582,-94.823187,-85.972788,-73.328341,-63.409368,-52.538651,-44.724366,-34.541484,-27.165174,-15.999658,0,0,0,0
4825,-90.04401,-94.969186,-86.10516,-73.441244,-63.506999,-52.619544,-44.793228,-34.594667,-27.207,-16.024292,0,0,0,0
4826,-90.182438,-95.115186,-86.237532,-73.554148,-63.604631,-52.700438,-44.86209,-34.647851,-27.248826,-16.048927,0,0,0,0
4827,-90.320865,-95.261185,-86.369905,-73.667052,-63.702262,-52.781332,-44.930952,-34.701034,-27.290652,-16.073562,0,0,0,0
4828,-90.459293,-95.407184,-86.502277,-73.779955,-63.799893,-52.862226,-44.999814,-34.754218,-27.332479,-16.098196,0,0,0,0
4829,-90.597721,-95.553183,-86.634649,-73.892859,-63.897525,-52.943119,-45.068676,-34.807401,-27.374305,-16.122831,0,0,0,0
4830,-90.736148,-95.699183,-86.767022,-74.005763,-63.995156,-53.024013,-45.137539,-34.860585,-27.416131,-16.147466,0,0,0,0
4831,-90.874576,-95.845182,-86.899394,-74.118666,-64.092788,-53.104907,-45.206401,-34.913768,-27.457957,-16.1721,0,0,0,0
4832,-91.013003,-95.991181,-87.031766,-74.23157,-64.190419,-53.185801,-45.275263,-34.966952,-27.499784,-16.196735,0,0,0,0
4833,-91.151431,-96.13718,-87.164139,-74.344474,-64.28805,-53.266694,-45.344125,-35.020135,-27.54161,-16.22137,0,0,0,0
4834,-91.289859,-96.28318,-87.296511,-74.457377,-64.385682,-53.347588,-45.412987,-35.073319,-27.583436,-16.246004,0,0,0,0
4835,-91.428286,-96.429179,-87.428883,-74.570281,-64.483313,-53.428482,-45.481849,-35.126502,-27.625262,-16.270639,0,0,0,0
4836,-91.566714,-96.575178,-87.561255,-74.683185,-64.580945,-53.509376,-45.550711,-35.179686,-27.667088,-16.295274,0,0,0,0
4837,-91.705142,-96.721178,-87.693628,-74.796088,-64.678576,-53.59027,-45.619573,-35.23287,-27.708915,-16.319908,0,0,0,0
4838,-91.843569,-96.867177,-87.826,-74.908992,-64.776208,-53.671163,-45.688435,-35.286053,-27.750741,-16.344543,0,0,0,0
4839,-91.981997,-97.013176,-87.958372,-75.021896,-64.873839,-53.752057,-45.757298,-35.339237,-27.792567,-16.369178,0,0,0,0
4840,-92.120424,-97.159175,-88.090745,-75.134799,-64.97147,-53.832951,-45.82616,-35.39242,-27.834393,-16.393812,0,0,0,0
4841,-92.258852,-97.305175,-88.223117,-75.247703,-65.069102,-53.913845,-45.895022,-35.445604,-27.87622,-16.418447,0,0,0,0
4842,-92.39728,-97.451174,-88.355489,-75.360607,-65.166733,-53.994738,-45.963884,-35.498787,-27.918046,-16.443082,0,0,0,0
4843,-92.535707,-97.597173,-88.487862,-75.47351,-65.264365,-54.075632,-46.032746,-35.551971,-27.959872,-16.467716,0,0,0,0
4844,-92.674135,-97.743172,-88.620234,-75.586414,-65.361996,-54.156526,-46.101608,-35.605154,-28.001698,-16.492351,0,0,0,0
4845,-92.812563,-97.889172,-88.752606,-75.699317,-65.459627,-54.23742,-46.17047,-35.658338,-28.043524,-16.516986,0,0,0,0
4846,-92.95099,-98.035171,-88.884979,-75.812221,-65.557259,-54.318313,-46.239332,-35.711521,-28.085351,-16.54162,0,0,0,0
4847,-93.089418,-98.18117,-89.017351,-75.925125,-65.65489,-54.399207,-46.308194,-35.764705,-28.127177,-16.566255,0,0,0,0
4848,-93.227846,-98.32717,-89.149723,-76.038028,-65.752522,-54.480101,-46.377057,-35.817888,-28.169003,-16.59089,0,0,0,0
4849,-93.366273,-98.473169,-89.282096,-76.150932,-65.850153,-54.560995,-46.445919,-35.871072,-28.210829,-16.615524,0,0,0,0
4850,-93.504701,-98.619168,-89.414468,-76.263836,-65.947784,-54.641888,-46.514781,-35.924255,-28.252655,-16.640159,0,0,0,0
4851,-93.643128,-98.765167,-89.54684,-76.376739,-66.045416,-54.722782,-46.583643,-35.977439,-28.294482,-16.664794,0,0,0,0
4852,-93.781556,-98.911167,-89.679212,-76.489643,-66.143047,-54.803676,-46.652505,-36.030622,-28.336308,-16.689428,0,0,0,0
4853,-93.919984,-99.057166,-89.811585,-76.602547,-66.240679,-54.88457,-46.721367,-36.083806,-28.378134,-16.714063,0,0,0,0
4854,-94.058411,-99.203165,-89.943957,-76.71545,-66.33831,-54.965464,-46.790229,-36.136989,-28.41996,-16.738698,0,0,0,0
4855,-94.196839,-99.349164,-90.076329,-76.828354,-66.435941,-55.046357,-46.859091,-36.190173,-28.461787,-16.763332,0,0,0,0
4856,-94.335267,-99.495164,-90.208702,-76.941258,-66.533573,-55.127251,-46.927953,-36.243357,-28.503613,-16.787967,0,0,0,0
4857,-94.473694,-99.641163,-90.341074,-77.054161,-66.631204,-55.208145,-46.996816,-36.29654,-28.545439,-16.812602,0,0,0,0
4858,-94.612122,-99.787162,-90.473446,-77.167065,-66.728836,-55.289039,-47.065678,-36.349724,-28.587265,-16.837236,0,0,0,0
4859,-94.75055,-99.933162,-90.605819,-77.279969,-66.826467,-55.369932,-47.13454,-36.402907,-28.629091,-16.861871,0,0,0,0
4860,-94.888977,-100.07916,-90.738191,-77.392872,-66.924099,-55.450826,-47.203402,-36.456091,-28.670918,-16.886506,0,0,0,0
4861,-95.027405,-100.22516,-90.870563,-77.505776,-67.02173,-55.53172,-47.272264,-36.509274,-28.712744,-16.91114,0,0,0,0
4862,-95.165832,-100.37116,-91.002936,-77.61868,-67.119361,-55.612614,-47.341126,-36.562458,-28.75457,-16.935775,0,0,0,0
4863,-95.30426,-100.51716,-91.135308,-77.731583,-67.216993,-55.693507,-47.409988,-36.615641,-28.796396,-16.96041,0,0,0,0
4864,-95.442688,-100.66316,-91.26768,-77.844487,-67.314624,-55.774401,-47.47885,-36.668825,-28.838223,-16.985045,0,0,0,0
4865,-95.581115,-100.80916,-91.400052,-77.957391,-67.412256,-55.855295,-47.547712,-36.722008,-28.880049,-17.009679,0,0,0,0
4866,-95.719543,-100.95516,-91.532425,-78.070294,-67.509887,-55.936189,-47.616575,-36.775192,-28.921875,-17.034314,0,0,0,0
4867,-95.857971,-101.10116,-91.664797,-78.183198,-67.607518,-56.017082,-47.685437,-36.828375,-28.963701,-17.058949,0,0,0,0
4868,-95.996398,-101.24715,-91.797169,-78.296101,-67.70515,-56.097976,-47.754299,-36.881559,-29.005527,-17.083583,0,0,0,0
4869,-96.134826,-101.39315,-91.929542,-78.409005,-67.802781,-56.17887,-47.823161,-36.934742,-29.047354,-17.108218,0,0,0,0
4870,-96.273253,-101.53915,-92.061914,-78.521909,-67.900413,-56.259764,-47.892023,-36.987926,-29.08918,-17.132853,0,0,0,0
4871,-96.411681,-101.68515,-92.194286,-78.634812,-67.998044,-56.340658,-47.960885,-37.041109,-29.131006,-17.157487,0,0,0,0
4872,-96.550109,-101.83115,-92.326659,-78.747716,-68.095675,-56.421551,-48.029747,-37.094293,-29.172832,-17.182122,0,0,0,0
4873,-96.688536,-101.97715,-92.459031,-78.86062,-68.193307,-56.502445,-48.098609,-37.147476,-29.214659,-17.206757,0,0,0,0
4874,-96.826964,-102.12315,-92.591403,-78.973523,-68.290938,-56.583339,-48.167471,-37.20066,-29.256485,-17.231391,0,0,0,0
4875,-96.965392,-102.26915,-92.723776,-79.086427,-68.38857,-56.664233,-48.236334,-37.253844,-29.298311,-17.256026,0,0,0,0
4876,-97.003234,-102.30906,-92.759963,-79.117292,-68.41526,-56.686347,-48.255159,-37.268383,-29.309745,-17.26276,0,0,0,0
4877,-97.041077,-102.34898,-92.79615,-79.148157,-68.44195,-56.708461,-48.273984,-37.282922,-29.32118,-17.269495,0,0,0,0
4878,-97.07892,-102.38889,-92.832338,-79.179023,-68.46864,-56.730576,-48.292809,-37.297461,-29.332614,-17.27623,0,0,0,0
4879,-97.116763,-102.4288,-92.868525,-79.209888,-68.49533,-56.75269,-48.311635,-37.312,-29.344048,-17.282964,0,0,0,0
4880,-97.154606,-102.46871,-92.904713,-79.240753,-68.52202,-56.774805,-48.33046,-37.326539,-29.355482,-17.289699,0,0,0,0
4881,-97.192449,-102.50863,-92.9409,-79.271618,-68.54871,-56.796919,-48.349285,-37.341078,-29.366917,-17.296433,0,0,0,0
4882,-97.230291,-102.54854,-92.977088,-79.302483,-68.5754,-56.819034,-48.36811,-37.355617,-29.378351,-17.303168,0,0,0,0
4883,-97.268134,-102.58845,-93.013275,-79.333348,-68.60209,-56.841148,-48.386936,-37.370156,-29.389785,-17.309902,0,0,0,0
4884,-97.305977,-102.62836,-93.049463,-79.364214,-68.628781,-56.863262,-48.405761,-37.384696,-29.40122,-17.316637,0,0,0,0
4885,-97.34382,-102.66828,-93.08565,-79.395079,-68.655471,-56.885377,-48.424586,-37.399235,-29.412654,-17.323371,0,0,0,0
4886,-97.381663,-102.70819,-93.121837,-79.425944,-68.682161,-56.907491,-48.443411,-37.413774,-29.424088,-17.330106,0,0,0,0
4887,-97.419506,-102.7481,-93.158025,-79.456809,-68.708851,-56.929606,-48.462237,-37.428313,-29.435523,-17.33684,0,0,0,0
4888,-97.457348,-102.78802,-93.194212,-79.487674,-68.735541,-56.95172,-48.481062,-37.442852,-29.446957,-17.343575,0,0,0,0
4889,-97.495191,-102.82793,-93.2304,-79.518539,-68.762231,-56.973835,-48.499887,-37.457391,-29.458391,-17.350309,0,0,0,0
4890,-97.533034,-102.86784,-93.266587,-79.549405,-68.788921,-56.995949,-48.518712,-37.47193,-29.469825,-17.357044,0,0,0,0
4891,-97.570877,-102.90775,-93.302775,-79.58027,-68.815611,-57.018063,-48.537538,-37.486469,-29.48126,-17.363778,0,0,0,0
4892,-97.60872,-102.94767,-93.338962,-79.611135,-68.842301,-57.040178,-48.556363,-37.501008,-29.492694,-17.370513,0,0,0,0
4893,-97.646562,-102.98758,-93.375149,-79.642,-68.868992,-57.062292,-48.575188,-37.515547,-29.504128,-17.377248,0,0,0,0
4894,-97.684405,-103.02749,-93.411337,-79.672865,-68.895682,-57.084407,-48.594014,-37.530087,-29.515563,-17.383982,0,0,0,0
4895,-97.722248,-103.0674,-93.447524,-79.70373,-68.922372,-57.106521,-48.612839,-37.544626,-29.526997,-17.390717,0,0,0,0
4896,-97.760091,-103.10732,-93.483712,-79.734596,-68.949062,-57.128636,-48.631664,-37.559165,-29.538431,-17.397451,0,0,0,0
4897,-97.797934,-103.14723,-93.519899,-79.765461,-68.975752,-57.15075,-48.650489,-37.573704,-29.549865,-17.404186,0,0,0,0
4898,-97.835777,-103.18714,-93.556087,-79.796326,-69.002442,-57.172864,-48.669315,-37.588243,-29.5613,-17.41092,0,0,0,0
4899,-97.873619,-103.22706,-93.592274,-79.827191,-69.029132,-57.194979,-48.68814,-37.602782,-29.572734,-17.417655,0,0,0,0
4900,-97.911462,-103.26697,-93.628462,-79.858056,-69.055822,-57.217093,-48.706965,-37.617321,-29.584168,-17.424389,0,0,0,0
4901,-97.949305,-103.30688,-93.664649,-79.888922,-69.082512,-57.239208,-48.72579,-37.63186,-29.595603,-17.431124,0,0,0,0
4902,-97.987148,-103.34679,-93.700836,-79.919787,-69.109202,-57.261322,-48.744616,-37.646399,-29.607037,-17.437858,0,0,0,0
4903,-98.024991,-103.38671,-93.737024,-79.950652,-69.135893,-57.283437,-48.763441,-37.660939,-29.618471,-17.444593,0,0,0,0
4904,-98.062833,-103.42662,-93.773211,-79.981517,-69.162583,-57.305551,-48.782266,-37.675478,-29.629906,-17.451327,0,0,0,0
4905,-98.100676,-103.46653,-93.809399,-80.012382,-69.189273,-57.327665,-48.801091,-37.690017,-29.64134,-17.458062,0,0,0,0
4906,-98.138519,-103.50644,-93.845586,-80.043247,-69.215963,-57.34978,-48.819917,-37.704556,-29.652774,-17.464796,0,0,0,0
4907,-98.176362,-103.54636,-93.881774,-80.074113,-69.242653,-57.371894,-48.838742,-37.719095,-29.664208,-17.471531,0,0,0,0
4908,-98.214205,-103.58627,-93.917961,-80.104978,-69.269343,-57.394009,-48.857567,-37.733634,-29.675643,-17.478266,0,0,0,0
4909,-98.252048,-103.62618,-93.954148,-80.135843,-69.296033,-57.416123,-48.876392,-37.748173,-29.687077,-17.485,0,0,0,0
4910,-98.28989,-103.6661,-93.990336,-80.166708,-69.322723,-57.438238,-48.895218,-37.762712,-29.698511,-17.491735,0,0,0,0
4911,-98.327733,-103.70601,-94.026523,-80.197573,-69.349413,-57.460352,-48.914043,-37.777251,-29.709946,-17.498469,0,0,0,0
4912,-98.365576,-103.74592,-94.062711,-80.228438,-69.376104,-57.482467,-48.932868,-37.791791,-29.72138,-17.505204,0,0,0,0
4913,-98.403419,-103.78583,-94.098898,-80.259304,-69.402794,-57.504581,-48.951693,-37.80633,-29.732814,-17.511938,0,0,0,0
4914,-98.441262,-103.82575,-94.135086,-80.290169,-69.429484,-57.526695,-48.970519,-37.820869,-29.744248,-17.518673,0,0,0,0
4915,-98.479104,-103.86566,-94.171273,-80.321034,-69.456174,-57.54881,-48.989344,-37.835408,-29.755683,-17.525407,0,0,0,0
4916,-98.516947,-103.90557,-94.207461,-80.351899,-69.482864,-57.570924,-49.008169,-37.849947,-29.767117,-17.532142,0,0,0,0
4917,-98.55479,-103.94548,-94.243648,-80.382764,-69.509554,-57.593039,-49.026995,-37.864486,-29.778551,-17.538876,0,0,0,0
4918,-98.592633,-103.9854,-94.279835,-80.413629,-69.536244,-57.615153,-49.04582,-37.879025,-29.789986,-17.545611,0,0,0,0
4919,-98.630476,-104.02531,-94.316023,-80.444495,-69.562934,-57.637268,-49.064645,-37.893564,-29.80142,-17.552345,0,0,0,0
4920,-98.668319,-104.06522,-94.35221,-80.47536,-69.589624,-57.659382,-49.08347,-37.908103,-29.812854,-17.55908,0,0,0,0
4921,-98.706161,-104.10514,-94.388398,-80.506225,-69.616314,-57.681496,-49.102296,-37.922643,-29.824288,-17.565814,0,0,0,0
4922,-98.744004,-104.14505,-94.424585,-80.53709,-69.643005,-57.703611,-49.121121,-37.937182,-29.835723,-17.572549,0,0,0,0
4923,-98.781847,-104.18496,-94.460773,-80.567955,-69.669695,-57.725725,-49.139946,-37.951721,-29.847157,-17.579284,0,0,0,0
4924,-98.81969,-104.22487,-94.49696,-80.59882,-69.696385,-57.74784,-49.158771,-37.96626,-29.858591,-17.586018,0,0,0,0
4925,-98.857533,-104.26479,-94.533148,-80.629686,-69.723075,-57.769954,-49.177597,-37.980799,-29.870026,-17.592753,0,0,0,0
4926,-98.895376,-104.3047,-94.569335,-80.660551,-69.749765,-57.792069,-49.196422,-37.995338,-29.88146,-17.599487,0,0,0,0
4927,-98.933218,-104.34461,-94.605522,-80.691416,-69.776455,-57.814183,-49.215247,-38.009877,-29.892894,-17.606222,0,0,0,0
4928,-98.971061,-104.38452,-94.64171,-80.722281,-69.803145,-57.836297,-49.234072,-38.024416,-29.904329,-17.612956,0,0,0,0
4929,-99.008904,-104.42444,-94.677897,-80.753146,-69.829835,-57.858412,-49.252898,-38.038955,-29.915763,-17.619691,0,0,0,0
4930,-99.046747,-104.46435,-94.714085,-80.784012,-69.856525,-57.880526,-49.271723,-38.053495,-29.927197,-17.626425,0,0,0,0
4931,-99.08459,-104.50426,-94.750272,-80.814877,-69.883215,-57.902641,-49.290548,-38.068034,-29.938631,-17.63316,0,0,0,0
4932,-99.122432,-104.54418,-94.78646,-80.845742,-69.909906,-57.924755,-49.309373,-38.082573,-29.950066,-17.639894,0,0,0,0
4933,-99.160275,-104.58409,-94.822647,-80.876607,-69.936596,-57.94687,-49.328199,-38.097112,-29.9615,-17.646629,0,0,0,0
4934,-99.198118,-104.624,-94.858834,-80.907472,-69.963286,-57.968984,-49.347024,-38.111651,-29.972934,-17.653363,0,0,0,0
4935,-99.235961,-104.66391,-94.895022,-80.938337,-69.989976,-57.991098,-49.365849,-38.12619,-29.984369,-17.660098,0,0,0,0
4936,-99.273804,-104.70383,-94.931209,-80.969203,-70.016666,-58.013213,-49.384675,-38.140729,-29.995803,-17.666832,0,0,0,0
4937,-99.311647,-104.74374,-94.967397,-81.000068,-70.043356,-58.035327,-49.4035,-38.155268,-30.007237,-17.673567,0,0,0,0
4938,-99.349489,-104.78365,-95.003584,-81.030933,-70.070046,-58.057442,-49.422325,-38.169807,-30.018671,-17.680302,0,0,0,0
4939,-99.387332,-104.82356,-95.039772,-81.061798,-70.096736,-58.079556,-49.44115,-38.184347,-30.030106,-17.687036,0,0,0,0
4940,-99.425175,-104.86348,-95.075959,-81.092663,-70.123426,-58.101671,-49.459976,-38.198886,-30.04154,-17.693771,0,0,0,0
4941,-99.463018,-104.90339,-95.112147,-81.123528,-70.150117,-58.123785,-49.478801,-38.213425,-30.052974,-17.700505,0,0,0,0
4942,-99.500861,-104.9433,-95.148334,-81.154394,-70.176807,-58.145899,-49.497626,-38.227964,-30.064409,-17.70724,0,0,0,0
4943,-99.538703,-104.98322,-95.184521,-81.185259,-70.203497,-58.168014,-49.516451,-38.242503,-30.075843,-17.713974,0,0,0,0
4944,-99.576546,-105.02313,-95.220709,-81.216124,-70.230187,-58.190128,-49.535277,-38.257042,-30.087277,-17.720709,0,0,0,0
4945,-99.614389,-105.06304,-95.256896,-81.246989,-70.256877,-58.212243,-49.554102,-38.271581,-30.098712,-17.727443,0,0,0,0
4946,-99.652232,-105.10295,-95.293084,-81.277854,-70.283567,-58.234357,-49.572927,-38.28612,-30.110146,-17.734178,0,0,0,0
4947,-99.690075,-105.14287,-95.329271,-81.308719,-70.310257,-58.256472,-49.591752,-38.300659,-30.12158,-17.740912,0,0,0,0
4948,-99.727918,-105.18278,-95.365459,-81.339585,-70.336947,-58.278586,-49.610578,-38.315199,-30.133014,-17.747647,0,0,0,0
4949,-99.76576,-105.22269,-95.401646,-81.37045,-70.363637,-58.3007,-49.629403,-38.329738,-30.144449,-17.754381,0,0,0,0
