Time (ms),Stress at 0.00 mm (kPa),Stress at 0.26 mm (kPa),Stress at 0.46 mm (kPa),Stress at 0.65 mm (kPa),Stress at 0.85 mm (kPa),Stress at 1.06 mm (kPa),Stress at 1.25 mm (kPa),Stress at 1.45 mm (kPa),Stress at 1.65 mm (kPa),Stress at 1.85 mm (kPa),Stress at 2.05 mm (kPa),Stress at 2.25 mm (kPa),Stress at 2.45 mm (kPa),Stress at 2.65 mm (kPa),Stress at 2.85 mm (kPa),Stress at 3.05 mm (kPa),Stress at 3.25 mm (kPa),Stress at 3.45 mm (kPa),Stress at 3.65 mm (kPa),Stress at 3.85 mm (kPa)
3060,365.52119,328.01438,296.46323,262.60318,227.81408,184.57116,154.84555,123.15932,93.529708,74.902776,52.242072,36.147836,21.832502,13.32461,4.6645681,0.22965314,0,0,0,0
3061,365.52191,328.01503,296.46381,262.6037,227.81453,184.57152,154.84586,123.15957,93.529893,74.902924,52.242175,36.147908,21.832545,13.324636,4.6645773,0.2296536,0,0,0,0
3062,365.52264,328.01567,296.4644,262.60421,227.81498,184.57189,154.84616,123.15981,93.530078,74.903072,52.242278,36.147979,21.832588,13.324662,4.6645865,0.22965405,0,0,0,0
3063,365.52336,328.01632,296.46499,262.60473,227.81543,184.57225,154.84647,123.16005,93.530263,74.903221,52.242382,36.148051,21.832631,13.324689,4.6645957,0.2296545,0,0,0,0
3064,365.52408,328.01697,296.46557,262.60525,227.81588,184.57262,154.84677,123.1603,93.530448,74.903369,52.242485,36.148122,21.832675,13.324715,4.664605,0.22965496,0,0,0,0
3065,365.5248,328.01762,296.46616,262.60577,227.81633,184.57298,154.84708,123.16054,93.530633,74.903517,52.242588,36.148194,21.832718,13.324741,4.6646142,0.22965541,0,0,0,0
3066,365.52553,328.01827,296.46674,262.60629,227.81679,184.57335,154.84739,123.16078,93.530818,74.903665,52.242691,36.148265,21.832761,13.324768,4.6646234,0.22965587,0,0,0,0
3067,365.52625,328.01892,296.46733,262.60681,227.81724,184.57371,154.84769,123.16103,93.531003,74.903813,52.242795,36.148337,21.832804,13.324794,4.6646326,0.22965632,0,0,0,0
3068,365.52697,328.01957,296.46792,262.60733,227.81769,184.57408,154.848,123.16127,93.531188,74.903961,52.242898,36.148408,21.832847,13.32482,4.6646419,0.22965677,0,0,0,0
3069,365.5277,328.02021,296.4685,262.60785,227.81814,184.57444,154.84831,123.16151,93.531373,74.904109,52.243001,36.14848,21.83289,13.324847,4.6646511,0.22965723,0,0,0,0
3070,365.52842,328.02086,296.46909,262.60837,227.81859,184.57481,154.84861,123.16176,93.531558,74.904257,52.243105,36.148551,21.832934,13.324873,4.6646603,0.22965768,0,0,0,0
3071,365.52914,328.02151,296.46968,262.60889,227.81904,184.57517,154.84892,123.162,93.531743,74.904406,52.243208,36.148622,21.832977,13.324899,4.6646695,0.22965814,0,0,0,0
3072,365.52986,328.02216,296.47026,262.60941,227.81949,184.57554,154.84922,123.16224,93.531927,74.904554,52.243311,36.148694,21.83302,13.324926,4.6646788,0.22965859,0,0,0,0
3073,365.53059,328.02281,296.47085,262.60993,227.81994,184.5759,154.84953,123.16249,93.532112,74.904702,52.243415,36.148765,21.833063,13.324952,4.664688,0.22965905,0,0,0,0
3074,365.53131,328.02346,296.47143,262.61045,227.82039,184.57627,154.84984,123.16273,93.532297,74.90485,52.243518,36.148837,21.833106,13.324978,4.6646972,0.2296595,0,0,0,0
3075,365.53203,328.02411,296.47202,262.61097,227.82084,184.57663,154.85014,123.16298,93.532482,74.904998,52.243621,36.148908,21.833149,13.325005,4.6647064,0.22965995,0,0,0,0
3076,365.53276,328.02476,296.47261,262.61148,227.82129,184.577,154.85045,123.16322,93.532667,74.905146,52.243725,36.14898,21.833193,13.325031,4.6647157,0.22966041,0,0,0,0
3077,365.53348,328.0254,296.47319,262.612,227.82174,184.57736,154.85076,123.16346,93.532852,74.905294,52.243828,36.149051,21.833236,13.325057,4.6647249,0.22966086,0,0,0,0
3078,365.5342,328.02605,296.47378,262.61252,227.82219,184.57773,154.85106,123.16371,93.533037,74.905442,52.243931,36.149123,21.833279,13.325084,4.6647341,0.22966132,0,0,0,0
3079,365.53492,328.0267,296.47437,262.61304,227.82264,184.57809,154.85137,123.16395,93.533222,74.90559,52.244034,36.149194,21.833322,13.32511,4.6647433,0.22966177,0,0,0,0
3080,365.53565,328.02735,296.47495,262.61356,227.82309,184.57846,154.85167,123.16419,93.533407,74.905739,52.244138,36.149266,21.833365,13.325137,4.6647526,0.22966222,0,0,0,0
3081,365.53637,328.028,296.47554,262.61408,227.82354,184.57882,154.85198,123.16444,93.533592,74.905887,52.244241,36.149337,21.833408,13.325163,4.6647618,0.22966268,0,0,0,0
3082,365.53709,328.02865,296.47612,262.6146,227.82399,184.57919,154.85229,123.16468,93.533777,74.906035,52.244344,36.149409,21.833452,13.325189,4.664771,0.22966313,0,0,0,0
3083,365.53782,328.0293,296.47671,262.61512,227.82444,184.57955,154.85259,123.16492,93.533962,74.906183,52.244448,36.14948,21.833495,13.325216,4.6647802,0.22966359,0,0,0,0
3084,365.53854,328.02994,296.4773,262.61564,227.82489,184.57992,154.8529,123.16517,93.534147,74.906331,52.244551,36.149552,21.833538,13.325242,4.6647894,0.22966404,0,0,0,0
3085,365.53926,328.03059,296.47788,262.61616,227.82535,184.58028,154.85321,123.16541,93.534332,74.906479,52.244654,36.149623,21.833581,13.325268,4.6647987,0.22966449,0,0,0,0
3086,365.53998,328.03124,296.47847,262.61668,227.8258,184.58065,154.85351,123.16565,93.534517,74.906627,52.244758,36.149695,21.833624,13.325295,4.6648079,0.22966495,0,0,0,0
3087,365.54071,328.03189,296.47906,262.6172,227.82625,184.58101,154.85382,123.1659,93.534702,74.906775,52.244861,36.149766,21.833668,13.325321,4.6648171,0.2296654,0,0,0,0
3088,365.54143,328.03254,296.47964,262.61772,227.8267,184.58138,154.85412,123.16614,93.534887,74.906924,52.244964,36.149838,21.833711,13.325347,4.6648263,0.22966586,0,0,0,0
3089,365.54215,328.03319,296.48023,262.61824,227.82715,184.58174,154.85443,123.16639,93.535072,74.907072,52.245068,36.149909,21.833754,13.325374,4.6648356,0.22966631,0,0,0,0
3090,365.54287,328.03384,296.48081,262.61876,227.8276,184.58211,154.85474,123.16663,93.535257,74.90722,52.245171,36.149981,21.833797,13.3254,4.6648448,0.22966677,0,0,0,0
3091,365.5436,328.03449,296.4814,262.61927,227.82805,184.58247,154.85504,123.16687,93.535442,74.907368,52.245274,36.150052,21.83384,13.325426,4.664854,0.22966722,0,0,0,0
3092,365.54432,328.03513,296.48199,262.61979,227.8285,184.58284,154.85535,123.16712,93.535627,74.907516,52.245377,36.150124,21.833883,13.325453,4.6648632,0.22966767,0,0,0,0
3093,365.54504,328.03578,296.48257,262.62031,227.82895,184.5832,154.85565,123.16736,93.535812,74.907664,52.245481,36.150195,21.833927,13.325479,4.6648725,0.22966813,0,0,0,0
3094,365.54577,328.03643,296.48316,262.62083,227.8294,184.58357,154.85596,123.1676,93.535996,74.907812,52.245584,36.150267,21.83397,13.325505,4.6648817,0.22966858,0,0,0,0
3095,365.54649,328.03708,296.48375,262.62135,227.82985,184.58393,154.85627,123.16785,93.536181,74.90796,52.245687,36.150338,21.834013,13.325532,4.6648909,0.22966904,0,0,0,0
3096,365.54721,328.03773,296.48433,262.62187,227.8303,184.5843,154.85657,123.16809,93.536366,74.908109,52.245791,36.15041,21.834056,13.325558,4.6649001,0.22966949,0,0,0,0
3097,365.54793,328.03838,296.48492,262.62239,227.83075,184.58466,154.85688,123.16833,93.536551,74.908257,52.245894,36.150481,21.834099,13.325584,4.6649094,0.22966994,0,0,0,0
3098,365.54866,328.03903,296.4855,262.62291,227.8312,184.58503,154.85719,123.16858,93.536736,74.908405,52.245997,36.150553,21.834142,13.325611,4.6649186,0.2296704,0,0,0,0
3099,365.54938,328.03967,296.48609,262.62343,227.83165,184.58539,154.85749,123.16882,93.536921,74.908553,52.246101,36.150624,21.834186,13.325637,4.6649278,0.22967085,0,0,0,0
3100,365.5501,328.04032,296.48668,262.62395,227.8321,184.58576,154.8578,123.16906,93.537106,74.908701,52.246204,36.150695,21.834229,13.325664,4.664937,0.22967131,0,0,0,0
3101,365.55083,328.04097,296.48726,262.62447,227.83255,184.58612,154.8581,123.16931,93.537291,74.908849,52.246307,36.150767,21.834272,13.32569,4.6649463,0.22967176,0,0,0,0
3102,365.55155,328.04162,296.48785,262.62499,227.833,184.58649,154.85841,123.16955,93.537476,74.908997,52.246411,36.150838,21.834315,13.325716,4.6649555,0.22967222,0,0,0,0
3103,365.55227,328.04227,296.48844,262.62551,227.83345,184.58685,154.85872,123.16979,93.537661,74.909145,52.246514,36.15091,21.834358,13.325743,4.6649647,0.22967267,0,0,0,0
3104,365.55299,328.04292,296.48902,262.62603,227.8339,184.58722,154.85902,123.17004,93.537846,74.909294,52.246617,36.150981,21.834401,13.325769,4.6649739,0.22967312,0,0,0,0
3105,365.55372,328.04357,296.48961,262.62654,227.83436,184.58758,154.85933,123.17028,93.538031,74.909442,52.246721,36.151053,21.834445,13.325795,4.6649832,0.22967358,0,0,0,0
3106,365.55444,328.04422,296.49019,262.62706,227.83481,184.58795,154.85964,123.17053,93.538216,74.90959,52.246824,36.151124,21.834488,13.325822,4.6649924,0.22967403,0,0,0,0
3107,365.55516,328.04486,296.49078,262.62758,227.83526,184.58831,154.85994,123.17077,93.538401,74.909738,52.246927,36.151196,21.834531,13.325848,4.6650016,0.22967449,0,0,0,0
3108,365.55589,328.04551,296.49137,262.6281,227.83571,184.58868,154.86025,123.17101,93.538586,74.909886,52.24703,36.151267,21.834574,13.325874,4.6650108,0.22967494,0,0,0,0
3109,365.55661,328.04616,296.49195,262.62862,227.83616,184.58904,154.86055,123.17126,93.538771,74.910034,52.247134,36.151339,21.834617,13.325901,4.6650201,0.22967539,0,0,0,0
3110,365.55733,328.04681,296.49254,262.62914,227.83661,184.58941,154.86086,123.1715,93.538956,74.910182,52.247237,36.15141,21.834661,13.325927,4.6650293,0.22967585,0,0,0,0
3111,365.55805,328.04746,296.49313,262.62966,227.83706,184.58977,154.86117,123.17174,93.539141,74.91033,52.24734,36.151482,21.834704,13.325953,4.6650385,0.2296763,0,0,0,0
3112,365.55878,328.04811,296.49371,262.63018,227.83751,184.59014,154.86147,123.17199,93.539326,74.910478,52.247444,36.151553,21.834747,13.32598,4.6650477,0.22967676,0,0,0,0
3113,365.5595,328.04876,296.4943,262.6307,227.83796,184.5905,154.86178,123.17223,93.539511,74.910627,52.247547,36.151625,21.83479,13.326006,4.6650569,0.22967721,0,0,0,0
3114,365.56022,328.0494,296.49488,262.63122,227.83841,184.59087,154.86209,123.17247,93.539696,74.910775,52.24765,36.151696,21.834833,13.326032,4.6650662,0.22967766,0,0,0,0
3115,365.56095,328.05005,296.49547,262.63174,227.83886,184.59123,154.86239,123.17272,93.539881,74.910923,52.247754,36.151768,21.834876,13.326059,4.6650754,0.22967812,0,0,0,0
3116,365.56167,328.0507,296.49606,262.63226,227.83931,184.5916,154.8627,123.17296,93.540066,74.911071,52.247857,36.151839,21.83492,13.326085,4.6650846,0.22967857,0,0,0,0
3117,365.56239,328.05135,296.49664,262.63278,227.83976,184.59196,154.863,123.1732,93.54025,74.911219,52.24796,36.151911,21.834963,13.326111,4.6650938,0.22967903,0,0,0,0
3118,365.56311,328.052,296.49723,262.6333,227.84021,184.59233,154.86331,123.17345,93.540435,74.911367,52.248064,36.151982,21.835006,13.326138,4.6651031,0.22967948,0,0,0,0
3119,365.56384,328.05265,296.49782,262.63381,227.84066,184.59269,154.86362,123.17369,93.54062,74.911515,52.248167,36.152054,21.835049,13.326164,4.6651123,0.22967994,0,0,0,0
3120,365.56456,328.0533,296.4984,262.63433,227.84111,184.59306,154.86392,123.17394,93.540805,74.911663,52.24827,36.152125,21.835092,13.32619,4.6651215,0.22968039,0,0,0,0
3121,365.56528,328.05394,296.49899,262.63485,227.84156,184.59342,154.86423,123.17418,93.54099,74.911812,52.248373,36.152197,21.835135,13.326217,4.6651307,0.22968084,0,0,0,0
3122,365.56601,328.05459,296.49957,262.63537,227.84201,184.59379,154.86453,123.17442,93.541175,74.91196,52.248477,36.152268,21.835179,13.326243,4.66514,0.2296813,0,0,0,0
3123,365.56673,328.05524,296.50016,262.63589,227.84246,184.59415,154.86484,123.17467,93.54136,74.912108,52.24858,36.15234,21.835222,13.32627,4.6651492,0.22968175,0,0,0,0
3124,365.56745,328.05589,296.50075,262.63641,227.84291,184.59452,154.86515,123.17491,93.541545,74.912256,52.248683,36.152411,21.835265,13.326296,4.6651584,0.22968221,0,0,0,0
3125,365.56817,328.05654,296.50133,262.63693,227.84337,184.59488,154.86545,123.17515,93.54173,74.912404,52.248787,36.152483,21.835308,13.326322,4.6651676,0.22968266,0,0,0,0
3126,365.5689,328.05719,296.50192,262.63745,227.84382,184.59525,154.86576,123.1754,93.541915,74.912552,52.24889,36.152554,21.835351,13.326349,4.6651769,0.22968311,0,0,0,0
3127,365.56962,328.05784,296.50251,262.63797,227.84427,184.59561,154.86607,123.17564,93.5421,74.9127,52.248993,36.152626,21.835394,13.326375,4.6651861,0.22968357,0,0,0,0
3128,365.57034,328.05849,296.50309,262.63849,227.84472,184.59598,154.86637,123.17588,93.542285,74.912848,52.249097,36.152697,21.835438,13.326401,4.6651953,0.22968402,0,0,0,0
3129,365.57106,328.05913,296.50368,262.63901,227.84517,184.59634,154.86668,123.17613,93.54247,74.912997,52.2492,36.152768,21.835481,13.326428,4.6652045,0.22968448,0,0,0,0
3130,365.57179,328.05978,296.50426,262.63953,227.84562,184.59671,154.86698,123.17637,93.542655,74.913145,52.249303,36.15284,21.835524,13.326454,4.6652138,0.22968493,0,0,0,0
3131,365.57251,328.06043,296.50485,262.64005,227.84607,184.59707,154.86729,123.17661,93.54284,74.913293,52.249407,36.152911,21.835567,13.32648,4.665223,0.22968539,0,0,0,0
3132,365.57323,328.06108,296.50544,262.64057,227.84652,184.59744,154.8676,123.17686,93.543025,74.913441,52.24951,36.152983,21.83561,13.326507,4.6652322,0.22968584,0,0,0,0
3133,365.57396,328.06173,296.50602,262.64108,227.84697,184.5978,154.8679,123.1771,93.54321,74.913589,52.249613,36.153054,21.835654,13.326533,4.6652414,0.22968629,0,0,0,0
3134,365.57468,328.06238,296.50661,262.6416,227.84742,184.59817,154.86821,123.17734,93.543395,74.913737,52.249716,36.153126,21.835697,13.326559,4.6652507,0.22968675,0,0,0,0
3135,365.5754,328.06303,296.5072,262.64212,227.84787,184.59853,154.86852,123.17759,93.54358,74.913885,52.24982,36.153197,21.83574,13.326586,4.6652599,0.2296872,0,0,0,0
3136,365.57612,328.06367,296.50778,262.64264,227.84832,184.5989,154.86882,123.17783,93.543765,74.914033,52.249923,36.153269,21.835783,13.326612,4.6652691,0.22968766,0,0,0,0
3137,365.57685,328.06432,296.50837,262.64316,227.84877,184.59926,154.86913,123.17808,93.54395,74.914181,52.250026,36.15334,21.835826,13.326638,4.6652783,0.22968811,0,0,0,0
3138,365.57757,328.06497,296.50895,262.64368,227.84922,184.59963,154.86943,123.17832,93.544135,74.91433,52.25013,36.153412,21.835869,13.326665,4.6652876,0.22968856,0,0,0,0
3139,365.57829,328.06562,296.50954,262.6442,227.84967,184.59999,154.86974,123.17856,93.54432,74.914478,52.250233,36.153483,21.835913,13.326691,4.6652968,0.22968902,0,0,0,0
3140,365.57902,328.06627,296.51013,262.64472,227.85012,184.60036,154.87005,123.17881,93.544504,74.914626,52.250336,36.153555,21.835956,13.326717,4.665306,0.22968947,0,0,0,0
3141,365.57974,328.06692,296.51071,262.64524,227.85057,184.60072,154.87035,123.17905,93.544689,74.914774,52.25044,36.153626,21.835999,13.326744,4.6653152,0.22968993,0,0,0,0
3142,365.58046,328.06757,296.5113,262.64576,227.85102,184.60109,154.87066,123.17929,93.544874,74.914922,52.250543,36.153698,21.836042,13.32677,4.6653245,0.22969038,0,0,0,0
3143,365.58118,328.06822,296.51189,262.64628,227.85147,184.60145,154.87097,123.17954,93.545059,74.91507,52.250646,36.153769,21.836085,13.326797,4.6653337,0.22969083,0,0,0,0
3144,365.58191,328.06886,296.51247,262.6468,227.85192,184.60182,154.87127,123.17978,93.545244,74.915218,52.25075,36.153841,21.836128,13.326823,4.6653429,0.22969129,0,0,0,0
3145,365.58263,328.06951,296.51306,262.64732,227.85238,184.60218,154.87158,123.18002,93.545429,74.915366,52.250853,36.153912,21.836172,13.326849,4.6653521,0.22969174,0,0,0,0
3146,365.58335,328.07016,296.51364,262.64784,227.85283,184.60255,154.87188,123.18027,93.545614,74.915515,52.250956,36.153984,21.836215,13.326876,4.6653613,0.2296922,0,0,0,0
3147,365.58408,328.07081,296.51423,262.64836,227.85328,184.60291,154.87219,123.18051,93.545799,74.915663,52.251059,36.154055,21.836258,13.326902,4.6653706,0.22969265,0,0,0,0
3148,365.5848,328.07146,296.51482,262.64887,227.85373,184.60328,154.8725,123.18075,93.545984,74.915811,52.251163,36.154127,21.836301,13.326928,4.6653798,0.22969311,0,0,0,0
3149,365.58552,328.07211,296.5154,262.64939,227.85418,184.60364,154.8728,123.181,93.546169,74.915959,52.251266,36.154198,21.836344,13.326955,4.665389,0.22969356,0,0,0,0
3150,365.58624,328.07276,296.51599,262.64991,227.85463,184.60401,154.87311,123.18124,93.546354,74.916107,52.251369,36.15427,21.836387,13.326981,4.6653982,0.22969401,0,0,0,0
3151,365.58697,328.0734,296.51658,262.65043,227.85508,184.60437,154.87342,123.18149,93.546539,74.916255,52.251473,36.154341,21.836431,13.327007,4.6654075,0.22969447,0,0,0,0
3152,365.58769,328.07405,296.51716,262.65095,227.85553,184.60474,154.87372,123.18173,93.546724,74.916403,52.251576,36.154413,21.836474,13.327034,4.6654167,0.22969492,0,0,0,0
3153,365.58841,328.0747,296.51775,262.65147,227.85598,184.6051,154.87403,123.18197,93.546909,74.916551,52.251679,36.154484,21.836517,13.32706,4.6654259,0.22969538,0,0,0,0
3154,365.58914,328.07535,296.51833,262.65199,227.85643,184.60547,154.87433,123.18222,93.547094,74.9167,52.251783,36.154556,21.83656,13.327086,4.6654351,0.22969583,0,0,0,0
3155,365.58986,328.076,296.51892,262.65251,227.85688,184.60583,154.87464,123.18246,93.547279,74.916848,52.251886,36.154627,21.836603,13.327113,4.6654444,0.22969628,0,0,0,0
3156,365.59058,328.07665,296.51951,262.65303,227.85733,184.6062,154.87495,123.1827,93.547464,74.916996,52.251989,36.154699,21.836647,13.327139,4.6654536,0.22969674,0,0,0,0
3157,365.58877,328.07503,296.51804,262.65173,227.8562,184.60529,154.87418,123.18209,93.547001,74.916625,52.251731,36.15452,21.836539,13.327073,4.6654305,0.2296956,0,0,0,0
3158,365.58697,328.0734,296.51658,262.65043,227.85508,184.60437,154.87341,123.18148,93.546539,74.916255,52.251473,36.154341,21.836431,13.327007,4.6654075,0.22969447,0,0,0,0
3159,365.58516,328.07178,296.51511,262.64913,227.85395,184.60346,154.87265,123.18088,93.546076,74.915885,52.251214,36.154162,21.836323,13.326941,4.6653844,0.22969333,0,0,0,0
3160,365.58335,328.07016,296.51364,262.64783,227.85282,184.60255,154.87188,123.18027,93.545614,74.915514,52.250956,36.153984,21.836215,13.326876,4.6653613,0.2296922,0,0,0,0
3161,365.58154,328.06854,296.51218,262.64654,227.8517,184.60163,154.87112,123.17966,93.545151,74.915144,52.250698,36.153805,21.836107,13.32681,4.6653383,0.22969106,0,0,0,0
3162,365.57974,328.06692,296.51071,262.64524,227.85057,184.60072,154.87035,123.17905,93.544689,74.914773,52.250439,36.153626,21.835999,13.326744,4.6653152,0.22968992,0,0,0,0
3163,365.57793,328.06529,296.50925,262.64394,227.84944,184.59981,154.86959,123.17844,93.544226,74.914403,52.250181,36.153447,21.835891,13.326678,4.6652921,0.22968879,0,0,0,0
3164,365.57612,328.06367,296.50778,262.64264,227.84832,184.5989,154.86882,123.17783,93.543764,74.914033,52.249923,36.153268,21.835783,13.326612,4.6652691,0.22968765,0,0,0,0
3165,365.57431,328.06205,296.50631,262.64134,227.84719,184.59798,154.86805,123.17722,93.543301,74.913662,52.249664,36.15309,21.835675,13.326546,4.665246,0.22968652,0,0,0,0
3166,365.57251,328.06043,296.50485,262.64004,227.84607,184.59707,154.86729,123.17661,93.542839,74.913292,52.249406,36.152911,21.835567,13.32648,4.6652229,0.22968538,0,0,0,0
3167,365.5707,328.05881,296.50338,262.63874,227.84494,184.59616,154.86652,123.176,93.542376,74.912921,52.249148,36.152732,21.835459,13.326414,4.6651999,0.22968425,0,0,0,0
3168,365.56889,328.05718,296.50192,262.63745,227.84381,184.59525,154.86576,123.17539,93.541914,74.912551,52.248889,36.152553,21.835351,13.326348,4.6651768,0.22968311,0,0,0,0
3169,365.56708,328.05556,296.50045,262.63615,227.84269,184.59433,154.86499,123.17479,93.541451,74.912181,52.248631,36.152375,21.835243,13.326283,4.6651537,0.22968198,0,0,0,0
3170,365.56528,328.05394,296.49898,262.63485,227.84156,184.59342,154.86423,123.17418,93.540989,74.91181,52.248373,36.152196,21.835135,13.326217,4.6651307,0.22968084,0,0,0,0
3171,365.56347,328.05232,296.49752,262.63355,227.84043,184.59251,154.86346,123.17357,93.540526,74.91144,52.248114,36.152017,21.835027,13.326151,4.6651076,0.2296797,0,0,0,0
3172,365.56166,328.0507,296.49605,262.63225,227.83931,184.5916,154.86269,123.17296,93.540064,74.911069,52.247856,36.151838,21.834919,13.326085,4.6650845,0.22967857,0,0,0,0
