Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa),Coord 16 Stress (kPa),Coord 17 Stress (kPa),Coord 18 Stress (kPa),Coord 19 Stress (kPa),Coord 20 Stress (kPa),Coord 21 Stress (kPa),Coord 22 Stress (kPa),Coord 23 Stress (kPa),Coord 24 Stress (kPa),Coord 25 Stress (kPa),Coord 26 Stress (kPa),Coord 27 Stress (kPa),Coord 28 Stress (kPa),Coord 29 Stress (kPa),Coord 30 Stress (kPa),Coord 31 Stress (kPa),Coord 32 Stress (kPa),Coord 33 Stress (kPa),Coord 34 Stress (kPa),Coord 35 Stress (kPa),Coord 36 Stress (kPa),Coord 37 Stress (kPa),Coord 38 Stress (kPa),Coord 39 Stress (kPa),Coord 40 Stress (kPa),Coord 41 Stress (kPa),Coord 42 Stress (kPa),Coord 43 Stress (kPa),Coord 44 Stress (kPa),Coord 45 Stress (kPa),Coord 46 Stress (kPa),Coord 47 Stress (kPa),Coord 48 Stress (kPa),Coord 49 Stress (kPa),Coord 50 Stress (kPa),Coord 51 Stress (kPa),Coord 52 Stress (kPa),Coord 53 Stress (kPa),Coord 54 Stress (kPa),Coord 55 Stress (kPa),Coord 56 Stress (kPa),Coord 57 Stress (kPa),Coord 58 Stress (kPa),Coord 59 Stress (kPa),Coord 60 Stress (kPa),Coord 61 Stress (kPa),Coord 62 Stress (kPa),Coord 63 Stress (kPa),Coord 64 Stress (kPa),Coord 65 Stress (kPa),Coord 66 Stress (kPa),Coord 67 Stress (kPa),Coord 68 Stress (kPa),Coord 69 Stress (kPa),Coord 70 Stress (kPa),Coord 71 Stress (kPa),Coord 72 Stress (kPa),Coord 73 Stress (kPa),Coord 74 Stress (kPa),Coord 75 Stress (kPa),Coord 76 Stress (kPa),Coord 77 Stress (kPa),Coord 78 Stress (kPa),Coord 79 Stress (kPa),Coord 80 Stress (kPa),Coord 81 Stress (kPa),Coord 82 Stress (kPa),Coord 83 Stress (kPa),Coord 84 Stress (kPa),Coord 85 Stress (kPa),Coord 86 Stress (kPa),Coord 87 Stress (kPa),Coord 88 Stress (kPa),Coord 89 Stress (kPa),Coord 90 Stress (kPa),Coord 91 Stress (kPa)
4085,261.67934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4250953,12.072159,3.2319224,0,0,0,0,0,0,0,15.616111,65.669074,261.67934,49.279903,4.5049653,0,0,0,0,0,0,33.879683,82.641429,210.60115,54.439638,2.4752552,0,0,0,0,0,0,0,0,41.059853,38.838753,9.7474886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4086,261.66755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4247156,12.071615,3.2317767,0,0,0,0,0,0,0,15.615408,65.666115,261.66755,49.277683,4.5047623,0,0,0,0,0,0,33.878156,82.637705,210.59166,54.437185,2.4751436,0,0,0,0,0,0,0,0,41.058002,38.837003,9.7470494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4087,261.65575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4243359,12.071071,3.2316311,0,0,0,0,0,0,0,15.614704,65.663156,261.65575,49.275462,4.5045593,0,0,0,0,0,0,33.876629,82.633981,210.58217,54.434731,2.4750321,0,0,0,0,0,0,0,0,41.056152,38.835253,9.7466101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4088,261.64396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4239563,12.070527,3.2314854,0,0,0,0,0,0,0,15.614,65.660197,261.64396,49.273241,4.5043563,0,0,0,0,0,0,33.875103,82.630257,210.57268,54.432278,2.4749205,0,0,0,0,0,0,0,0,41.054302,38.833502,9.7461709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4089,261.63217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4235766,12.069983,3.2313398,0,0,0,0,0,0,0,15.613296,65.657237,261.63217,49.27102,4.5041532,0,0,0,0,0,0,33.873576,82.626533,210.56319,54.429825,2.474809,0,0,0,0,0,0,0,0,41.052451,38.831752,9.7457316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4090,261.62038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4231969,12.069439,3.2311942,0,0,0,0,0,0,0,15.612593,65.654278,261.62038,49.2688,4.5039502,0,0,0,0,0,0,33.872049,82.622808,210.5537,54.427372,2.4746974,0,0,0,0,0,0,0,0,41.050601,38.830002,9.7452923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4091,261.60858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4228173,12.068895,3.2310485,0,0,0,0,0,0,0,15.611889,65.651319,261.60858,49.266579,4.5037472,0,0,0,0,0,0,33.870522,82.619084,210.5442,54.424918,2.4745859,0,0,0,0,0,0,0,0,41.048751,38.828252,9.7448531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4092,261.59679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4224376,12.068351,3.2309029,0,0,0,0,0,0,0,15.611185,65.648359,261.59679,49.264358,4.5035442,0,0,0,0,0,0,33.868996,82.61536,210.53471,54.422465,2.4744744,0,0,0,0,0,0,0,0,41.046901,38.826501,9.7444138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4093,261.585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4220579,12.067807,3.2307572,0,0,0,0,0,0,0,15.610481,65.6454,261.585,49.262138,4.5033412,0,0,0,0,0,0,33.867469,82.611636,210.52522,54.420012,2.4743628,0,0,0,0,0,0,0,0,41.04505,38.824751,9.7439746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4094,261.57321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4216783,12.067263,3.2306116,0,0,0,0,0,0,0,15.609778,65.642441,261.57321,49.259917,4.5031382,0,0,0,0,0,0,33.865942,82.607912,210.51573,54.417559,2.4742513,0,0,0,0,0,0,0,0,41.0432,38.823001,9.7435353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4095,261.56142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4212986,12.066719,3.2304659,0,0,0,0,0,0,0,15.609074,65.639482,261.56142,49.257696,4.5029352,0,0,0,0,0,0,33.864416,82.604188,210.50624,54.415105,2.4741397,0,0,0,0,0,0,0,0,41.04135,38.821251,9.7430961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4096,261.54962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4209189,12.066175,3.2303203,0,0,0,0,0,0,0,15.60837,65.636522,261.54962,49.255475,4.5027322,0,0,0,0,0,0,33.862889,82.600464,210.49675,54.412652,2.4740282,0,0,0,0,0,0,0,0,41.039499,38.819501,9.7426568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4097,261.53783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4205393,12.065631,3.2301747,0,0,0,0,0,0,0,15.607667,65.633563,261.53783,49.253255,4.5025292,0,0,0,0,0,0,33.861362,82.59674,210.48726,54.410199,2.4739166,0,0,0,0,0,0,0,0,41.037649,38.81775,9.7422175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4098,261.52604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4201596,12.065087,3.230029,0,0,0,0,0,0,0,15.606963,65.630604,261.52604,49.251034,4.5023262,0,0,0,0,0,0,33.859835,82.593015,210.47777,54.407746,2.4738051,0,0,0,0,0,0,0,0,41.035799,38.816,9.7417783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4099,261.51425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4197799,12.064543,3.2298834,0,0,0,0,0,0,0,15.606259,65.627644,261.51425,49.248813,4.5021231,0,0,0,0,0,0,33.858309,82.589291,210.46828,54.405292,2.4736935,0,0,0,0,0,0,0,0,41.033948,38.81425,9.741339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4100,261.50245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4194003,12.063999,3.2297377,0,0,0,0,0,0,0,15.605555,65.624685,261.50245,49.246592,4.5019201,0,0,0,0,0,0,33.856782,82.585567,210.45879,54.402839,2.473582,0,0,0,0,0,0,0,0,41.032098,38.8125,9.7408998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4101,261.49066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4190206,12.063455,3.2295921,0,0,0,0,0,0,0,15.604852,65.621726,261.49066,49.244372,4.5017171,0,0,0,0,0,0,33.855255,82.581843,210.4493,54.400386,2.4734705,0,0,0,0,0,0,0,0,41.030248,38.81075,9.7404605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4102,261.47887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4186409,12.062911,3.2294464,0,0,0,0,0,0,0,15.604148,65.618767,261.47887,49.242151,4.5015141,0,0,0,0,0,0,33.853728,82.578119,210.43981,54.397933,2.4733589,0,0,0,0,0,0,0,0,41.028398,38.808999,9.7400213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4103,261.46708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4182613,12.062367,3.2293008,0,0,0,0,0,0,0,15.603444,65.615807,261.46708,49.23993,4.5013111,0,0,0,0,0,0,33.852202,82.574395,210.43032,54.395479,2.4732474,0,0,0,0,0,0,0,0,41.026547,38.807249,9.739582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4104,261.45529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4178816,12.061823,3.2291552,0,0,0,0,0,0,0,15.602741,65.612848,261.45529,49.23771,4.5011081,0,0,0,0,0,0,33.850675,82.570671,210.42083,54.393026,2.4731358,0,0,0,0,0,0,0,0,41.024697,38.805499,9.7391427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4105,261.44349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.417502,12.061279,3.2290095,0,0,0,0,0,0,0,15.602037,65.609889,261.44349,49.235489,4.5009051,0,0,0,0,0,0,33.849148,82.566947,210.41134,54.390573,2.4730243,0,0,0,0,0,0,0,0,41.022847,38.803749,9.7387035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4106,261.4317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4171223,12.060735,3.2288639,0,0,0,0,0,0,0,15.601333,65.606929,261.4317,49.233268,4.5007021,0,0,0,0,0,0,33.847621,82.563222,210.40185,54.38812,2.4729127,0,0,0,0,0,0,0,0,41.020996,38.801998,9.7382642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4107,261.41991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4167426,12.060191,3.2287182,0,0,0,0,0,0,0,15.600629,65.60397,261.41991,49.231047,4.5004991,0,0,0,0,0,0,33.846095,82.559498,210.39236,54.385666,2.4728012,0,0,0,0,0,0,0,0,41.019146,38.800248,9.737825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4108,261.40812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.416363,12.059647,3.2285726,0,0,0,0,0,0,0,15.599926,65.601011,261.40812,49.228827,4.5002961,0,0,0,0,0,0,33.844568,82.555774,210.38287,54.383213,2.4726897,0,0,0,0,0,0,0,0,41.017296,38.798498,9.7373857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4109,261.39632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4159833,12.059103,3.228427,0,0,0,0,0,0,0,15.599222,65.598052,261.39632,49.226606,4.500093,0,0,0,0,0,0,33.843041,82.55205,210.37338,54.38076,2.4725781,0,0,0,0,0,0,0,0,41.015445,38.796748,9.7369465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4110,261.36741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4150523,12.057769,3.2280698,0,0,0,0,0,0,0,15.597496,65.590795,261.36741,49.22116,4.4995952,0,0,0,0,0,0,33.839297,82.542918,210.3501,54.374744,2.4723046,0,0,0,0,0,0,0,0,41.010908,38.792456,9.7358693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4111,261.33849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4141211,12.056434,3.2277126,0,0,0,0,0,0,0,15.59577,65.583537,261.33849,49.215714,4.4990973,0,0,0,0,0,0,33.835553,82.533784,210.32683,54.368727,2.472031,0,0,0,0,0,0,0,0,41.00637,38.788163,9.734792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4112,261.30957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.41319,12.0551,3.2273554,0,0,0,0,0,0,0,15.594045,65.576279,261.30957,49.210267,4.4985994,0,0,0,0,0,0,33.831808,82.524651,210.30355,54.362711,2.4717575,0,0,0,0,0,0,0,0,41.001832,38.783871,9.7337147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4113,261.28065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4122589,12.053766,3.2269982,0,0,0,0,0,0,0,15.592319,65.569022,261.28065,49.204821,4.4981016,0,0,0,0,0,0,33.828064,82.515517,210.28028,54.356694,2.4714839,0,0,0,0,0,0,0,0,40.997294,38.779579,9.7326374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4114,261.25173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4113277,12.052432,3.226641,0,0,0,0,0,0,0,15.590593,65.561764,261.25173,49.199375,4.4976037,0,0,0,0,0,0,33.82432,82.506384,210.257,54.350677,2.4712103,0,0,0,0,0,0,0,0,40.992756,38.775286,9.7315601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4115,261.2228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4103966,12.051097,3.2262839,0,0,0,0,0,0,0,15.588867,65.554506,261.2228,49.193928,4.4971058,0,0,0,0,0,0,33.820575,82.49725,210.23373,54.344661,2.4709368,0,0,0,0,0,0,0,0,40.988218,38.770994,9.7304829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4116,261.19388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4094654,12.049763,3.2259267,0,0,0,0,0,0,0,15.587141,65.547248,261.19388,49.188482,4.4966079,0,0,0,0,0,0,33.816831,82.488117,210.21045,54.338644,2.4706632,0,0,0,0,0,0,0,0,40.983681,38.766701,9.7294056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4117,261.16496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4085343,12.048429,3.2255695,0,0,0,0,0,0,0,15.585415,65.539991,261.16496,49.183035,4.49611,0,0,0,0,0,0,33.813087,82.478983,210.18718,54.332628,2.4703896,0,0,0,0,0,0,0,0,40.979143,38.762409,9.7283283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4118,261.13604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4076032,12.047095,3.2252123,0,0,0,0,0,0,0,15.583689,65.532733,261.13604,49.177589,4.4956121,0,0,0,0,0,0,33.809342,82.46985,210.1639,54.326611,2.4701161,0,0,0,0,0,0,0,0,40.974605,38.758116,9.727251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4119,261.10712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.406672,12.045761,3.2248551,0,0,0,0,0,0,0,15.581963,65.525475,261.10712,49.172143,4.4951142,0,0,0,0,0,0,33.805598,82.460716,210.14062,54.320594,2.4698425,0,0,0,0,0,0,0,0,40.970067,38.753824,9.7261737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4120,261.0782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4057409,12.044426,3.2244979,0,0,0,0,0,0,0,15.580237,65.518218,261.0782,49.166696,4.4946164,0,0,0,0,0,0,33.801854,82.451583,210.11735,54.314578,2.4695689,0,0,0,0,0,0,0,0,40.965529,38.749532,9.7250964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4121,261.04928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4048098,12.043092,3.2241407,0,0,0,0,0,0,0,15.578512,65.51096,261.04928,49.16125,4.4941185,0,0,0,0,0,0,33.798109,82.442449,210.09407,54.308561,2.4692954,0,0,0,0,0,0,0,0,40.960991,38.745239,9.7240191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4122,261.02036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4038786,12.041758,3.2237835,0,0,0,0,0,0,0,15.576786,65.503702,261.02036,49.155803,4.4936206,0,0,0,0,0,0,33.794365,82.433316,210.0708,54.302544,2.4690218,0,0,0,0,0,0,0,0,40.956453,38.740947,9.7229418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4123,260.99144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4029475,12.040424,3.2234263,0,0,0,0,0,0,0,15.57506,65.496444,260.99144,49.150357,4.4931227,0,0,0,0,0,0,33.79062,82.424182,210.04752,54.296528,2.4687482,0,0,0,0,0,0,0,0,40.951915,38.736654,9.7218646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4124,260.96252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4020163,12.03909,3.2230691,0,0,0,0,0,0,0,15.573334,65.489187,260.96252,49.144911,4.4926248,0,0,0,0,0,0,33.786876,82.415049,210.02425,54.290511,2.4684747,0,0,0,0,0,0,0,0,40.947377,38.732362,9.7207873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4125,260.9336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4010852,12.037755,3.222712,0,0,0,0,0,0,0,15.571608,65.481929,260.9336,49.139464,4.4921269,0,0,0,0,0,0,33.783132,82.405915,210.00097,54.284494,2.4682011,0,0,0,0,0,0,0,0,40.942839,38.728069,9.71971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4126,260.90468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4001541,12.036421,3.2223548,0,0,0,0,0,0,0,15.569882,65.474671,260.90468,49.134018,4.491629,0,0,0,0,0,0,33.779387,82.396782,209.9777,54.278478,2.4679276,0,0,0,0,0,0,0,0,40.938301,38.723777,9.7186327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4127,260.87576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3992229,12.035087,3.2219976,0,0,0,0,0,0,0,15.568156,65.467414,260.87576,49.128572,4.4911311,0,0,0,0,0,0,33.775643,82.387648,209.95442,54.272461,2.467654,0,0,0,0,0,0,0,0,40.933763,38.719484,9.7175554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4128,260.84684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3982918,12.033753,3.2216404,0,0,0,0,0,0,0,15.56643,65.460156,260.84684,49.123125,4.4906333,0,0,0,0,0,0,33.771899,82.378515,209.93114,54.266445,2.4673804,0,0,0,0,0,0,0,0,40.929226,38.715192,9.7164781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4129,260.81792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3973607,12.032419,3.2212832,0,0,0,0,0,0,0,15.564705,65.452898,260.81792,49.117679,4.4901354,0,0,0,0,0,0,33.768154,82.369381,209.90787,54.260428,2.4671069,0,0,0,0,0,0,0,0,40.924688,38.7109,9.7154008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4130,260.78899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3964295,12.031084,3.220926,0,0,0,0,0,0,0,15.562979,65.44564,260.78899,49.112232,4.4896375,0,0,0,0,0,0,33.76441,82.360248,209.88459,54.254411,2.4668333,0,0,0,0,0,0,0,0,40.92015,38.706607,9.7143235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4131,260.76007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3954984,12.02975,3.2205688,0,0,0,0,0,0,0,15.561253,65.438383,260.76007,49.106786,4.4891396,0,0,0,0,0,0,33.760666,82.351114,209.86132,54.248395,2.4665597,0,0,0,0,0,0,0,0,40.915612,38.702315,9.7132463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4132,260.73115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3945672,12.028416,3.2202116,0,0,0,0,0,0,0,15.559527,65.431125,260.73115,49.10134,4.4886417,0,0,0,0,0,0,33.756921,82.341981,209.83804,54.242378,2.4662862,0,0,0,0,0,0,0,0,40.911074,38.698022,9.712169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4133,260.70223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3936361,12.027082,3.2198544,0,0,0,0,0,0,0,15.557801,65.423867,260.70223,49.095893,4.4881438,0,0,0,0,0,0,33.753177,82.332848,209.81477,54.236361,2.4660126,0,0,0,0,0,0,0,0,40.906536,38.69373,9.7110917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4134,260.67331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.392705,12.025748,3.2194972,0,0,0,0,0,0,0,15.556075,65.41661,260.67331,49.090447,4.4876459,0,0,0,0,0,0,33.749432,82.323714,209.79149,54.230345,2.465739,0,0,0,0,0,0,0,0,40.901998,38.689437,9.7100144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4135,260.64439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3917738,12.024413,3.21914,0,0,0,0,0,0,0,15.554349,65.409352,260.64439,49.085,4.4871481,0,0,0,0,0,0,33.745688,82.314581,209.76822,54.224328,2.4654655,0,0,0,0,0,0,0,0,40.89746,38.685145,9.7089371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4136,260.61547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3908427,12.023079,3.2187829,0,0,0,0,0,0,0,15.552623,65.402094,260.61547,49.079554,4.4866502,0,0,0,0,0,0,33.741944,82.305447,209.74494,54.218311,2.4651919,0,0,0,0,0,0,0,0,40.892922,38.680853,9.7078598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
