Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa),Coord 16 Stress (kPa),Coord 17 Stress (kPa),Coord 18 Stress (kPa),Coord 19 Stress (kPa),Coord 20 Stress (kPa),Coord 21 Stress (kPa),Coord 22 Stress (kPa),Coord 23 Stress (kPa),Coord 24 Stress (kPa),Coord 25 Stress (kPa),Coord 26 Stress (kPa),Coord 27 Stress (kPa),Coord 28 Stress (kPa),Coord 29 Stress (kPa),Coord 30 Stress (kPa),Coord 31 Stress (kPa),Coord 32 Stress (kPa),Coord 33 Stress (kPa),Coord 34 Stress (kPa),Coord 35 Stress (kPa),Coord 36 Stress (kPa),Coord 37 Stress (kPa),Coord 38 Stress (kPa),Coord 39 Stress (kPa),Coord 40 Stress (kPa),Coord 41 Stress (kPa),Coord 42 Stress (kPa),Coord 43 Stress (kPa),Coord 44 Stress (kPa),Coord 45 Stress (kPa),Coord 46 Stress (kPa),Coord 47 Stress (kPa),Coord 48 Stress (kPa),Coord 49 Stress (kPa),Coord 50 Stress (kPa),Coord 51 Stress (kPa),Coord 52 Stress (kPa),Coord 53 Stress (kPa),Coord 54 Stress (kPa),Coord 55 Stress (kPa),Coord 56 Stress (kPa),Coord 57 Stress (kPa),Coord 58 Stress (kPa),Coord 59 Stress (kPa),Coord 60 Stress (kPa),Coord 61 Stress (kPa),Coord 62 Stress (kPa),Coord 63 Stress (kPa),Coord 64 Stress (kPa),Coord 65 Stress (kPa),Coord 66 Stress (kPa),Coord 67 Stress (kPa),Coord 68 Stress (kPa)
1469,72.602327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0708156,21.221062,20.752645,0.35562422,0,0,0,0,0,0,1.4589172,10.878598,39.813721,52.415298,2.5765359,0,0,0,0,0,0,0.26399427,2.6124789,7.0188088,4.0581803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1470,72.564315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0697315,21.209952,20.74178,0.35543803,0,0,0,0,0,0,1.4581533,10.872902,39.792876,52.387856,2.5751869,0,0,0,0,0,0,0.26385605,2.6111111,7.0151341,4.0560556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1471,72.526304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0686473,21.198841,20.730915,0.35525184,0,0,0,0,0,0,1.4573895,10.867207,39.772031,52.360414,2.573838,0,0,0,0,0,0,0.26371784,2.6097433,7.0114593,4.0539309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1472,72.488292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0675631,21.187731,20.72005,0.35506565,0,0,0,0,0,0,1.4566257,10.861511,39.751186,52.332971,2.572489,0,0,0,0,0,0,0.26357962,2.6083755,7.0077845,4.0518062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1473,72.450281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0664789,21.17662,20.709184,0.35487946,0,0,0,0,0,0,1.4558618,10.855816,39.730341,52.305529,2.57114,0,0,0,0,0,0,0.2634414,2.6070078,7.0041098,4.0496815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1474,72.412269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0653947,21.16551,20.698319,0.35469327,0,0,0,0,0,0,1.455098,10.85012,39.709497,52.278086,2.569791,0,0,0,0,0,0,0.26330319,2.60564,7.000435,4.0475568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1475,72.374258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0643105,21.154399,20.687454,0.35450708,0,0,0,0,0,0,1.4543342,10.844424,39.688652,52.250644,2.5684421,0,0,0,0,0,0,0.26316497,2.6042722,6.9967603,4.0454321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1476,72.336246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0632263,21.143289,20.676589,0.35432089,0,0,0,0,0,0,1.4535704,10.838729,39.667807,52.223201,2.5670931,0,0,0,0,0,0,0.26302676,2.6029044,6.9930855,4.0433074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1477,72.298234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0621421,21.132178,20.665724,0.3541347,0,0,0,0,0,0,1.4528065,10.833033,39.646962,52.195759,2.5657441,0,0,0,0,0,0,0.26288854,2.6015366,6.9894107,4.0411827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1478,72.260223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0610579,21.121068,20.654858,0.35394851,0,0,0,0,0,0,1.4520427,10.827338,39.626117,52.168316,2.5643952,0,0,0,0,0,0,0.26275032,2.6001688,6.985736,4.039058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1479,72.222211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0599737,21.109958,20.643993,0.35376232,0,0,0,0,0,0,1.4512789,10.821642,39.605273,52.140874,2.5630462,0,0,0,0,0,0,0.26261211,2.598801,6.9820612,4.0369334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1480,72.1842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0588895,21.098847,20.633128,0.35357613,0,0,0,0,0,0,1.450515,10.815947,39.584428,52.113431,2.5616972,0,0,0,0,0,0,0.26247389,2.5974333,6.9783865,4.0348087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1481,72.146188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0578053,21.087737,20.622263,0.35338994,0,0,0,0,0,0,1.4497512,10.810251,39.563583,52.085989,2.5603483,0,0,0,0,0,0,0.26233567,2.5960655,6.9747117,4.032684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1482,72.108176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0567211,21.076626,20.611397,0.35320375,0,0,0,0,0,0,1.4489874,10.804555,39.542738,52.058546,2.5589993,0,0,0,0,0,0,0.26219746,2.5946977,6.971037,4.0305593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1483,72.070165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0556369,21.065516,20.600532,0.35301756,0,0,0,0,0,0,1.4482236,10.79886,39.521893,52.031104,2.5576503,0,0,0,0,0,0,0.26205924,2.5933299,6.9673622,4.0284346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1484,72.032153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0545527,21.054405,20.589667,0.35283137,0,0,0,0,0,0,1.4474597,10.793164,39.501048,52.003661,2.5563014,0,0,0,0,0,0,0.26192102,2.5919621,6.9636874,4.0263099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1485,71.994142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0534685,21.043295,20.578802,0.35264518,0,0,0,0,0,0,1.4466959,10.787469,39.480204,51.976219,2.5549524,0,0,0,0,0,0,0.26178281,2.5905943,6.9600127,4.0241852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1486,71.95613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0523844,21.032184,20.567937,0.35245899,0,0,0,0,0,0,1.4459321,10.781773,39.459359,51.948776,2.5536034,0,0,0,0,0,0,0.26164459,2.5892265,6.9563379,4.0220605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1487,71.918119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0513002,21.021074,20.557071,0.3522728,0,0,0,0,0,0,1.4451682,10.776077,39.438514,51.921334,2.5522545,0,0,0,0,0,0,0.26150637,2.5878588,6.9526632,4.0199358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1488,71.880107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.050216,21.009963,20.546206,0.35208661,0,0,0,0,0,0,1.4444044,10.770382,39.417669,51.893891,2.5509055,0,0,0,0,0,0,0.26136816,2.586491,6.9489884,4.0178111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1489,71.842095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0491318,20.998853,20.535341,0.35190042,0,0,0,0,0,0,1.4436406,10.764686,39.396824,51.866449,2.5495565,0,0,0,0,0,0,0.26122994,2.5851232,6.9453136,4.0156864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1490,71.804084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0480476,20.987742,20.524476,0.35171423,0,0,0,0,0,0,1.4428768,10.758991,39.375979,51.839006,2.5482076,0,0,0,0,0,0,0.26109172,2.5837554,6.9416389,4.0135617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1491,71.766072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0469634,20.976632,20.51361,0.35152804,0,0,0,0,0,0,1.4421129,10.753295,39.355135,51.811564,2.5468586,0,0,0,0,0,0,0.26095351,2.5823876,6.9379641,4.011437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1492,71.728061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0458792,20.965521,20.502745,0.35134185,0,0,0,0,0,0,1.4413491,10.7476,39.33429,51.784121,2.5455096,0,0,0,0,0,0,0.26081529,2.5810198,6.9342894,4.0093123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1493,71.690049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.044795,20.954411,20.49188,0.35115566,0,0,0,0,0,0,1.4405853,10.741904,39.313445,51.756679,2.5441607,0,0,0,0,0,0,0.26067707,2.579652,6.9306146,4.0071876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1494,71.652037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0437108,20.9433,20.481015,0.35096947,0,0,0,0,0,0,1.4398214,10.736208,39.2926,51.729236,2.5428117,0,0,0,0,0,0,0.26053886,2.5782843,6.9269398,4.0050629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1495,71.614026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0426266,20.93219,20.470149,0.35078328,0,0,0,0,0,0,1.4390576,10.730513,39.271755,51.701794,2.5414627,0,0,0,0,0,0,0.26040064,2.5769165,6.9232651,4.0029382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1496,71.576014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0415424,20.92108,20.459284,0.35059709,0,0,0,0,0,0,1.4382938,10.724817,39.250911,51.674351,2.5401138,0,0,0,0,0,0,0.26026242,2.5755487,6.9195903,4.0008135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1497,71.538003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0404582,20.909969,20.448419,0.3504109,0,0,0,0,0,0,1.43753,10.719122,39.230066,51.646909,2.5387648,0,0,0,0,0,0,0.26012421,2.5741809,6.9159156,3.9986888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1498,71.499991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.039374,20.898859,20.437554,0.35022471,0,0,0,0,0,0,1.4367661,10.713426,39.209221,51.619466,2.5374158,0,0,0,0,0,0,0.25998599,2.5728131,6.9122408,3.9965641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1499,71.46198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0382898,20.887748,20.426689,0.35003852,0,0,0,0,0,0,1.4360023,10.70773,39.188376,51.592024,2.5360669,0,0,0,0,0,0,0.25984778,2.5714453,6.9085661,3.9944394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500,71.423968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0372056,20.876638,20.415823,0.34985233,0,0,0,0,0,0,1.4352385,10.702035,39.167531,51.564581,2.5347179,0,0,0,0,0,0,0.25970956,2.5700775,6.9048913,3.9923147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1501,71.385956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0361214,20.865527,20.404958,0.34966614,0,0,0,0,0,0,1.4344746,10.696339,39.146686,51.537139,2.5333689,0,0,0,0,0,0,0.25957134,2.5687098,6.9012165,3.99019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1502,71.347945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0350373,20.854417,20.394093,0.34947995,0,0,0,0,0,0,1.4337108,10.690644,39.125842,51.509696,2.5320199,0,0,0,0,0,0,0.25943313,2.567342,6.8975418,3.9880653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1503,71.309933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0339531,20.843306,20.383228,0.34929376,0,0,0,0,0,0,1.432947,10.684948,39.104997,51.482254,2.530671,0,0,0,0,0,0,0.25929491,2.5659742,6.893867,3.9859407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1504,71.271922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0328689,20.832196,20.372362,0.34910757,0,0,0,0,0,0,1.4321832,10.679252,39.084152,51.454811,2.529322,0,0,0,0,0,0,0.25915669,2.5646064,6.8901923,3.983816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1505,71.23391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0317847,20.821085,20.361497,0.34892138,0,0,0,0,0,0,1.4314193,10.673557,39.063307,51.427369,2.527973,0,0,0,0,0,0,0.25901848,2.5632386,6.8865175,3.9816913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1506,71.195898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0307005,20.809975,20.350632,0.34873518,0,0,0,0,0,0,1.4306555,10.667861,39.042462,51.399926,2.5266241,0,0,0,0,0,0,0.25888026,2.5618708,6.8828427,3.9795666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1507,71.157887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0296163,20.798864,20.339767,0.34854899,0,0,0,0,0,0,1.4298917,10.662166,39.021618,51.372484,2.5252751,0,0,0,0,0,0,0.25874204,2.560503,6.879168,3.9774419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1508,71.119875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0285321,20.787754,20.328901,0.3483628,0,0,0,0,0,0,1.4291278,10.65647,39.000773,51.345041,2.5239261,0,0,0,0,0,0,0.25860383,2.5591352,6.8754932,3.9753172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1509,71.081864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0274479,20.776643,20.318036,0.34817661,0,0,0,0,0,0,1.428364,10.650775,38.979928,51.317599,2.5225772,0,0,0,0,0,0,0.25846561,2.5577675,6.8718185,3.9731925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1510,71.043852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0263637,20.765533,20.307171,0.34799042,0,0,0,0,0,0,1.4276002,10.645079,38.959083,51.290156,2.5212282,0,0,0,0,0,0,0.25832739,2.5563997,6.8681437,3.9710678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1511,71.005841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0252795,20.754422,20.296306,0.34780423,0,0,0,0,0,0,1.4268364,10.639383,38.938238,51.262714,2.5198792,0,0,0,0,0,0,0.25818918,2.5550319,6.864469,3.9689431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1512,70.967829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0241953,20.743312,20.285441,0.34761804,0,0,0,0,0,0,1.4260725,10.633688,38.917393,51.235272,2.5185303,0,0,0,0,0,0,0.25805096,2.5536641,6.8607942,3.9668184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1513,70.929817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0231111,20.732201,20.274575,0.34743185,0,0,0,0,0,0,1.4253087,10.627992,38.896549,51.207829,2.5171813,0,0,0,0,0,0,0.25791274,2.5522963,6.8571194,3.9646937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1514,70.891806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0220269,20.721091,20.26371,0.34724566,0,0,0,0,0,0,1.4245449,10.622297,38.875704,51.180387,2.5158323,0,0,0,0,0,0,0.25777453,2.5509285,6.8534447,3.962569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1515,70.853794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0209427,20.709981,20.252845,0.34705947,0,0,0,0,0,0,1.423781,10.616601,38.854859,51.152944,2.5144834,0,0,0,0,0,0,0.25763631,2.5495607,6.8497699,3.9604443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1516,70.815783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0198585,20.69887,20.24198,0.34687328,0,0,0,0,0,0,1.4230172,10.610905,38.834014,51.125502,2.5131344,0,0,0,0,0,0,0.25749809,2.548193,6.8460952,3.9583196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1517,70.777771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0187744,20.68776,20.231114,0.34668709,0,0,0,0,0,0,1.4222534,10.60521,38.813169,51.098059,2.5117854,0,0,0,0,0,0,0.25735988,2.5468252,6.8424204,3.9561949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1518,70.739759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0176902,20.676649,20.220249,0.3465009,0,0,0,0,0,0,1.4214896,10.599514,38.792324,51.070617,2.5104365,0,0,0,0,0,0,0.25722166,2.5454574,6.8387456,3.9540702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1519,70.701748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.016606,20.665539,20.209384,0.34631471,0,0,0,0,0,0,1.4207257,10.593819,38.77148,51.043174,2.5090875,0,0,0,0,0,0,0.25708345,2.5440896,6.8350709,3.9519455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1520,70.663736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0155218,20.654428,20.198519,0.34612852,0,0,0,0,0,0,1.4199619,10.588123,38.750635,51.015732,2.5077385,0,0,0,0,0,0,0.25694523,2.5427218,6.8313961,3.9498208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1521,70.625725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0144376,20.643318,20.187654,0.34594233,0,0,0,0,0,0,1.4191981,10.582428,38.72979,50.988289,2.5063896,0,0,0,0,0,0,0.25680701,2.541354,6.8277214,3.9476961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1522,70.587713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0133534,20.632207,20.176788,0.34575614,0,0,0,0,0,0,1.4184342,10.576732,38.708945,50.960847,2.5050406,0,0,0,0,0,0,0.2566688,2.5399862,6.8240466,3.9455714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523,70.549702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0122692,20.621097,20.165923,0.34556995,0,0,0,0,0,0,1.4176704,10.571036,38.6881,50.933404,2.5036916,0,0,0,0,0,0,0.25653058,2.5386185,6.8203718,3.9434467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1524,70.51169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.011185,20.609986,20.155058,0.34538376,0,0,0,0,0,0,1.4169066,10.565341,38.667256,50.905962,2.5023427,0,0,0,0,0,0,0.25639236,2.5372507,6.8166971,3.941322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1525,70.473678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0101008,20.598876,20.144193,0.34519757,0,0,0,0,0,0,1.4161427,10.559645,38.646411,50.878519,2.5009937,0,0,0,0,0,0,0.25625415,2.5358829,6.8130223,3.9391973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1526,70.435667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0090166,20.587765,20.133327,0.34501138,0,0,0,0,0,0,1.4153789,10.55395,38.625566,50.851077,2.4996447,0,0,0,0,0,0,0.25611593,2.5345151,6.8093476,3.9370727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1527,70.397655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0079324,20.576655,20.122462,0.34482519,0,0,0,0,0,0,1.4146151,10.548254,38.604721,50.823634,2.4982958,0,0,0,0,0,0,0.25597771,2.5331473,6.8056728,3.934948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1528,70.359644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0068482,20.565544,20.111597,0.344639,0,0,0,0,0,0,1.4138513,10.542558,38.583876,50.796192,2.4969468,0,0,0,0,0,0,0.2558395,2.5317795,6.8019981,3.9328233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1529,70.321632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.005764,20.554434,20.100732,0.34445281,0,0,0,0,0,0,1.4130874,10.536863,38.563031,50.768749,2.4955978,0,0,0,0,0,0,0.25570128,2.5304117,6.7983233,3.9306986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1530,70.28362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0046798,20.543323,20.089866,0.34426662,0,0,0,0,0,0,1.4123236,10.531167,38.542187,50.741307,2.4942488,0,0,0,0,0,0,0.25556306,2.529044,6.7946485,3.9285739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1531,70.245609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0035956,20.532213,20.079001,0.34408043,0,0,0,0,0,0,1.4115598,10.525472,38.521342,50.713864,2.4928999,0,0,0,0,0,0,0.25542485,2.5276762,6.7909738,3.9264492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1532,70.207597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0025114,20.521103,20.068136,0.34389424,0,0,0,0,0,0,1.4107959,10.519776,38.500497,50.686422,2.4915509,0,0,0,0,0,0,0.25528663,2.5263084,6.787299,3.9243245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1533,70.169586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0014273,20.509992,20.057271,0.34370805,0,0,0,0,0,0,1.4100321,10.514081,38.479652,50.658979,2.4902019,0,0,0,0,0,0,0.25514841,2.5249406,6.7836243,3.9221998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1534,70.131574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0003431,20.498882,20.046406,0.34352186,0,0,0,0,0,0,1.4092683,10.508385,38.458807,50.631537,2.488853,0,0,0,0,0,0,0.2550102,2.5235728,6.7799495,3.9200751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1535,70.093563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9992589,20.487771,20.03554,0.34333567,0,0,0,0,0,0,1.4085045,10.502689,38.437963,50.604094,2.487504,0,0,0,0,0,0,0.25487198,2.522205,6.7762747,3.9179504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1536,70.055551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9981747,20.476661,20.024675,0.34314948,0,0,0,0,0,0,1.4077406,10.496994,38.417118,50.576652,2.486155,0,0,0,0,0,0,0.25473376,2.5208372,6.7726,3.9158257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1537,70.017539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9970905,20.46555,20.01381,0.34296329,0,0,0,0,0,0,1.4069768,10.491298,38.396273,50.549209,2.4848061,0,0,0,0,0,0,0.25459555,2.5194694,6.7689252,3.913701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
