Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa),Coord 16 Stress (kPa),Coord 17 Stress (kPa),Coord 18 Stress (kPa),Coord 19 Stress (kPa),Coord 20 Stress (kPa),Coord 21 Stress (kPa),Coord 22 Stress (kPa),Coord 23 Stress (kPa),Coord 24 Stress (kPa),Coord 25 Stress (kPa),Coord 26 Stress (kPa),Coord 27 Stress (kPa),Coord 28 Stress (kPa),Coord 29 Stress (kPa),Coord 30 Stress (kPa),Coord 31 Stress (kPa),Coord 32 Stress (kPa),Coord 33 Stress (kPa),Coord 34 Stress (kPa),Coord 35 Stress (kPa),Coord 36 Stress (kPa),Coord 37 Stress (kPa),Coord 38 Stress (kPa),Coord 39 Stress (kPa),Coord 40 Stress (kPa),Coord 41 Stress (kPa),Coord 42 Stress (kPa),Coord 43 Stress (kPa),Coord 44 Stress (kPa),Coord 45 Stress (kPa),Coord 46 Stress (kPa),Coord 47 Stress (kPa),Coord 48 Stress (kPa),Coord 49 Stress (kPa),Coord 50 Stress (kPa),Coord 51 Stress (kPa),Coord 52 Stress (kPa),Coord 53 Stress (kPa),Coord 54 Stress (kPa),Coord 55 Stress (kPa),Coord 56 Stress (kPa),Coord 57 Stress (kPa),Coord 58 Stress (kPa),Coord 59 Stress (kPa),Coord 60 Stress (kPa),Coord 61 Stress (kPa),Coord 62 Stress (kPa),Coord 63 Stress (kPa),Coord 64 Stress (kPa),Coord 65 Stress (kPa),Coord 66 Stress (kPa),Coord 67 Stress (kPa),Coord 68 Stress (kPa),Coord 69 Stress (kPa),Coord 70 Stress (kPa),Coord 71 Stress (kPa),Coord 72 Stress (kPa),Coord 73 Stress (kPa),Coord 74 Stress (kPa),Coord 75 Stress (kPa),Coord 76 Stress (kPa),Coord 77 Stress (kPa)
3744,277.19536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.45045,138.28847,130.43982,60.769683,0,0,0,0,0,0,0,0,32.434417,175.13809,270.2777,211.78308,86.705094,0,0,0,0,0,0,0,41.250582,94.850504,129.63186,112.47601,35.019686,0,0,0,0,0,0,0,0,0,10.852396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3745,277.18561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.448464,138.2836,130.43524,60.767545,0,0,0,0,0,0,0,0,32.433276,175.13193,270.26819,211.77563,86.702044,0,0,0,0,0,0,0,41.249131,94.847167,129.6273,112.47206,35.018453,0,0,0,0,0,0,0,0,0,10.852014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3746,277.17586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.446478,138.27873,130.43065,60.765407,0,0,0,0,0,0,0,0,32.432135,175.12577,270.25868,211.76818,86.698994,0,0,0,0,0,0,0,41.24768,94.84383,129.62273,112.4681,35.017221,0,0,0,0,0,0,0,0,0,10.851632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3747,277.1661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.444492,138.27387,130.42606,60.763269,0,0,0,0,0,0,0,0,32.430994,175.11961,270.24918,211.76073,86.695943,0,0,0,0,0,0,0,41.246228,94.840493,129.61817,112.46414,35.015989,0,0,0,0,0,0,0,0,0,10.85125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3748,277.15635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.442506,138.269,130.42147,60.761131,0,0,0,0,0,0,0,0,32.429853,175.11344,270.23967,211.75328,86.692893,0,0,0,0,0,0,0,41.244777,94.837156,129.61361,112.46019,35.014757,0,0,0,0,0,0,0,0,0,10.850868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3749,277.1466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.44052,138.26414,130.41688,60.758993,0,0,0,0,0,0,0,0,32.428712,175.10728,270.23016,211.74583,86.689842,0,0,0,0,0,0,0,41.243326,94.833819,129.60905,112.45623,35.013525,0,0,0,0,0,0,0,0,0,10.850487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3750,277.13685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.438534,138.25927,130.41229,60.756855,0,0,0,0,0,0,0,0,32.427571,175.10112,270.22065,211.73837,86.686792,0,0,0,0,0,0,0,41.241875,94.830482,129.60449,112.45227,35.012293,0,0,0,0,0,0,0,0,0,10.850105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3751,277.1271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.436548,138.25441,130.4077,60.754717,0,0,0,0,0,0,0,0,32.42643,175.09496,270.21114,211.73092,86.683742,0,0,0,0,0,0,0,41.240423,94.827146,129.59993,112.44832,35.011061,0,0,0,0,0,0,0,0,0,10.849723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3752,277.11734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.434562,138.24954,130.40311,60.752579,0,0,0,0,0,0,0,0,32.425289,175.0888,270.20163,211.72347,86.680691,0,0,0,0,0,0,0,41.238972,94.823809,129.59537,112.44436,35.009829,0,0,0,0,0,0,0,0,0,10.849341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3753,277.10759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.432577,138.24468,130.39852,60.750441,0,0,0,0,0,0,0,0,32.424147,175.08264,270.19212,211.71602,86.677641,0,0,0,0,0,0,0,41.237521,94.820472,129.59081,112.4404,35.008597,0,0,0,0,0,0,0,0,0,10.848959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3754,277.09784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.430591,138.23981,130.39393,60.748303,0,0,0,0,0,0,0,0,32.423006,175.07648,270.18262,211.70857,86.67459,0,0,0,0,0,0,0,41.23607,94.817135,129.58625,112.43644,35.007365,0,0,0,0,0,0,0,0,0,10.848578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3755,277.08809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.428605,138.23495,130.38935,60.746165,0,0,0,0,0,0,0,0,32.421865,175.07031,270.17311,211.70112,86.67154,0,0,0,0,0,0,0,41.234618,94.813798,129.58169,112.43249,35.006133,0,0,0,0,0,0,0,0,0,10.848196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3756,277.07834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.426619,138.23008,130.38476,60.744028,0,0,0,0,0,0,0,0,32.420724,175.06415,270.1636,211.69367,86.66849,0,0,0,0,0,0,0,41.233167,94.810461,129.57713,112.42853,35.004901,0,0,0,0,0,0,0,0,0,10.847814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3757,277.06858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.424633,138.22522,130.38017,60.74189,0,0,0,0,0,0,0,0,32.419583,175.05799,270.15409,211.68622,86.665439,0,0,0,0,0,0,0,41.231716,94.807124,129.57257,112.42457,35.003669,0,0,0,0,0,0,0,0,0,10.847432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3758,277.05883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.422647,138.22035,130.37558,60.739752,0,0,0,0,0,0,0,0,32.418442,175.05183,270.14458,211.67877,86.662389,0,0,0,0,0,0,0,41.230265,94.803787,129.56801,112.42062,35.002437,0,0,0,0,0,0,0,0,0,10.84705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3759,277.04908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.420661,138.21549,130.37099,60.737614,0,0,0,0,0,0,0,0,32.417301,175.04567,270.13507,211.67132,86.659339,0,0,0,0,0,0,0,41.228813,94.80045,129.56345,112.41666,35.001205,0,0,0,0,0,0,0,0,0,10.846669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3760,277.03933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.418675,138.21062,130.3664,60.735476,0,0,0,0,0,0,0,0,32.41616,175.03951,270.12556,211.66387,86.656288,0,0,0,0,0,0,0,41.227362,94.797113,129.55889,112.4127,34.999973,0,0,0,0,0,0,0,0,0,10.846287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3761,277.02957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.416689,138.20576,130.36181,60.733338,0,0,0,0,0,0,0,0,32.415019,175.03334,270.11605,211.65642,86.653238,0,0,0,0,0,0,0,41.225911,94.793776,129.55433,112.40875,34.998741,0,0,0,0,0,0,0,0,0,10.845905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3762,277.01982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.414703,138.20089,130.35722,60.7312,0,0,0,0,0,0,0,0,32.413878,175.02718,270.10655,211.64897,86.650187,0,0,0,0,0,0,0,41.22446,94.790439,129.54977,112.40479,34.997509,0,0,0,0,0,0,0,0,0,10.845523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3763,277.01007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.412717,138.19603,130.35263,60.729062,0,0,0,0,0,0,0,0,32.412737,175.02102,270.09704,211.64152,86.647137,0,0,0,0,0,0,0,41.223008,94.787102,129.5452,112.40083,34.996277,0,0,0,0,0,0,0,0,0,10.845141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3764,277.00032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.410731,138.19116,130.34804,60.726924,0,0,0,0,0,0,0,0,32.411596,175.01486,270.08753,211.63406,86.644087,0,0,0,0,0,0,0,41.221557,94.783765,129.54064,112.39687,34.995045,0,0,0,0,0,0,0,0,0,10.84476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3765,276.99057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.408745,138.1863,130.34345,60.724786,0,0,0,0,0,0,0,0,32.410455,175.0087,270.07802,211.62661,86.641036,0,0,0,0,0,0,0,41.220106,94.780428,129.53608,112.39292,34.993813,0,0,0,0,0,0,0,0,0,10.844378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3766,276.98081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.406759,138.18143,130.33887,60.722648,0,0,0,0,0,0,0,0,32.409313,175.00254,270.06851,211.61916,86.637986,0,0,0,0,0,0,0,41.218655,94.777091,129.53152,112.38896,34.992581,0,0,0,0,0,0,0,0,0,10.843996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3767,276.97106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.404773,138.17657,130.33428,60.72051,0,0,0,0,0,0,0,0,32.408172,174.99638,270.059,211.61171,86.634936,0,0,0,0,0,0,0,41.217204,94.773754,129.52696,112.385,34.991349,0,0,0,0,0,0,0,0,0,10.843614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3768,276.96131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.402787,138.1717,130.32969,60.718372,0,0,0,0,0,0,0,0,32.407031,174.99021,270.04949,211.60426,86.631885,0,0,0,0,0,0,0,41.215752,94.770417,129.5224,112.38105,34.990117,0,0,0,0,0,0,0,0,0,10.843232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3769,276.95156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.400801,138.16684,130.3251,60.716234,0,0,0,0,0,0,0,0,32.40589,174.98405,270.03999,211.59681,86.628835,0,0,0,0,0,0,0,41.214301,94.767081,129.51784,112.37709,34.988885,0,0,0,0,0,0,0,0,0,10.842851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3770,276.94181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.398815,138.16197,130.32051,60.714096,0,0,0,0,0,0,0,0,32.404749,174.97789,270.03048,211.58936,86.625784,0,0,0,0,0,0,0,41.21285,94.763744,129.51328,112.37313,34.987653,0,0,0,0,0,0,0,0,0,10.842469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3771,276.93205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.396829,138.15711,130.31592,60.711958,0,0,0,0,0,0,0,0,32.403608,174.97173,270.02097,211.58191,86.622734,0,0,0,0,0,0,0,41.211399,94.760407,129.50872,112.36917,34.986421,0,0,0,0,0,0,0,0,0,10.842087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3772,276.9223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.394843,138.15224,130.31133,60.70982,0,0,0,0,0,0,0,0,32.402467,174.96557,270.01146,211.57446,86.619684,0,0,0,0,0,0,0,41.209947,94.75707,129.50416,112.36522,34.985189,0,0,0,0,0,0,0,0,0,10.841705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3773,276.91255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.392857,138.14738,130.30674,60.707682,0,0,0,0,0,0,0,0,32.401326,174.95941,270.00195,211.56701,86.616633,0,0,0,0,0,0,0,41.208496,94.753733,129.4996,112.36126,34.983957,0,0,0,0,0,0,0,0,0,10.841323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3774,276.9028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.390871,138.14251,130.30215,60.705545,0,0,0,0,0,0,0,0,32.400185,174.95324,269.99244,211.55956,86.613583,0,0,0,0,0,0,0,41.207045,94.750396,129.49504,112.3573,34.982725,0,0,0,0,0,0,0,0,0,10.840942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3775,276.89305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.388885,138.13765,130.29756,60.703407,0,0,0,0,0,0,0,0,32.399044,174.94708,269.98293,211.55211,86.610532,0,0,0,0,0,0,0,41.205594,94.747059,129.49048,112.35335,34.981493,0,0,0,0,0,0,0,0,0,10.84056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3776,276.88329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.386899,138.13278,130.29298,60.701269,0,0,0,0,0,0,0,0,32.397903,174.94092,269.97342,211.54466,86.607482,0,0,0,0,0,0,0,41.204142,94.743722,129.48592,112.34939,34.980261,0,0,0,0,0,0,0,0,0,10.840178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3777,276.87354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.384913,138.12792,130.28839,60.699131,0,0,0,0,0,0,0,0,32.396762,174.93476,269.96392,211.5372,86.604432,0,0,0,0,0,0,0,41.202691,94.740385,129.48136,112.34543,34.979028,0,0,0,0,0,0,0,0,0,10.839796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3778,276.86379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.382927,138.12305,130.2838,60.696993,0,0,0,0,0,0,0,0,32.395621,174.9286,269.95441,211.52975,86.601381,0,0,0,0,0,0,0,41.20124,94.737048,129.4768,112.34148,34.977796,0,0,0,0,0,0,0,0,0,10.839414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3779,276.85404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.380941,138.11819,130.27921,60.694855,0,0,0,0,0,0,0,0,32.394479,174.92244,269.9449,211.5223,86.598331,0,0,0,0,0,0,0,41.199789,94.733711,129.47224,112.33752,34.976564,0,0,0,0,0,0,0,0,0,10.839033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3780,276.84429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.378955,138.11332,130.27462,60.692717,0,0,0,0,0,0,0,0,32.393338,174.91628,269.93539,211.51485,86.595281,0,0,0,0,0,0,0,41.198337,94.730374,129.46767,112.33356,34.975332,0,0,0,0,0,0,0,0,0,10.838651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3781,276.83453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.376969,138.10845,130.27003,60.690579,0,0,0,0,0,0,0,0,32.392197,174.91011,269.92588,211.5074,86.59223,0,0,0,0,0,0,0,41.196886,94.727037,129.46311,112.3296,34.9741,0,0,0,0,0,0,0,0,0,10.838269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3782,276.82478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.374983,138.10359,130.26544,60.688441,0,0,0,0,0,0,0,0,32.391056,174.90395,269.91637,211.49995,86.58918,0,0,0,0,0,0,0,41.195435,94.7237,129.45855,112.32565,34.972868,0,0,0,0,0,0,0,0,0,10.837887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3783,276.81503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.372997,138.09872,130.26085,60.686303,0,0,0,0,0,0,0,0,32.389915,174.89779,269.90686,211.4925,86.586129,0,0,0,0,0,0,0,41.193984,94.720363,129.45399,112.32169,34.971636,0,0,0,0,0,0,0,0,0,10.837505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3784,276.80528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.371011,138.09386,130.25626,60.684165,0,0,0,0,0,0,0,0,32.388774,174.89163,269.89736,211.48505,86.583079,0,0,0,0,0,0,0,41.192532,94.717026,129.44943,112.31773,34.970404,0,0,0,0,0,0,0,0,0,10.837124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3785,276.79553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.369025,138.08899,130.25167,60.682027,0,0,0,0,0,0,0,0,32.387633,174.88547,269.88785,211.4776,86.580029,0,0,0,0,0,0,0,41.191081,94.713689,129.44487,112.31378,34.969172,0,0,0,0,0,0,0,0,0,10.836742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3786,276.78577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.367039,138.08413,130.24709,60.679889,0,0,0,0,0,0,0,0,32.386492,174.87931,269.87834,211.47015,86.576978,0,0,0,0,0,0,0,41.18963,94.710352,129.44031,112.30982,34.96794,0,0,0,0,0,0,0,0,0,10.83636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3787,276.77602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.365053,138.07926,130.2425,60.677751,0,0,0,0,0,0,0,0,32.385351,174.87314,269.86883,211.4627,86.573928,0,0,0,0,0,0,0,41.188179,94.707016,129.43575,112.30586,34.966708,0,0,0,0,0,0,0,0,0,10.835978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3788,276.76627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.363067,138.0744,130.23791,60.675613,0,0,0,0,0,0,0,0,32.38421,174.86698,269.85932,211.45525,86.570878,0,0,0,0,0,0,0,41.186727,94.703679,129.43119,112.30191,34.965476,0,0,0,0,0,0,0,0,0,10.835596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3789,276.75652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.361081,138.06953,130.23332,60.673475,0,0,0,0,0,0,0,0,32.383069,174.86082,269.84981,211.4478,86.567827,0,0,0,0,0,0,0,41.185276,94.700342,129.42663,112.29795,34.964244,0,0,0,0,0,0,0,0,0,10.835215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3790,276.74677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.359095,138.06467,130.22873,60.671337,0,0,0,0,0,0,0,0,32.381928,174.85466,269.8403,211.44034,86.564777,0,0,0,0,0,0,0,41.183825,94.697005,129.42207,112.29399,34.963012,0,0,0,0,0,0,0,0,0,10.834833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3791,276.73701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.357109,138.0598,130.22414,60.669199,0,0,0,0,0,0,0,0,32.380786,174.8485,269.83079,211.43289,86.561726,0,0,0,0,0,0,0,41.182374,94.693668,129.41751,112.29003,34.96178,0,0,0,0,0,0,0,0,0,10.834451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3792,276.72726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.355123,138.05494,130.21955,60.667062,0,0,0,0,0,0,0,0,32.379645,174.84234,269.82129,211.42544,86.558676,0,0,0,0,0,0,0,41.180922,94.690331,129.41295,112.28608,34.960548,0,0,0,0,0,0,0,0,0,10.834069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3793,276.71751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.353137,138.05007,130.21496,60.664924,0,0,0,0,0,0,0,0,32.378504,174.83618,269.81178,211.41799,86.555626,0,0,0,0,0,0,0,41.179471,94.686994,129.40839,112.28212,34.959316,0,0,0,0,0,0,0,0,0,10.833687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3794,276.70776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.351151,138.04521,130.21037,60.662786,0,0,0,0,0,0,0,0,32.377363,174.83001,269.80227,211.41054,86.552575,0,0,0,0,0,0,0,41.17802,94.683657,129.40383,112.27816,34.958084,0,0,0,0,0,0,0,0,0,10.833306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3795,276.69801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.349165,138.04034,130.20578,60.660648,0,0,0,0,0,0,0,0,32.376222,174.82385,269.79276,211.40309,86.549525,0,0,0,0,0,0,0,41.176569,94.68032,129.39927,112.27421,34.956852,0,0,0,0,0,0,0,0,0,10.832924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3796,276.68825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.347179,138.03548,130.2012,60.65851,0,0,0,0,0,0,0,0,32.375081,174.81769,269.78325,211.39564,86.546474,0,0,0,0,0,0,0,41.175118,94.676983,129.3947,112.27025,34.95562,0,0,0,0,0,0,0,0,0,10.832542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3797,276.6785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.345193,138.03061,130.19661,60.656372,0,0,0,0,0,0,0,0,32.37394,174.81153,269.77374,211.38819,86.543424,0,0,0,0,0,0,0,41.173666,94.673646,129.39014,112.26629,34.954388,0,0,0,0,0,0,0,0,0,10.83216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3798,276.66875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.343207,138.02575,130.19202,60.654234,0,0,0,0,0,0,0,0,32.372799,174.80537,269.76423,211.38074,86.540374,0,0,0,0,0,0,0,41.172215,94.670309,129.38558,112.26233,34.953156,0,0,0,0,0,0,0,0,0,10.831779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3799,276.659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.341221,138.02088,130.18743,60.652096,0,0,0,0,0,0,0,0,32.371658,174.79921,269.75473,211.37329,86.537323,0,0,0,0,0,0,0,41.170764,94.666972,129.38102,112.25838,34.951924,0,0,0,0,0,0,0,0,0,10.831397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3800,276.64925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.339235,138.01602,130.18284,60.649958,0,0,0,0,0,0,0,0,32.370517,174.79304,269.74522,211.36584,86.534273,0,0,0,0,0,0,0,41.169313,94.663635,129.37646,112.25442,34.950692,0,0,0,0,0,0,0,0,0,10.831015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3801,276.63949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.337249,138.01115,130.17825,60.64782,0,0,0,0,0,0,0,0,32.369376,174.78688,269.73571,211.35839,86.531223,0,0,0,0,0,0,0,41.167861,94.660298,129.3719,112.25046,34.94946,0,0,0,0,0,0,0,0,0,10.830633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3802,276.62974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.335263,138.00629,130.17366,60.645682,0,0,0,0,0,0,0,0,32.368235,174.78072,269.7262,211.35094,86.528172,0,0,0,0,0,0,0,41.16641,94.656961,129.36734,112.24651,34.948228,0,0,0,0,0,0,0,0,0,10.830251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3803,276.61999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.333277,138.00142,130.16907,60.643544,0,0,0,0,0,0,0,0,32.367094,174.77456,269.71669,211.34348,86.525122,0,0,0,0,0,0,0,41.164959,94.653624,129.36278,112.24255,34.946996,0,0,0,0,0,0,0,0,0,10.82987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3804,276.61024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.331291,137.99656,130.16448,60.641406,0,0,0,0,0,0,0,0,32.365952,174.7684,269.70718,211.33603,86.522071,0,0,0,0,0,0,0,41.163508,94.650287,129.35822,112.23859,34.945764,0,0,0,0,0,0,0,0,0,10.829488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3805,276.60049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.329305,137.99169,130.15989,60.639268,0,0,0,0,0,0,0,0,32.364811,174.76224,269.69767,211.32858,86.519021,0,0,0,0,0,0,0,41.162056,94.64695,129.35366,112.23464,34.944532,0,0,0,0,0,0,0,0,0,10.829106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3806,276.59073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.327319,137.98683,130.15531,60.63713,0,0,0,0,0,0,0,0,32.36367,174.75607,269.68816,211.32113,86.515971,0,0,0,0,0,0,0,41.160605,94.643614,129.3491,112.23068,34.9433,0,0,0,0,0,0,0,0,0,10.828724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
