Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa),Coord 16 Stress (kPa),Coord 17 Stress (kPa),Coord 18 Stress (kPa),Coord 19 Stress (kPa),Coord 20 Stress (kPa),Coord 21 Stress (kPa),Coord 22 Stress (kPa),Coord 23 Stress (kPa),Coord 24 Stress (kPa),Coord 25 Stress (kPa),Coord 26 Stress (kPa),Coord 27 Stress (kPa),Coord 28 Stress (kPa),Coord 29 Stress (kPa),Coord 30 Stress (kPa),Coord 31 Stress (kPa),Coord 32 Stress (kPa),Coord 33 Stress (kPa),Coord 34 Stress (kPa),Coord 35 Stress (kPa),Coord 36 Stress (kPa),Coord 37 Stress (kPa),Coord 38 Stress (kPa),Coord 39 Stress (kPa),Coord 40 Stress (kPa),Coord 41 Stress (kPa),Coord 42 Stress (kPa),Coord 43 Stress (kPa),Coord 44 Stress (kPa),Coord 45 Stress (kPa),Coord 46 Stress (kPa),Coord 47 Stress (kPa),Coord 48 Stress (kPa),Coord 49 Stress (kPa),Coord 50 Stress (kPa),Coord 51 Stress (kPa),Coord 52 Stress (kPa),Coord 53 Stress (kPa),Coord 54 Stress (kPa),Coord 55 Stress (kPa),Coord 56 Stress (kPa),Coord 57 Stress (kPa),Coord 58 Stress (kPa),Coord 59 Stress (kPa),Coord 60 Stress (kPa),Coord 61 Stress (kPa),Coord 62 Stress (kPa),Coord 63 Stress (kPa),Coord 64 Stress (kPa),Coord 65 Stress (kPa),Coord 66 Stress (kPa),Coord 67 Stress (kPa),Coord 68 Stress (kPa),Coord 69 Stress (kPa),Coord 70 Stress (kPa),Coord 71 Stress (kPa),Coord 72 Stress (kPa),Coord 73 Stress (kPa),Coord 74 Stress (kPa),Coord 75 Stress (kPa),Coord 76 Stress (kPa),Coord 77 Stress (kPa)
2721,279.98479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.167921,89.782571,81.451506,22.804842,0,0,0,0,0,0,0,0,8.0086432,133.10156,274.30421,182.68415,41.23726,0,0,0,0,0,0,0,11.956358,47.894045,80.612368,63.628055,9.1005823,0,0,0,0,0,0,0,0,0,1.2914913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2722,279.99423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.168601,89.785597,81.454251,22.80561,0,0,0,0,0,0,0,0,8.008913,133.10604,274.31345,182.69031,41.23865,0,0,0,0,0,0,0,11.956761,47.895659,80.615084,63.630199,9.100889,0,0,0,0,0,0,0,0,0,1.2915348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2723,280.00366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.16928,89.788622,81.456996,22.806379,0,0,0,0,0,0,0,0,8.0091829,133.11053,274.3227,182.69647,41.240039,0,0,0,0,0,0,0,11.957164,47.897273,80.6178,63.632343,9.1011956,0,0,0,0,0,0,0,0,0,1.2915783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2724,280.0131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.16996,89.791647,81.45974,22.807147,0,0,0,0,0,0,0,0,8.0094527,133.11501,274.33194,182.70262,41.241429,0,0,0,0,0,0,0,11.957567,47.898887,80.620516,63.634487,9.1015023,0,0,0,0,0,0,0,0,0,1.2916218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2725,280.02253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.170639,89.794673,81.462485,22.807915,0,0,0,0,0,0,0,0,8.0097226,133.1195,274.34118,182.70878,41.242818,0,0,0,0,0,0,0,11.95797,47.9005,80.623233,63.636631,9.1018089,0,0,0,0,0,0,0,0,0,1.2916654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2726,280.03197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.171319,89.797698,81.465229,22.808684,0,0,0,0,0,0,0,0,8.0099925,133.12398,274.35043,182.71493,41.244208,0,0,0,0,0,0,0,11.958373,47.902114,80.625949,63.638775,9.1021156,0,0,0,0,0,0,0,0,0,1.2917089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2727,280.0414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.171998,89.800723,81.467974,22.809452,0,0,0,0,0,0,0,0,8.0102623,133.12847,274.35967,182.72109,41.245597,0,0,0,0,0,0,0,11.958775,47.903728,80.628665,63.640919,9.1024222,0,0,0,0,0,0,0,0,0,1.2917524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2728,280.05083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.172678,89.803749,81.470719,22.810221,0,0,0,0,0,0,0,0,8.0105322,133.13295,274.36891,182.72724,41.246987,0,0,0,0,0,0,0,11.959178,47.905342,80.631382,63.643063,9.1027289,0,0,0,0,0,0,0,0,0,1.2917959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2729,280.06027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.173358,89.806774,81.473463,22.810989,0,0,0,0,0,0,0,0,8.010802,133.13744,274.37816,182.7334,41.248377,0,0,0,0,0,0,0,11.959581,47.906956,80.634098,63.645207,9.1030355,0,0,0,0,0,0,0,0,0,1.2918394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2730,280.0697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.174037,89.809799,81.476208,22.811758,0,0,0,0,0,0,0,0,8.0110719,133.14192,274.3874,182.73956,41.249766,0,0,0,0,0,0,0,11.959984,47.90857,80.636814,63.647351,9.1033422,0,0,0,0,0,0,0,0,0,1.2918829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2731,280.07914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.174717,89.812824,81.478952,22.812526,0,0,0,0,0,0,0,0,8.0113418,133.14641,274.39664,182.74571,41.251156,0,0,0,0,0,0,0,11.960387,47.910183,80.639531,63.649495,9.1036488,0,0,0,0,0,0,0,0,0,1.2919265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2732,280.08857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.175396,89.81585,81.481697,22.813294,0,0,0,0,0,0,0,0,8.0116116,133.15089,274.40588,182.75187,41.252545,0,0,0,0,0,0,0,11.96079,47.911797,80.642247,63.651639,9.1039555,0,0,0,0,0,0,0,0,0,1.29197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2733,280.09801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.176076,89.818875,81.484442,22.814063,0,0,0,0,0,0,0,0,8.0118815,133.15538,274.41513,182.75802,41.253935,0,0,0,0,0,0,0,11.961193,47.913411,80.644963,63.653783,9.1042621,0,0,0,0,0,0,0,0,0,1.2920135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2734,280.10744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.176756,89.8219,81.487186,22.814831,0,0,0,0,0,0,0,0,8.0121513,133.15986,274.42437,182.76418,41.255324,0,0,0,0,0,0,0,11.961596,47.915025,80.64768,63.655927,9.1045688,0,0,0,0,0,0,0,0,0,1.292057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2735,280.11687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.177435,89.824926,81.489931,22.8156,0,0,0,0,0,0,0,0,8.0124212,133.16435,274.43361,182.77033,41.256714,0,0,0,0,0,0,0,11.961998,47.916639,80.650396,63.658071,9.1048754,0,0,0,0,0,0,0,0,0,1.2921005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2736,280.12631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.178115,89.827951,81.492675,22.816368,0,0,0,0,0,0,0,0,8.0126911,133.16883,274.44286,182.77649,41.258103,0,0,0,0,0,0,0,11.962401,47.918253,80.653112,63.660215,9.1051821,0,0,0,0,0,0,0,0,0,1.292144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2737,280.13574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.178794,89.830976,81.49542,22.817137,0,0,0,0,0,0,0,0,8.0129609,133.17332,274.4521,182.78265,41.259493,0,0,0,0,0,0,0,11.962804,47.919866,80.655829,63.662359,9.1054888,0,0,0,0,0,0,0,0,0,1.2921876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2738,280.14518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.179474,89.834002,81.498164,22.817905,0,0,0,0,0,0,0,0,8.0132308,133.1778,274.46134,182.7888,41.260882,0,0,0,0,0,0,0,11.963207,47.92148,80.658545,63.664503,9.1057954,0,0,0,0,0,0,0,0,0,1.2922311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2739,280.15461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.180153,89.837027,81.500909,22.818673,0,0,0,0,0,0,0,0,8.0135006,133.18229,274.47058,182.79496,41.262272,0,0,0,0,0,0,0,11.96361,47.923094,80.661261,63.666647,9.1061021,0,0,0,0,0,0,0,0,0,1.2922746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2740,280.16405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.180833,89.840052,81.503654,22.819442,0,0,0,0,0,0,0,0,8.0137705,133.18677,274.47983,182.80111,41.263661,0,0,0,0,0,0,0,11.964013,47.924708,80.663977,63.668791,9.1064087,0,0,0,0,0,0,0,0,0,1.2923181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2741,280.17348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.181513,89.843078,81.506398,22.82021,0,0,0,0,0,0,0,0,8.0140403,133.19126,274.48907,182.80727,41.265051,0,0,0,0,0,0,0,11.964416,47.926322,80.666694,63.670935,9.1067154,0,0,0,0,0,0,0,0,0,1.2923616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2742,280.18291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.182192,89.846103,81.509143,22.820979,0,0,0,0,0,0,0,0,8.0143102,133.19574,274.49831,182.81342,41.26644,0,0,0,0,0,0,0,11.964819,47.927936,80.66941,63.673079,9.107022,0,0,0,0,0,0,0,0,0,1.2924052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2743,280.19235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.182872,89.849128,81.511887,22.821747,0,0,0,0,0,0,0,0,8.0145801,133.20023,274.50756,182.81958,41.26783,0,0,0,0,0,0,0,11.965221,47.92955,80.672126,63.675223,9.1073287,0,0,0,0,0,0,0,0,0,1.2924487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2744,280.20178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.183551,89.852154,81.514632,22.822516,0,0,0,0,0,0,0,0,8.0148499,133.20471,274.5168,182.82574,41.269219,0,0,0,0,0,0,0,11.965624,47.931163,80.674843,63.677367,9.1076353,0,0,0,0,0,0,0,0,0,1.2924922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2745,280.21122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.184231,89.855179,81.517377,22.823284,0,0,0,0,0,0,0,0,8.0151198,133.2092,274.52604,182.83189,41.270609,0,0,0,0,0,0,0,11.966027,47.932777,80.677559,63.679511,9.107942,0,0,0,0,0,0,0,0,0,1.2925357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2746,280.22065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.18491,89.858204,81.520121,22.824053,0,0,0,0,0,0,0,0,8.0153896,133.21368,274.53529,182.83805,41.271999,0,0,0,0,0,0,0,11.96643,47.934391,80.680275,63.681655,9.1082486,0,0,0,0,0,0,0,0,0,1.2925792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2747,280.23009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.18559,89.861229,81.522866,22.824821,0,0,0,0,0,0,0,0,8.0156595,133.21817,274.54453,182.8442,41.273388,0,0,0,0,0,0,0,11.966833,47.936005,80.682992,63.683799,9.1085553,0,0,0,0,0,0,0,0,0,1.2926227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2748,280.23952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.18627,89.864255,81.52561,22.825589,0,0,0,0,0,0,0,0,8.0159294,133.22265,274.55377,182.85036,41.274778,0,0,0,0,0,0,0,11.967236,47.937619,80.685708,63.685943,9.1088619,0,0,0,0,0,0,0,0,0,1.2926663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2749,280.24896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.186949,89.86728,81.528355,22.826358,0,0,0,0,0,0,0,0,8.0161992,133.22714,274.56301,182.85651,41.276167,0,0,0,0,0,0,0,11.967639,47.939233,80.688424,63.688087,9.1091686,0,0,0,0,0,0,0,0,0,1.2927098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2750,280.25839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.187629,89.870305,81.5311,22.827126,0,0,0,0,0,0,0,0,8.0164691,133.23162,274.57226,182.86267,41.277557,0,0,0,0,0,0,0,11.968042,47.940846,80.691141,63.690231,9.1094752,0,0,0,0,0,0,0,0,0,1.2927533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2751,280.26782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.188308,89.873331,81.533844,22.827895,0,0,0,0,0,0,0,0,8.0167389,133.23611,274.5815,182.86883,41.278946,0,0,0,0,0,0,0,11.968445,47.94246,80.693857,63.692375,9.1097819,0,0,0,0,0,0,0,0,0,1.2927968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2752,280.27726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.188988,89.876356,81.536589,22.828663,0,0,0,0,0,0,0,0,8.0170088,133.24059,274.59074,182.87498,41.280336,0,0,0,0,0,0,0,11.968847,47.944074,80.696573,63.694519,9.1100886,0,0,0,0,0,0,0,0,0,1.2928403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2753,280.28669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.189668,89.879381,81.539333,22.829432,0,0,0,0,0,0,0,0,8.0172787,133.24508,274.59999,182.88114,41.281725,0,0,0,0,0,0,0,11.96925,47.945688,80.69929,63.696663,9.1103952,0,0,0,0,0,0,0,0,0,1.2928839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2754,280.29613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.190347,89.882407,81.542078,22.8302,0,0,0,0,0,0,0,0,8.0175485,133.24956,274.60923,182.88729,41.283115,0,0,0,0,0,0,0,11.969653,47.947302,80.702006,63.698807,9.1107019,0,0,0,0,0,0,0,0,0,1.2929274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2755,280.30556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.191027,89.885432,81.544822,22.830968,0,0,0,0,0,0,0,0,8.0178184,133.25405,274.61847,182.89345,41.284504,0,0,0,0,0,0,0,11.970056,47.948916,80.704722,63.700951,9.1110085,0,0,0,0,0,0,0,0,0,1.2929709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2756,280.315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.191706,89.888457,81.547567,22.831737,0,0,0,0,0,0,0,0,8.0180882,133.25853,274.62771,182.8996,41.285894,0,0,0,0,0,0,0,11.970459,47.950529,80.707439,63.703095,9.1113152,0,0,0,0,0,0,0,0,0,1.2930144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2757,280.32443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.192386,89.891483,81.550312,22.832505,0,0,0,0,0,0,0,0,8.0183581,133.26302,274.63696,182.90576,41.287283,0,0,0,0,0,0,0,11.970862,47.952143,80.710155,63.705239,9.1116218,0,0,0,0,0,0,0,0,0,1.2930579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2758,280.33386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.193065,89.894508,81.553056,22.833274,0,0,0,0,0,0,0,0,8.018628,133.2675,274.6462,182.91192,41.288673,0,0,0,0,0,0,0,11.971265,47.953757,80.712871,63.707383,9.1119285,0,0,0,0,0,0,0,0,0,1.2931014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2759,280.3433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.193745,89.897533,81.555801,22.834042,0,0,0,0,0,0,0,0,8.0188978,133.27199,274.65544,182.91807,41.290062,0,0,0,0,0,0,0,11.971668,47.955371,80.715587,63.709527,9.1122351,0,0,0,0,0,0,0,0,0,1.293145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2760,280.35273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.194425,89.900559,81.558545,22.834811,0,0,0,0,0,0,0,0,8.0191677,133.27647,274.66469,182.92423,41.291452,0,0,0,0,0,0,0,11.97207,47.956985,80.718304,63.711671,9.1125418,0,0,0,0,0,0,0,0,0,1.2931885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2761,280.36217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.195104,89.903584,81.56129,22.835579,0,0,0,0,0,0,0,0,8.0194375,133.28096,274.67393,182.93038,41.292842,0,0,0,0,0,0,0,11.972473,47.958599,80.72102,63.713815,9.1128484,0,0,0,0,0,0,0,0,0,1.293232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2762,280.3716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.195784,89.906609,81.564035,22.836347,0,0,0,0,0,0,0,0,8.0197074,133.28544,274.68317,182.93654,41.294231,0,0,0,0,0,0,0,11.972876,47.960212,80.723736,63.715959,9.1131551,0,0,0,0,0,0,0,0,0,1.2932755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2763,280.38104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.196463,89.909634,81.566779,22.837116,0,0,0,0,0,0,0,0,8.0199772,133.28993,274.69242,182.94269,41.295621,0,0,0,0,0,0,0,11.973279,47.961826,80.726453,63.718103,9.1134617,0,0,0,0,0,0,0,0,0,1.293319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2764,280.39047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.197143,89.91266,81.569524,22.837884,0,0,0,0,0,0,0,0,8.0202471,133.29441,274.70166,182.94885,41.29701,0,0,0,0,0,0,0,11.973682,47.96344,80.729169,63.720247,9.1137684,0,0,0,0,0,0,0,0,0,1.2933626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2765,280.39991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.197822,89.915685,81.572268,22.838653,0,0,0,0,0,0,0,0,8.020517,133.2989,274.7109,182.95501,41.2984,0,0,0,0,0,0,0,11.974085,47.965054,80.731885,63.722391,9.114075,0,0,0,0,0,0,0,0,0,1.2934061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2766,280.40934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.198502,89.91871,81.575013,22.839421,0,0,0,0,0,0,0,0,8.0207868,133.30338,274.72014,182.96116,41.299789,0,0,0,0,0,0,0,11.974488,47.966668,80.734602,63.724535,9.1143817,0,0,0,0,0,0,0,0,0,1.2934496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2767,280.41877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.199182,89.921736,81.577758,22.84019,0,0,0,0,0,0,0,0,8.0210567,133.30787,274.72939,182.96732,41.301179,0,0,0,0,0,0,0,11.974891,47.968282,80.737318,63.726679,9.1146883,0,0,0,0,0,0,0,0,0,1.2934931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2768,280.42821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.199861,89.924761,81.580502,22.840958,0,0,0,0,0,0,0,0,8.0213265,133.31235,274.73863,182.97347,41.302568,0,0,0,0,0,0,0,11.975294,47.969895,80.740034,63.728823,9.114995,0,0,0,0,0,0,0,0,0,1.2935366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2769,280.43764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.200541,89.927786,81.583247,22.841726,0,0,0,0,0,0,0,0,8.0215964,133.31684,274.74787,182.97963,41.303958,0,0,0,0,0,0,0,11.975696,47.971509,80.742751,63.730967,9.1153017,0,0,0,0,0,0,0,0,0,1.2935801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2770,280.44708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.20122,89.930812,81.585991,22.842495,0,0,0,0,0,0,0,0,8.0218663,133.32132,274.75712,182.98578,41.305347,0,0,0,0,0,0,0,11.976099,47.973123,80.745467,63.733111,9.1156083,0,0,0,0,0,0,0,0,0,1.2936237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2771,280.45651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.2019,89.933837,81.588736,22.843263,0,0,0,0,0,0,0,0,8.0221361,133.32581,274.76636,182.99194,41.306737,0,0,0,0,0,0,0,11.976502,47.974737,80.748183,63.735255,9.115915,0,0,0,0,0,0,0,0,0,1.2936672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2772,280.46595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.202579,89.936862,81.591481,22.844032,0,0,0,0,0,0,0,0,8.022406,133.33029,274.7756,182.9981,41.308126,0,0,0,0,0,0,0,11.976905,47.976351,80.7509,63.737399,9.1162216,0,0,0,0,0,0,0,0,0,1.2937107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2773,280.47538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.203259,89.939888,81.594225,22.8448,0,0,0,0,0,0,0,0,8.0226758,133.33478,274.78484,183.00425,41.309516,0,0,0,0,0,0,0,11.977308,47.977965,80.753616,63.739543,9.1165283,0,0,0,0,0,0,0,0,0,1.2937542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2774,280.48481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.203939,89.942913,81.59697,22.845569,0,0,0,0,0,0,0,0,8.0229457,133.33926,274.79409,183.01041,41.310905,0,0,0,0,0,0,0,11.977711,47.979578,80.756332,63.741687,9.1168349,0,0,0,0,0,0,0,0,0,1.2937977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2775,280.49425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.204618,89.945938,81.599714,22.846337,0,0,0,0,0,0,0,0,8.0232156,133.34375,274.80333,183.01656,41.312295,0,0,0,0,0,0,0,11.978114,47.981192,80.759048,63.743831,9.1171416,0,0,0,0,0,0,0,0,0,1.2938413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2776,280.50368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.205298,89.948964,81.602459,22.847105,0,0,0,0,0,0,0,0,8.0234854,133.34823,274.81257,183.02272,41.313684,0,0,0,0,0,0,0,11.978517,47.982806,80.761765,63.745975,9.1174482,0,0,0,0,0,0,0,0,0,1.2938848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2777,280.51312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.205977,89.951989,81.605203,22.847874,0,0,0,0,0,0,0,0,8.0237553,133.35272,274.82182,183.02887,41.315074,0,0,0,0,0,0,0,11.978919,47.98442,80.764481,63.748119,9.1177549,0,0,0,0,0,0,0,0,0,1.2939283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2778,280.52255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.206657,89.955014,81.607948,22.848642,0,0,0,0,0,0,0,0,8.0240251,133.3572,274.83106,183.03503,41.316464,0,0,0,0,0,0,0,11.979322,47.986034,80.767197,63.750263,9.1180615,0,0,0,0,0,0,0,0,0,1.2939718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2779,280.53199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.207337,89.958039,81.610693,22.849411,0,0,0,0,0,0,0,0,8.024295,133.36169,274.8403,183.04119,41.317853,0,0,0,0,0,0,0,11.979725,47.987648,80.769914,63.752407,9.1183682,0,0,0,0,0,0,0,0,0,1.2940153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2780,280.54142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.208016,89.961065,81.613437,22.850179,0,0,0,0,0,0,0,0,8.0245649,133.36617,274.84955,183.04734,41.319243,0,0,0,0,0,0,0,11.980128,47.989261,80.77263,63.754551,9.1186748,0,0,0,0,0,0,0,0,0,1.2940588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2781,280.55086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.208696,89.96409,81.616182,22.850948,0,0,0,0,0,0,0,0,8.0248347,133.37066,274.85879,183.0535,41.320632,0,0,0,0,0,0,0,11.980531,47.990875,80.775346,63.756695,9.1189815,0,0,0,0,0,0,0,0,0,1.2941024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2782,280.55549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.20903,89.965576,81.61753,22.851325,0,0,0,0,0,0,0,0,8.0249673,133.37286,274.86333,183.05652,41.321315,0,0,0,0,0,0,0,11.980729,47.991668,80.776681,63.757749,9.1191321,0,0,0,0,0,0,0,0,0,1.2941237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
