Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa),Coord 16 Stress (kPa),Coord 17 Stress (kPa),Coord 18 Stress (kPa),Coord 19 Stress (kPa),Coord 20 Stress (kPa),Coord 21 Stress (kPa),Coord 22 Stress (kPa),Coord 23 Stress (kPa),Coord 24 Stress (kPa),Coord 25 Stress (kPa),Coord 26 Stress (kPa),Coord 27 Stress (kPa),Coord 28 Stress (kPa),Coord 29 Stress (kPa),Coord 30 Stress (kPa),Coord 31 Stress (kPa),Coord 32 Stress (kPa),Coord 33 Stress (kPa),Coord 34 Stress (kPa),Coord 35 Stress (kPa),Coord 36 Stress (kPa),Coord 37 Stress (kPa),Coord 38 Stress (kPa),Coord 39 Stress (kPa),Coord 40 Stress (kPa),Coord 41 Stress (kPa),Coord 42 Stress (kPa),Coord 43 Stress (kPa),Coord 44 Stress (kPa),Coord 45 Stress (kPa)
96,-25.969916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.5428812,-5.400653,-6.020726,0,0,0,0,0,0,-1.8710936,-15.400648,-22.460686,-4.5953566,0,0,0,0,0,0,-0.57488411,-2.1241138,0,0,0,0,0,0,0,0
97,-25.898752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.5386533,-5.3858539,-6.0042278,0,0,0,0,0,0,-1.8659664,-15.358447,-22.399138,-4.5827643,0,0,0,0,0,0,-0.5733088,-2.1182933,0,0,0,0,0,0,0,0
98,-25.827589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.5344255,-5.3710549,-5.9877296,0,0,0,0,0,0,-1.8608392,-15.316246,-22.337591,-4.5701719,0,0,0,0,0,0,-0.57173348,-2.1124727,0,0,0,0,0,0,0,0
99,-25.756425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.5301976,-5.3562559,-5.9712315,0,0,0,0,0,0,-1.8557119,-15.274044,-22.276043,-4.5575796,0,0,0,0,0,0,-0.57015816,-2.1066521,0,0,0,0,0,0,0,0
100,-25.685261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.5259698,-5.3414568,-5.9547333,0,0,0,0,0,0,-1.8505847,-15.231843,-22.214496,-4.5449873,0,0,0,0,0,0,-0.56858285,-2.1008316,0,0,0,0,0,0,0,0
101,-25.614098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.5217419,-5.3266578,-5.9382351,0,0,0,0,0,0,-1.8454575,-15.189642,-22.152948,-4.5323949,0,0,0,0,0,0,-0.56700753,-2.095011,0,0,0,0,0,0,0,0
102,-25.542934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.5175141,-5.3118587,-5.9217369,0,0,0,0,0,0,-1.8403302,-15.14744,-22.091401,-4.5198026,0,0,0,0,0,0,-0.56543222,-2.0891904,0,0,0,0,0,0,0,0
103,-25.471771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.5132862,-5.2970597,-5.9052387,0,0,0,0,0,0,-1.835203,-15.105239,-22.029853,-4.5072102,0,0,0,0,0,0,-0.5638569,-2.0833699,0,0,0,0,0,0,0,0
104,-25.400607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.5090584,-5.2822606,-5.8887405,0,0,0,0,0,0,-1.8300758,-15.063038,-21.968306,-4.4946179,0,0,0,0,0,0,-0.56228159,-2.0775493,0,0,0,0,0,0,0,0
105,-25.329444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.5048305,-5.2674616,-5.8722423,0,0,0,0,0,0,-1.8249486,-15.020836,-21.906758,-4.4820255,0,0,0,0,0,0,-0.56070627,-2.0717287,0,0,0,0,0,0,0,0
106,-25.25828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.5006027,-5.2526626,-5.8557442,0,0,0,0,0,0,-1.8198213,-14.978635,-21.845211,-4.4694332,0,0,0,0,0,0,-0.55913095,-2.0659082,0,0,0,0,0,0,0,0
107,-25.187116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.4963748,-5.2378635,-5.839246,0,0,0,0,0,0,-1.8146941,-14.936434,-21.783663,-4.4568409,0,0,0,0,0,0,-0.55755564,-2.0600876,0,0,0,0,0,0,0,0
108,-25.115953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.492147,-5.2230645,-5.8227478,0,0,0,0,0,0,-1.8095669,-14.894232,-21.722116,-4.4442485,0,0,0,0,0,0,-0.55598032,-2.054267,0,0,0,0,0,0,0,0
109,-25.044789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.4879191,-5.2082654,-5.8062496,0,0,0,0,0,0,-1.8044396,-14.852031,-21.660568,-4.4316562,0,0,0,0,0,0,-0.55440501,-2.0484465,0,0,0,0,0,0,0,0
110,-24.973626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.4836912,-5.1934664,-5.7897514,0,0,0,0,0,0,-1.7993124,-14.80983,-21.599021,-4.4190638,0,0,0,0,0,0,-0.55282969,-2.0426259,0,0,0,0,0,0,0,0
111,-24.902462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.4794634,-5.1786674,-5.7732532,0,0,0,0,0,0,-1.7941852,-14.767628,-21.537473,-4.4064715,0,0,0,0,0,0,-0.55125437,-2.0368053,0,0,0,0,0,0,0,0
112,-24.831298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.4752355,-5.1638683,-5.756755,0,0,0,0,0,0,-1.7890579,-14.725427,-21.475926,-4.3938791,0,0,0,0,0,0,-0.54967906,-2.0309848,0,0,0,0,0,0,0,0
113,-24.760135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.4710077,-5.1490693,-5.7402568,0,0,0,0,0,0,-1.7839307,-14.683226,-21.414378,-4.3812868,0,0,0,0,0,0,-0.54810374,-2.0251642,0,0,0,0,0,0,0,0
114,-24.688971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.4667798,-5.1342702,-5.7237587,0,0,0,0,0,0,-1.7788035,-14.641024,-21.352831,-4.3686944,0,0,0,0,0,0,-0.54652843,-2.0193437,0,0,0,0,0,0,0,0
115,-24.617808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.462552,-5.1194712,-5.7072605,0,0,0,0,0,0,-1.7736762,-14.598823,-21.291283,-4.3561021,0,0,0,0,0,0,-0.54495311,-2.0135231,0,0,0,0,0,0,0,0
116,-24.546644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.4583241,-5.1046721,-5.6907623,0,0,0,0,0,0,-1.768549,-14.556621,-21.229736,-4.3435098,0,0,0,0,0,0,-0.54337779,-2.0077025,0,0,0,0,0,0,0,0
117,-24.47548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.4540963,-5.0898731,-5.6742641,0,0,0,0,0,0,-1.7634218,-14.51442,-21.168188,-4.3309174,0,0,0,0,0,0,-0.54180248,-2.001882,0,0,0,0,0,0,0,0
118,-24.404317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.4498684,-5.0750741,-5.6577659,0,0,0,0,0,0,-1.7582946,-14.472219,-21.106641,-4.3183251,0,0,0,0,0,0,-0.54022716,-1.9960614,0,0,0,0,0,0,0,0
119,-24.333153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.4456406,-5.060275,-5.6412677,0,0,0,0,0,0,-1.7531673,-14.430017,-21.045093,-4.3057327,0,0,0,0,0,0,-0.53865185,-1.9902408,0,0,0,0,0,0,0,0
120,-24.26199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.4414127,-5.045476,-5.6247695,0,0,0,0,0,0,-1.7480401,-14.387816,-20.983546,-4.2931404,0,0,0,0,0,0,-0.53707653,-1.9844203,0,0,0,0,0,0,0,0
121,-24.190826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.4371849,-5.0306769,-5.6082714,0,0,0,0,0,0,-1.7429129,-14.345615,-20.921999,-4.280548,0,0,0,0,0,0,-0.53550122,-1.9785997,0,0,0,0,0,0,0,0
122,-24.119662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.432957,-5.0158779,-5.5917732,0,0,0,0,0,0,-1.7377856,-14.303413,-20.860451,-4.2679557,0,0,0,0,0,0,-0.5339259,-1.9727791,0,0,0,0,0,0,0,0
123,-24.048499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.4287292,-5.0010788,-5.575275,0,0,0,0,0,0,-1.7326584,-14.261212,-20.798904,-4.2553634,0,0,0,0,0,0,-0.53235058,-1.9669586,0,0,0,0,0,0,0,0
124,-23.977335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.4245013,-4.9862798,-5.5587768,0,0,0,0,0,0,-1.7275312,-14.219011,-20.737356,-4.242771,0,0,0,0,0,0,-0.53077527,-1.961138,0,0,0,0,0,0,0,0
125,-23.906172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.4202735,-4.9714808,-5.5422786,0,0,0,0,0,0,-1.7224039,-14.176809,-20.675809,-4.2301787,0,0,0,0,0,0,-0.52919995,-1.9553174,0,0,0,0,0,0,0,0
126,-23.696206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.4077993,-4.9278167,-5.4936013,0,0,0,0,0,0,-1.7072762,-14.052296,-20.494215,-4.1930254,0,0,0,0,0,0,-0.52455204,-1.9381441,0,0,0,0,0,0,0,0
127,-23.48624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.3953252,-4.8841527,-5.444924,0,0,0,0,0,0,-1.6921485,-13.927782,-20.312621,-4.1558722,0,0,0,0,0,0,-0.51990413,-1.9209707,0,0,0,0,0,0,0,0
128,-23.276275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.3828511,-4.8404887,-5.3962467,0,0,0,0,0,0,-1.6770208,-13.803269,-20.131028,-4.1187189,0,0,0,0,0,0,-0.51525622,-1.9037974,0,0,0,0,0,0,0,0
129,-23.066309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.370377,-4.7968247,-5.3475695,0,0,0,0,0,0,-1.6618931,-13.678755,-19.949434,-4.0815657,0,0,0,0,0,0,-0.51060831,-1.886624,0,0,0,0,0,0,0,0
130,-22.856344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.3579028,-4.7531606,-5.2988922,0,0,0,0,0,0,-1.6467654,-13.554242,-19.767841,-4.0444125,0,0,0,0,0,0,-0.5059604,-1.8694506,0,0,0,0,0,0,0,0
131,-22.646378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.3454287,-4.7094966,-5.2502149,0,0,0,0,0,0,-1.6316377,-13.429728,-19.586247,-4.0072592,0,0,0,0,0,0,-0.50131249,-1.8522773,0,0,0,0,0,0,0,0
132,-22.436413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.3329546,-4.6658326,-5.2015376,0,0,0,0,0,0,-1.61651,-13.305215,-19.404653,-3.970106,0,0,0,0,0,0,-0.49666457,-1.8351039,0,0,0,0,0,0,0,0
133,-22.226447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.3204805,-4.6221685,-5.1528603,0,0,0,0,0,0,-1.6013823,-13.180701,-19.22306,-3.9329527,0,0,0,0,0,0,-0.49201666,-1.8179306,0,0,0,0,0,0,0,0
134,-22.016482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.3080064,-4.5785045,-5.104183,0,0,0,0,0,0,-1.5862546,-13.056188,-19.041466,-3.8957995,0,0,0,0,0,0,-0.48736875,-1.8007572,0,0,0,0,0,0,0,0
135,-21.806516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.2955322,-4.5348405,-5.0555057,0,0,0,0,0,0,-1.5711269,-12.931674,-18.859873,-3.8586462,0,0,0,0,0,0,-0.48272084,-1.7835838,0,0,0,0,0,0,0,0
136,-21.596551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.2830581,-4.4911765,-5.0068284,0,0,0,0,0,0,-1.5559992,-12.807161,-18.678279,-3.821493,0,0,0,0,0,0,-0.47807293,-1.7664105,0,0,0,0,0,0,0,0
137,-21.386585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.270584,-4.4475124,-4.9581512,0,0,0,0,0,0,-1.5408715,-12.682647,-18.496685,-3.7843398,0,0,0,0,0,0,-0.47342502,-1.7492371,0,0,0,0,0,0,0,0
138,-21.176619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.2581099,-4.4038484,-4.9094739,0,0,0,0,0,0,-1.5257438,-12.558134,-18.315092,-3.7471865,0,0,0,0,0,0,-0.46877711,-1.7320638,0,0,0,0,0,0,0,0
139,-20.966654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.2456358,-4.3601844,-4.8607966,0,0,0,0,0,0,-1.5106161,-12.43362,-18.133498,-3.7100333,0,0,0,0,0,0,-0.4641292,-1.7148904,0,0,0,0,0,0,0,0
140,-20.756688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.2331616,-4.3165204,-4.8121193,0,0,0,0,0,0,-1.4954884,-12.309107,-17.951905,-3.67288,0,0,0,0,0,0,-0.45948129,-1.697717,0,0,0,0,0,0,0,0
141,-20.546723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.2206875,-4.2728563,-4.763442,0,0,0,0,0,0,-1.4803607,-12.184593,-17.770311,-3.6357268,0,0,0,0,0,0,-0.45483337,-1.6805437,0,0,0,0,0,0,0,0
142,-20.336757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.2082134,-4.2291923,-4.7147647,0,0,0,0,0,0,-1.465233,-12.060079,-17.588717,-3.5985735,0,0,0,0,0,0,-0.45018546,-1.6633703,0,0,0,0,0,0,0,0
143,-20.126792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1957393,-4.1855283,-4.6660874,0,0,0,0,0,0,-1.4501053,-11.935566,-17.407124,-3.5614203,0,0,0,0,0,0,-0.44553755,-1.646197,0,0,0,0,0,0,0,0
144,-19.916826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1832651,-4.1418643,-4.6174101,0,0,0,0,0,0,-1.4349776,-11.811052,-17.22553,-3.5242671,0,0,0,0,0,0,-0.44088964,-1.6290236,0,0,0,0,0,0,0,0
145,-19.706861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.170791,-4.0982002,-4.5687329,0,0,0,0,0,0,-1.4198499,-11.686539,-17.043937,-3.4871138,0,0,0,0,0,0,-0.43624173,-1.6118502,0,0,0,0,0,0,0,0
146,-19.496895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1583169,-4.0545362,-4.5200556,0,0,0,0,0,0,-1.4047221,-11.562025,-16.862343,-3.4499606,0,0,0,0,0,0,-0.43159382,-1.5946769,0,0,0,0,0,0,0,0
147,-19.286929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1458428,-4.0108722,-4.4713783,0,0,0,0,0,0,-1.3895944,-11.437512,-16.68075,-3.4128073,0,0,0,0,0,0,-0.42694591,-1.5775035,0,0,0,0,0,0,0,0
148,-19.076964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1333687,-3.9672082,-4.422701,0,0,0,0,0,0,-1.3744667,-11.312998,-16.499156,-3.3756541,0,0,0,0,0,0,-0.422298,-1.5603301,0,0,0,0,0,0,0,0
149,-18.866998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1208945,-3.9235441,-4.3740237,0,0,0,0,0,0,-1.359339,-11.188485,-16.317562,-3.3385008,0,0,0,0,0,0,-0.41765009,-1.5431568,0,0,0,0,0,0,0,0
150,-18.657033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1084204,-3.8798801,-4.3253464,0,0,0,0,0,0,-1.3442113,-11.063971,-16.135969,-3.3013476,0,0,0,0,0,0,-0.41300217,-1.5259834,0,0,0,0,0,0,0,0
151,-18.447067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0959463,-3.8362161,-4.2766691,0,0,0,0,0,0,-1.3290836,-10.939458,-15.954375,-3.2641944,0,0,0,0,0,0,-0.40835426,-1.5088101,0,0,0,0,0,0,0,0
152,-18.237102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0834722,-3.7925521,-4.2279919,0,0,0,0,0,0,-1.3139559,-10.814944,-15.772782,-3.2270411,0,0,0,0,0,0,-0.40370635,-1.4916367,0,0,0,0,0,0,0,0
153,-18.027136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.070998,-3.748888,-4.1793146,0,0,0,0,0,0,-1.2988282,-10.690431,-15.591188,-3.1898879,0,0,0,0,0,0,-0.39905844,-1.4744633,0,0,0,0,0,0,0,0
154,-17.817171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0585239,-3.705224,-4.1306373,0,0,0,0,0,0,-1.2837005,-10.565917,-15.409594,-3.1527346,0,0,0,0,0,0,-0.39441053,-1.45729,0,0,0,0,0,0,0,0
155,-17.607205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0460498,-3.66156,-4.08196,0,0,0,0,0,0,-1.2685728,-10.441404,-15.228001,-3.1155814,0,0,0,0,0,0,-0.38976262,-1.4401166,0,0,0,0,0,0,0,0
156,-17.397239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0335757,-3.6178959,-4.0332827,0,0,0,0,0,0,-1.2534451,-10.31689,-15.046407,-3.0784281,0,0,0,0,0,0,-0.38511471,-1.4229433,0,0,0,0,0,0,0,0
157,-17.187274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0211016,-3.5742319,-3.9846054,0,0,0,0,0,0,-1.2383174,-10.192377,-14.864814,-3.0412749,0,0,0,0,0,0,-0.3804668,-1.4057699,0,0,0,0,0,0,0,0
158,-16.977308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0086274,-3.5305679,-3.9359281,0,0,0,0,0,0,-1.2231897,-10.067863,-14.68322,-3.0041217,0,0,0,0,0,0,-0.37581889,-1.3885965,0,0,0,0,0,0,0,0
159,-16.767343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.99615331,-3.4869039,-3.8872508,0,0,0,0,0,0,-1.208062,-9.9433496,-14.501626,-2.9669684,0,0,0,0,0,0,-0.37117098,-1.3714232,0,0,0,0,0,0,0,0
160,-16.557377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.98367919,-3.4432398,-3.8385736,0,0,0,0,0,0,-1.1929343,-9.8188361,-14.320033,-2.9298152,0,0,0,0,0,0,-0.36652306,-1.3542498,0,0,0,0,0,0,0,0
161,-16.347412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.97120507,-3.3995758,-3.7898963,0,0,0,0,0,0,-1.1778066,-9.6943226,-14.138439,-2.8926619,0,0,0,0,0,0,-0.36187515,-1.3370765,0,0,0,0,0,0,0,0
162,-16.137446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.95873095,-3.3559118,-3.741219,0,0,0,0,0,0,-1.1626789,-9.5698091,-13.956846,-2.8555087,0,0,0,0,0,0,-0.35722724,-1.3199031,0,0,0,0,0,0,0,0
163,-15.927481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.94625682,-3.3122478,-3.6925417,0,0,0,0,0,0,-1.1475512,-9.4452955,-13.775252,-2.8183554,0,0,0,0,0,0,-0.35257933,-1.3027297,0,0,0,0,0,0,0,0
164,-15.717515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9337827,-3.2685837,-3.6438644,0,0,0,0,0,0,-1.1324235,-9.320782,-13.593658,-2.7812022,0,0,0,0,0,0,-0.34793142,-1.2855564,0,0,0,0,0,0,0,0
165,-15.50755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.92130858,-3.2249197,-3.5951871,0,0,0,0,0,0,-1.1172958,-9.1962685,-13.412065,-2.744049,0,0,0,0,0,0,-0.34328351,-1.268383,0,0,0,0,0,0,0,0
166,-15.297584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.90883446,-3.1812557,-3.5465098,0,0,0,0,0,0,-1.1021681,-9.071755,-13.230471,-2.7068957,0,0,0,0,0,0,-0.3386356,-1.2512097,0,0,0,0,0,0,0,0
167,-15.087618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.89636034,-3.1375917,-3.4978325,0,0,0,0,0,0,-1.0870404,-8.9472415,-13.048878,-2.6697425,0,0,0,0,0,0,-0.33398769,-1.2340363,0,0,0,0,0,0,0,0
168,-14.877653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.88388621,-3.0939276,-3.4491553,0,0,0,0,0,0,-1.0719127,-8.8227279,-12.867284,-2.6325892,0,0,0,0,0,0,-0.32933978,-1.2168629,0,0,0,0,0,0,0,0
169,-14.667687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.87141209,-3.0502636,-3.400478,0,0,0,0,0,0,-1.056785,-8.6982144,-12.685691,-2.595436,0,0,0,0,0,0,-0.32469186,-1.1996896,0,0,0,0,0,0,0,0
170,-14.457722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.85893797,-3.0065996,-3.3518007,0,0,0,0,0,0,-1.0416572,-8.5737009,-12.504097,-2.5582827,0,0,0,0,0,0,-0.32004395,-1.1825162,0,0,0,0,0,0,0,0
171,-14.247756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.84646385,-2.9629356,-3.3031234,0,0,0,0,0,0,-1.0265295,-8.4491874,-12.322503,-2.5211295,0,0,0,0,0,0,-0.31539604,-1.1653429,0,0,0,0,0,0,0,0
172,-14.037791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.83398973,-2.9192715,-3.2544461,0,0,0,0,0,0,-1.0114018,-8.3246739,-12.14091,-2.4839763,0,0,0,0,0,0,-0.31074813,-1.1481695,0,0,0,0,0,0,0,0
173,-13.827825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8215156,-2.8756075,-3.2057688,0,0,0,0,0,0,-0.99627413,-8.2001603,-11.959316,-2.446823,0,0,0,0,0,0,-0.30610022,-1.1309961,0,0,0,0,0,0,0,0
174,-13.61786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.80904148,-2.8319435,-3.1570915,0,0,0,0,0,0,-0.98114643,-8.0756468,-11.777723,-2.4096698,0,0,0,0,0,0,-0.30145231,-1.1138228,0,0,0,0,0,0,0,0
175,-13.407894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.79656736,-2.7882795,-3.1084142,0,0,0,0,0,0,-0.96601873,-7.9511333,-11.596129,-2.3725165,0,0,0,0,0,0,-0.2968044,-1.0966494,0,0,0,0,0,0,0,0
176,-13.197928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.78409324,-2.7446154,-3.059737,0,0,0,0,0,0,-0.95089102,-7.8266198,-11.414535,-2.3353633,0,0,0,0,0,0,-0.29215649,-1.0794761,0,0,0,0,0,0,0,0
177,-12.987963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.77161912,-2.7009514,-3.0110597,0,0,0,0,0,0,-0.93576332,-7.7021062,-11.232942,-2.29821,0,0,0,0,0,0,-0.28750858,-1.0623027,0,0,0,0,0,0,0,0
178,-12.777997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.75914499,-2.6572874,-2.9623824,0,0,0,0,0,0,-0.92063561,-7.5775927,-11.051348,-2.2610568,0,0,0,0,0,0,-0.28286066,-1.0451293,0,0,0,0,0,0,0,0
179,-12.568032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.74667087,-2.6136233,-2.9137051,0,0,0,0,0,0,-0.90550791,-7.4530792,-10.869755,-2.2239036,0,0,0,0,0,0,-0.27821275,-1.027956,0,0,0,0,0,0,0,0
180,-12.358066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.73419675,-2.5699593,-2.8650278,0,0,0,0,0,0,-0.8903802,-7.3285657,-10.688161,-2.1867503,0,0,0,0,0,0,-0.27356484,-1.0107826,0,0,0,0,0,0,0,0
181,-12.148101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.72172263,-2.5262953,-2.8163505,0,0,0,0,0,0,-0.8752525,-7.2040522,-10.506567,-2.1495971,0,0,0,0,0,0,-0.26891693,-0.99360925,0,0,0,0,0,0,0,0
182,-11.938135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.70924851,-2.4826313,-2.7676732,0,0,0,0,0,0,-0.8601248,-7.0795386,-10.324974,-2.1124438,0,0,0,0,0,0,-0.26426902,-0.97643589,0,0,0,0,0,0,0,0
183,-11.72817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.69677438,-2.4389672,-2.7189959,0,0,0,0,0,0,-0.84499709,-6.9550251,-10.14338,-2.0752906,0,0,0,0,0,0,-0.25962111,-0.95926253,0,0,0,0,0,0,0,0
184,-11.518204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.68430026,-2.3953032,-2.6703187,0,0,0,0,0,0,-0.82986939,-6.8305116,-9.9617867,-2.0381373,0,0,0,0,0,0,-0.2549732,-0.94208917,0,0,0,0,0,0,0,0
185,-11.308238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.67182614,-2.3516392,-2.6216414,0,0,0,0,0,0,-0.81474168,-6.7059981,-9.7801931,-2.0009841,0,0,0,0,0,0,-0.25032529,-0.92491581,0,0,0,0,0,0,0,0
186,-11.098273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.65935202,-2.3079752,-2.5729641,0,0,0,0,0,0,-0.79961398,-6.5814846,-9.5985995,-1.9638309,0,0,0,0,0,0,-0.24567738,-0.90774244,0,0,0,0,0,0,0,0
187,-10.888307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6468779,-2.2643111,-2.5242868,0,0,0,0,0,0,-0.78448628,-6.456971,-9.4170059,-1.9266776,0,0,0,0,0,0,-0.24102946,-0.89056908,0,0,0,0,0,0,0,0
188,-10.678342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.63440377,-2.2206471,-2.4756095,0,0,0,0,0,0,-0.76935857,-6.3324575,-9.2354123,-1.8895244,0,0,0,0,0,0,-0.23638155,-0.87339572,0,0,0,0,0,0,0,0
189,-10.468376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.62192965,-2.1769831,-2.4269322,0,0,0,0,0,0,-0.75423087,-6.207944,-9.0538187,-1.8523711,0,0,0,0,0,0,-0.23173364,-0.85622236,0,0,0,0,0,0,0,0
190,-10.258411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.60945553,-2.1333191,-2.3782549,0,0,0,0,0,0,-0.73910316,-6.0834305,-8.8722251,-1.8152179,0,0,0,0,0,0,-0.22708573,-0.839049,0,0,0,0,0,0,0,0
191,-10.048445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.59698141,-2.089655,-2.3295776,0,0,0,0,0,0,-0.72397546,-5.958917,-8.6906315,-1.7780646,0,0,0,0,0,0,-0.22243782,-0.82187564,0,0,0,0,0,0,0,0
