Time (ms),Stress at 0.00 mm (kPa),Stress at 0.25 mm (kPa),Stress at 0.45 mm (kPa),Stress at 0.65 mm (kPa),Stress at 0.85 mm (kPa),Stress at 1.05 mm (kPa),Stress at 1.26 mm (kPa),Stress at 1.45 mm (kPa),Stress at 1.65 mm (kPa),Stress at 1.85 mm (kPa),Stress at 2.05 mm (kPa),Stress at 2.25 mm (kPa),Stress at 2.44 mm (kPa),Stress at 2.65 mm (kPa),Stress at 2.85 mm (kPa),Stress at 3.06 mm (kPa),Stress at 3.25 mm (kPa),Stress at 3.45 mm (kPa),Stress at 3.65 mm (kPa),Stress at 3.85 mm (kPa)
2273,208.16559,198.07477,175.90973,146.44035,117.943,90.612498,66.057304,51.396975,36.954989,23.925248,15.320314,8.3946067,3.0403554,0,0,0,0,0,0,0
2274,208.17445,198.0832,175.91721,146.44658,117.94801,90.616353,66.060115,51.399162,36.956561,23.926266,15.320966,8.3949638,3.0404848,0,0,0,0,0,0,0
2275,208.1833,198.09163,175.9247,146.45281,117.95303,90.620207,66.062925,51.401348,36.958133,23.927283,15.321618,8.3953209,3.0406141,0,0,0,0,0,0,0
2276,208.19216,198.10005,175.93218,146.45904,117.95805,90.624062,66.065735,51.403534,36.959705,23.928301,15.32227,8.395678,3.0407434,0,0,0,0,0,0,0
2277,208.20101,198.10848,175.93966,146.46527,117.96306,90.627917,66.068545,51.405721,36.961278,23.929319,15.322921,8.3960351,3.0408728,0,0,0,0,0,0,0
2278,208.20987,198.1169,175.94715,146.4715,117.96808,90.631771,66.071355,51.407907,36.96285,23.930337,15.323573,8.3963922,3.0410021,0,0,0,0,0,0,0
2279,208.21872,198.12533,175.95463,146.47773,117.9731,90.635626,66.074165,51.410094,36.964422,23.931355,15.324225,8.3967493,3.0411315,0,0,0,0,0,0,0
2280,208.22758,198.13376,175.96211,146.48396,117.97812,90.639481,66.076975,51.41228,36.965994,23.932372,15.324876,8.3971064,3.0412608,0,0,0,0,0,0,0
2281,208.23643,198.14218,175.96959,146.49019,117.98313,90.643335,66.079785,51.414466,36.967566,23.93339,15.325528,8.3974635,3.0413901,0,0,0,0,0,0,0
2282,208.24277,198.14821,175.97495,146.49464,117.98672,90.646094,66.081796,51.416031,36.968691,23.934119,15.325995,8.3977191,3.0414827,0,0,0,0,0,0,0
2283,208.24911,198.15424,175.98031,146.4991,117.99032,90.648853,66.083808,51.417596,36.969816,23.934847,15.326461,8.3979747,3.0415753,0,0,0,0,0,0,0
2284,208.25545,198.16027,175.98566,146.50356,117.99391,90.651612,66.085819,51.419161,36.970941,23.935576,15.326928,8.3982303,3.0416678,0,0,0,0,0,0,0
2285,208.26179,198.16631,175.99102,146.50802,117.9975,90.654371,66.08783,51.420726,36.972067,23.936304,15.327394,8.398486,3.0417604,0,0,0,0,0,0,0
2286,208.26813,198.17234,175.99638,146.51248,118.00109,90.65713,66.089842,51.422291,36.973192,23.937033,15.327861,8.3987416,3.041853,0,0,0,0,0,0,0
2287,208.27446,198.17837,176.00173,146.51694,118.00468,90.659889,66.091853,51.423856,36.974317,23.937761,15.328327,8.3989972,3.0419456,0,0,0,0,0,0,0
2288,208.2808,198.1844,176.00709,146.5214,118.00827,90.662649,66.093864,51.425421,36.975442,23.93849,15.328794,8.3992528,3.0420381,0,0,0,0,0,0,0
2289,208.28714,198.19043,176.01244,146.52586,118.01186,90.665408,66.095876,51.426986,36.976568,23.939218,15.32926,8.3995084,3.0421307,0,0,0,0,0,0,0
2290,208.29348,198.19646,176.0178,146.53032,118.01545,90.668167,66.097887,51.428551,36.977693,23.939947,15.329727,8.399764,3.0422233,0,0,0,0,0,0,0
2291,208.29982,198.20249,176.02316,146.53477,118.01905,90.670926,66.099899,51.430116,36.978818,23.940675,15.330193,8.4000196,3.0423159,0,0,0,0,0,0,0
2292,208.30616,198.20852,176.02851,146.53923,118.02264,90.673685,66.10191,51.431681,36.979943,23.941404,15.33066,8.4002752,3.0424085,0,0,0,0,0,0,0
2293,208.31249,198.21456,176.03387,146.54369,118.02623,90.676444,66.103921,51.433246,36.981069,23.942132,15.331126,8.4005308,3.042501,0,0,0,0,0,0,0
2294,208.31883,198.22059,176.03923,146.54815,118.02982,90.679203,66.105933,51.434811,36.982194,23.942861,15.331593,8.4007864,3.0425936,0,0,0,0,0,0,0
2295,208.32517,198.22662,176.04458,146.55261,118.03341,90.681962,66.107944,51.436376,36.983319,23.943589,15.332059,8.401042,3.0426862,0,0,0,0,0,0,0
2296,208.33151,198.23265,176.04994,146.55707,118.037,90.684721,66.109956,51.437941,36.984444,23.944318,15.332525,8.4012976,3.0427788,0,0,0,0,0,0,0
2297,208.33785,198.23868,176.05529,146.56153,118.04059,90.68748,66.111967,51.439506,36.98557,23.945046,15.332992,8.4015532,3.0428713,0,0,0,0,0,0,0
2298,208.34419,198.24471,176.06065,146.56599,118.04418,90.690239,66.113978,51.441071,36.986695,23.945775,15.333458,8.4018088,3.0429639,0,0,0,0,0,0,0
2299,208.35052,198.25074,176.06601,146.57045,118.04778,90.692998,66.11599,51.442636,36.98782,23.946503,15.333925,8.4020645,3.0430565,0,0,0,0,0,0,0
2300,208.35686,198.25677,176.07136,146.57491,118.05137,90.695757,66.118001,51.444201,36.988945,23.947232,15.334391,8.4023201,3.0431491,0,0,0,0,0,0,0
2301,208.3632,198.2628,176.07672,146.57936,118.05496,90.698516,66.120012,51.445766,36.990071,23.94796,15.334858,8.4025757,3.0432416,0,0,0,0,0,0,0
2302,208.36954,198.26884,176.08208,146.58382,118.05855,90.701275,66.122024,51.447331,36.991196,23.948689,15.335324,8.4028313,3.0433342,0,0,0,0,0,0,0
2303,208.37588,198.27487,176.08743,146.58828,118.06214,90.704034,66.124035,51.448896,36.992321,23.949417,15.335791,8.4030869,3.0434268,0,0,0,0,0,0,0
2304,208.38222,198.2809,176.09279,146.59274,118.06573,90.706793,66.126047,51.450461,36.993446,23.950146,15.336257,8.4033425,3.0435194,0,0,0,0,0,0,0
2305,208.38856,198.28693,176.09814,146.5972,118.06932,90.709553,66.128058,51.452026,36.994571,23.950874,15.336724,8.4035981,3.0436119,0,0,0,0,0,0,0
2306,208.39489,198.29296,176.1035,146.60166,118.07291,90.712312,66.130069,51.453591,36.995697,23.951603,15.33719,8.4038537,3.0437045,0,0,0,0,0,0,0
2307,208.40123,198.29899,176.10886,146.60612,118.07651,90.715071,66.132081,51.455156,36.996822,23.952331,15.337657,8.4041093,3.0437971,0,0,0,0,0,0,0
2308,208.40757,198.30502,176.11421,146.61058,118.0801,90.71783,66.134092,51.456721,36.997947,23.95306,15.338123,8.4043649,3.0438897,0,0,0,0,0,0,0
2309,208.41391,198.31105,176.11957,146.61504,118.08369,90.720589,66.136103,51.458286,36.999072,23.953788,15.33859,8.4046205,3.0439822,0,0,0,0,0,0,0
2310,208.42025,198.31709,176.12493,146.6195,118.08728,90.723348,66.138115,51.459851,37.000198,23.954517,15.339056,8.4048761,3.0440748,0,0,0,0,0,0,0
2311,208.42659,198.32312,176.13028,146.62395,118.09087,90.726107,66.140126,51.461416,37.001323,23.955245,15.339523,8.4051317,3.0441674,0,0,0,0,0,0,0
2312,208.43292,198.32915,176.13564,146.62841,118.09446,90.728866,66.142138,51.462981,37.002448,23.955974,15.339989,8.4053873,3.04426,0,0,0,0,0,0,0
2313,208.43926,198.33518,176.14099,146.63287,118.09805,90.731625,66.144149,51.464546,37.003573,23.956702,15.340456,8.405643,3.0443525,0,0,0,0,0,0,0
2314,208.4456,198.34121,176.14635,146.63733,118.10164,90.734384,66.14616,51.466111,37.004699,23.957431,15.340922,8.4058986,3.0444451,0,0,0,0,0,0,0
2315,208.45194,198.34724,176.15171,146.64179,118.10524,90.737143,66.148172,51.467676,37.005824,23.958159,15.341389,8.4061542,3.0445377,0,0,0,0,0,0,0
2316,208.45828,198.35327,176.15706,146.64625,118.10883,90.739902,66.150183,51.469241,37.006949,23.958888,15.341855,8.4064098,3.0446303,0,0,0,0,0,0,0
2317,208.46462,198.3593,176.16242,146.65071,118.11242,90.742661,66.152194,51.470806,37.008074,23.959616,15.342322,8.4066654,3.0447228,0,0,0,0,0,0,0
2318,208.47096,198.36533,176.16778,146.65517,118.11601,90.74542,66.154206,51.472371,37.0092,23.960345,15.342788,8.406921,3.0448154,0,0,0,0,0,0,0
2319,208.47729,198.37137,176.17313,146.65963,118.1196,90.748179,66.156217,51.473936,37.010325,23.961073,15.343255,8.4071766,3.044908,0,0,0,0,0,0,0
2320,208.48363,198.3774,176.17849,146.66408,118.12319,90.750938,66.158229,51.475501,37.01145,23.961802,15.343721,8.4074322,3.0450006,0,0,0,0,0,0,0
2321,208.48997,198.38343,176.18385,146.66854,118.12678,90.753697,66.16024,51.477066,37.012575,23.96253,15.344188,8.4076878,3.0450931,0,0,0,0,0,0,0
2322,208.49631,198.38946,176.1892,146.673,118.13037,90.756457,66.162251,51.478631,37.013701,23.963259,15.344654,8.4079434,3.0451857,0,0,0,0,0,0,0
2323,208.50265,198.39549,176.19456,146.67746,118.13397,90.759216,66.164263,51.480196,37.014826,23.963987,15.345121,8.408199,3.0452783,0,0,0,0,0,0,0
2324,208.50899,198.40152,176.19991,146.68192,118.13756,90.761975,66.166274,51.481761,37.015951,23.964716,15.345587,8.4084546,3.0453709,0,0,0,0,0,0,0
2325,208.51532,198.40755,176.20527,146.68638,118.14115,90.764734,66.168285,51.483326,37.017076,23.965444,15.346054,8.4087102,3.0454635,0,0,0,0,0,0,0
2326,208.52166,198.41358,176.21063,146.69084,118.14474,90.767493,66.170297,51.484891,37.018202,23.966173,15.34652,8.4089658,3.045556,0,0,0,0,0,0,0
2327,208.528,198.41962,176.21598,146.6953,118.14833,90.770252,66.172308,51.486456,37.019327,23.966901,15.346987,8.4092215,3.0456486,0,0,0,0,0,0,0
2328,208.53434,198.42565,176.22134,146.69976,118.15192,90.773011,66.17432,51.488021,37.020452,23.96763,15.347453,8.4094771,3.0457412,0,0,0,0,0,0,0
2329,208.54068,198.43168,176.2267,146.70422,118.15551,90.77577,66.176331,51.489586,37.021577,23.968358,15.34792,8.4097327,3.0458338,0,0,0,0,0,0,0
2330,208.54702,198.43771,176.23205,146.70867,118.1591,90.778529,66.178342,51.491151,37.022703,23.969087,15.348386,8.4099883,3.0459263,0,0,0,0,0,0,0
2331,208.55335,198.44374,176.23741,146.71313,118.1627,90.781288,66.180354,51.492716,37.023828,23.969815,15.348853,8.4102439,3.0460189,0,0,0,0,0,0,0
2332,208.55969,198.44977,176.24276,146.71759,118.16629,90.784047,66.182365,51.494281,37.024953,23.970544,15.349319,8.4104995,3.0461115,0,0,0,0,0,0,0
2333,208.56603,198.4558,176.24812,146.72205,118.16988,90.786806,66.184376,51.495846,37.026078,23.971272,15.349786,8.4107551,3.0462041,0,0,0,0,0,0,0
2334,208.57237,198.46183,176.25348,146.72651,118.17347,90.789565,66.186388,51.497411,37.027203,23.972001,15.350252,8.4110107,3.0462966,0,0,0,0,0,0,0
2335,208.57871,198.46786,176.25883,146.73097,118.17706,90.792324,66.188399,51.498976,37.028329,23.972729,15.350719,8.4112663,3.0463892,0,0,0,0,0,0,0
2336,208.58505,198.4739,176.26419,146.73543,118.18065,90.795083,66.190411,51.500541,37.029454,23.973458,15.351185,8.4115219,3.0464818,0,0,0,0,0,0,0
2337,208.59139,198.47993,176.26955,146.73989,118.18424,90.797842,66.192422,51.502106,37.030579,23.974186,15.351651,8.4117775,3.0465744,0,0,0,0,0,0,0
2338,208.59772,198.48596,176.2749,146.74435,118.18783,90.800601,66.194433,51.503671,37.031704,23.974915,15.352118,8.4120331,3.0466669,0,0,0,0,0,0,0
2339,208.60406,198.49199,176.28026,146.7488,118.19143,90.80336,66.196445,51.505236,37.03283,23.975643,15.352584,8.4122887,3.0467595,0,0,0,0,0,0,0
2340,208.6104,198.49802,176.28561,146.75326,118.19502,90.80612,66.198456,51.506801,37.033955,23.976372,15.353051,8.4125443,3.0468521,0,0,0,0,0,0,0
2341,208.61674,198.50405,176.29097,146.75772,118.19861,90.808879,66.200467,51.508366,37.03508,23.9771,15.353517,8.4128,3.0469447,0,0,0,0,0,0,0
2342,208.62308,198.51008,176.29633,146.76218,118.2022,90.811638,66.202479,51.509931,37.036205,23.977829,15.353984,8.4130556,3.0470372,0,0,0,0,0,0,0
2343,208.62942,198.51611,176.30168,146.76664,118.20579,90.814397,66.20449,51.511496,37.037331,23.978557,15.35445,8.4133112,3.0471298,0,0,0,0,0,0,0
2344,208.63575,198.52215,176.30704,146.7711,118.20938,90.817156,66.206502,51.513061,37.038456,23.979286,15.354917,8.4135668,3.0472224,0,0,0,0,0,0,0
2345,208.64209,198.52818,176.3124,146.77556,118.21297,90.819915,66.208513,51.514626,37.039581,23.980014,15.355383,8.4138224,3.047315,0,0,0,0,0,0,0
2346,208.64843,198.53421,176.31775,146.78002,118.21656,90.822674,66.210524,51.51619,37.040706,23.980743,15.35585,8.414078,3.0474075,0,0,0,0,0,0,0
2347,208.65477,198.54024,176.32311,146.78448,118.22016,90.825433,66.212536,51.517755,37.041832,23.981471,15.356316,8.4143336,3.0475001,0,0,0,0,0,0,0
2348,208.66111,198.54627,176.32846,146.78894,118.22375,90.828192,66.214547,51.51932,37.042957,23.9822,15.356783,8.4145892,3.0475927,0,0,0,0,0,0,0
2349,208.66745,198.5523,176.33382,146.79339,118.22734,90.830951,66.216559,51.520885,37.044082,23.982928,15.357249,8.4148448,3.0476853,0,0,0,0,0,0,0
2350,208.67378,198.55833,176.33918,146.79785,118.23093,90.83371,66.21857,51.52245,37.045207,23.983657,15.357716,8.4151004,3.0477778,0,0,0,0,0,0,0
2351,208.68012,198.56436,176.34453,146.80231,118.23452,90.836469,66.220581,51.524015,37.046333,23.984385,15.358182,8.415356,3.0478704,0,0,0,0,0,0,0
2352,208.68646,198.57039,176.34989,146.80677,118.23811,90.839228,66.222593,51.52558,37.047458,23.985114,15.358649,8.4156116,3.047963,0,0,0,0,0,0,0
2353,208.6928,198.57643,176.35525,146.81123,118.2417,90.841987,66.224604,51.527145,37.048583,23.985842,15.359115,8.4158672,3.0480556,0,0,0,0,0,0,0
2354,208.69914,198.58246,176.3606,146.81569,118.24529,90.844746,66.226615,51.52871,37.049708,23.98657,15.359582,8.4161228,3.0481481,0,0,0,0,0,0,0
2355,208.70548,198.58849,176.36596,146.82015,118.24889,90.847505,66.228627,51.530275,37.050834,23.987299,15.360048,8.4163785,3.0482407,0,0,0,0,0,0,0
2356,208.71182,198.59452,176.37131,146.82461,118.25248,90.850264,66.230638,51.53184,37.051959,23.988027,15.360515,8.4166341,3.0483333,0,0,0,0,0,0,0
2357,208.71815,198.60055,176.37667,146.82907,118.25607,90.853024,66.23265,51.533405,37.053084,23.988756,15.360981,8.4168897,3.0484259,0,0,0,0,0,0,0
2358,208.72449,198.60658,176.38203,146.83353,118.25966,90.855783,66.234661,51.53497,37.054209,23.989484,15.361448,8.4171453,3.0485184,0,0,0,0,0,0,0
2359,208.73083,198.61261,176.38738,146.83798,118.26325,90.858542,66.236672,51.536535,37.055335,23.990213,15.361914,8.4174009,3.048611,0,0,0,0,0,0,0
2360,208.73717,198.61864,176.39274,146.84244,118.26684,90.861301,66.238684,51.5381,37.05646,23.990941,15.362381,8.4176565,3.0487036,0,0,0,0,0,0,0
2361,208.74351,198.62468,176.3981,146.8469,118.27043,90.86406,66.240695,51.539665,37.057585,23.99167,15.362847,8.4179121,3.0487962,0,0,0,0,0,0,0
2362,208.74985,198.63071,176.40345,146.85136,118.27402,90.866819,66.242706,51.54123,37.05871,23.992398,15.363314,8.4181677,3.0488888,0,0,0,0,0,0,0
2363,208.75618,198.63674,176.40881,146.85582,118.27762,90.869578,66.244718,51.542795,37.059835,23.993127,15.36378,8.4184233,3.0489813,0,0,0,0,0,0,0
2364,208.76252,198.64277,176.41416,146.86028,118.28121,90.872337,66.246729,51.54436,37.060961,23.993855,15.364247,8.4186789,3.0490739,0,0,0,0,0,0,0
2365,208.76886,198.6488,176.41952,146.86474,118.2848,90.875096,66.248741,51.545925,37.062086,23.994584,15.364713,8.4189345,3.0491665,0,0,0,0,0,0,0
2366,208.7752,198.65483,176.42488,146.8692,118.28839,90.877855,66.250752,51.54749,37.063211,23.995312,15.36518,8.4191901,3.0492591,0,0,0,0,0,0,0
2367,208.78154,198.66086,176.43023,146.87366,118.29198,90.880614,66.252763,51.549055,37.064336,23.996041,15.365646,8.4194457,3.0493516,0,0,0,0,0,0,0
2368,208.78788,198.66689,176.43559,146.87811,118.29557,90.883373,66.254775,51.55062,37.065462,23.996769,15.366113,8.4197013,3.0494442,0,0,0,0,0,0,0
2369,208.79422,198.67292,176.44095,146.88257,118.29916,90.886132,66.256786,51.552185,37.066587,23.997498,15.366579,8.419957,3.0495368,0,0,0,0,0,0,0
2370,208.80055,198.67896,176.4463,146.88703,118.30275,90.888891,66.258797,51.55375,37.067712,23.998226,15.367046,8.4202126,3.0496294,0,0,0,0,0,0,0
2371,208.80689,198.68499,176.45166,146.89149,118.30635,90.89165,66.260809,51.555315,37.068837,23.998955,15.367512,8.4204682,3.0497219,0,0,0,0,0,0,0
2372,208.81323,198.69102,176.45701,146.89595,118.30994,90.894409,66.26282,51.55688,37.069963,23.999683,15.367979,8.4207238,3.0498145,0,0,0,0,0,0,0
2373,208.81957,198.69705,176.46237,146.90041,118.31353,90.897168,66.264832,51.558445,37.071088,24.000412,15.368445,8.4209794,3.0499071,0,0,0,0,0,0,0
2374,208.82591,198.70308,176.46773,146.90487,118.31712,90.899928,66.266843,51.56001,37.072213,24.00114,15.368912,8.421235,3.0499997,0,0,0,0,0,0,0
2375,208.83225,198.70911,176.47308,146.90933,118.32071,90.902687,66.268854,51.561575,37.073338,24.001869,15.369378,8.4214906,3.0500922,0,0,0,0,0,0,0
2376,208.83858,198.71514,176.47844,146.91379,118.3243,90.905446,66.270866,51.56314,37.074464,24.002597,15.369845,8.4217462,3.0501848,0,0,0,0,0,0,0
2377,208.84492,198.72117,176.4838,146.91825,118.32789,90.908205,66.272877,51.564705,37.075589,24.003326,15.370311,8.4220018,3.0502774,0,0,0,0,0,0,0
2378,208.85126,198.72721,176.48915,146.9227,118.33148,90.910964,66.274888,51.56627,37.076714,24.004054,15.370777,8.4222574,3.05037,0,0,0,0,0,0,0
2379,208.8576,198.73324,176.49451,146.92716,118.33508,90.913723,66.2769,51.567835,37.077839,24.004783,15.371244,8.422513,3.0504625,0,0,0,0,0,0,0
2380,208.86394,198.73927,176.49987,146.93162,118.33867,90.916482,66.278911,51.5694,37.078965,24.005511,15.37171,8.4227686,3.0505551,0,0,0,0,0,0,0
2381,208.87028,198.7453,176.50522,146.93608,118.34226,90.919241,66.280923,51.570965,37.08009,24.00624,15.372177,8.4230242,3.0506477,0,0,0,0,0,0,0
2382,208.87661,198.75133,176.51058,146.94054,118.34585,90.922,66.282934,51.57253,37.081215,24.006968,15.372643,8.4232798,3.0507403,0,0,0,0,0,0,0
2383,208.88295,198.75736,176.51593,146.945,118.34944,90.924759,66.284945,51.574095,37.08234,24.007697,15.37311,8.4235355,3.0508328,0,0,0,0,0,0,0
2384,208.88929,198.76339,176.52129,146.94946,118.35303,90.927518,66.286957,51.57566,37.083466,24.008425,15.373576,8.4237911,3.0509254,0,0,0,0,0,0,0
2385,208.89563,198.76942,176.52665,146.95392,118.35662,90.930277,66.288968,51.577225,37.084591,24.009154,15.374043,8.4240467,3.051018,0,0,0,0,0,0,0
2386,208.90197,198.77545,176.532,146.95838,118.36021,90.933036,66.290979,51.57879,37.085716,24.009882,15.374509,8.4243023,3.0511106,0,0,0,0,0,0,0
2387,208.90831,198.78149,176.53736,146.96284,118.36381,90.935795,66.292991,51.580355,37.086841,24.010611,15.374976,8.4245579,3.0512031,0,0,0,0,0,0,0
2388,208.91465,198.78752,176.54272,146.96729,118.3674,90.938554,66.295002,51.58192,37.087967,24.011339,15.375442,8.4248135,3.0512957,0,0,0,0,0,0,0
2389,208.92098,198.79355,176.54807,146.97175,118.37099,90.941313,66.297014,51.583485,37.089092,24.012068,15.375909,8.4250691,3.0513883,0,0,0,0,0,0,0
2390,208.92732,198.79958,176.55343,146.97621,118.37458,90.944072,66.299025,51.58505,37.090217,24.012796,15.376375,8.4253247,3.0514809,0,0,0,0,0,0,0
2391,208.93366,198.80561,176.55878,146.98067,118.37817,90.946831,66.301036,51.586614,37.091342,24.013525,15.376842,8.4255803,3.0515734,0,0,0,0,0,0,0
2392,208.93287,198.80486,176.55812,146.98012,118.37772,90.946489,66.300787,51.586421,37.091203,24.013435,15.376784,8.4255486,3.051562,0,0,0,0,0,0,0
2393,208.93209,198.80412,176.55746,146.97957,118.37728,90.946147,66.300538,51.586227,37.091063,24.013344,15.376726,8.4255169,3.0515505,0,0,0,0,0,0,0
2394,208.9313,198.80337,176.55679,146.97901,118.37684,90.945806,66.300289,51.586033,37.090924,24.013254,15.376668,8.4254853,3.051539,0,0,0,0,0,0,0
2395,208.93052,198.80262,176.55613,146.97846,118.37639,90.945464,66.30004,51.585839,37.090785,24.013164,15.376611,8.4254536,3.0515276,0,0,0,0,0,0,0
2396,208.92973,198.80187,176.55547,146.97791,118.37595,90.945122,66.29979,51.585645,37.090645,24.013074,15.376553,8.425422,3.0515161,0,0,0,0,0,0,0
2397,208.92895,198.80113,176.5548,146.97736,118.3755,90.944781,66.299541,51.585452,37.090506,24.012983,15.376495,8.4253903,3.0515046,0,0,0,0,0,0,0
2398,208.92816,198.80038,176.55414,146.9768,118.37506,90.944439,66.299292,51.585258,37.090367,24.012893,15.376437,8.4253587,3.0514932,0,0,0,0,0,0,0
2399,208.92738,198.79963,176.55348,146.97625,118.37461,90.944097,66.299043,51.585064,37.090227,24.012803,15.37638,8.425327,3.0514817,0,0,0,0,0,0,0
2400,208.92659,198.79889,176.55281,146.9757,118.37417,90.943756,66.298794,51.58487,37.090088,24.012713,15.376322,8.4252954,3.0514702,0,0,0,0,0,0,0
2401,208.92581,198.79814,176.55215,146.97515,118.37372,90.943414,66.298545,51.584676,37.089948,24.012623,15.376264,8.4252637,3.0514588,0,0,0,0,0,0,0
2402,208.92502,198.79739,176.55149,146.9746,118.37328,90.943072,66.298296,51.584483,37.089809,24.012532,15.376206,8.425232,3.0514473,0,0,0,0,0,0,0
2403,208.92424,198.79665,176.55082,146.97404,118.37283,90.942731,66.298047,51.584289,37.08967,24.012442,15.376148,8.4252004,3.0514358,0,0,0,0,0,0,0
2404,208.92345,198.7959,176.55016,146.97349,118.37239,90.942389,66.297798,51.584095,37.08953,24.012352,15.376091,8.4251687,3.0514244,0,0,0,0,0,0,0
2405,208.92267,198.79515,176.5495,146.97294,118.37194,90.942047,66.297549,51.583901,37.089391,24.012262,15.376033,8.4251371,3.0514129,0,0,0,0,0,0,0
2406,208.92188,198.79441,176.54883,146.97239,118.3715,90.941705,66.297299,51.583707,37.089252,24.012172,15.375975,8.4251054,3.0514015,0,0,0,0,0,0,0
2407,208.9211,198.79366,176.54817,146.97183,118.37105,90.941364,66.29705,51.583513,37.089112,24.012081,15.375917,8.4250738,3.05139,0,0,0,0,0,0,0
2408,208.92031,198.79291,176.54751,146.97128,118.37061,90.941022,66.296801,51.58332,37.088973,24.011991,15.37586,8.4250421,3.0513785,0,0,0,0,0,0,0
2409,208.91953,198.79216,176.54684,146.97073,118.37016,90.94068,66.296552,51.583126,37.088834,24.011901,15.375802,8.4250105,3.0513671,0,0,0,0,0,0,0
2410,208.91874,198.79142,176.54618,146.97018,118.36972,90.940339,66.296303,51.582932,37.088694,24.011811,15.375744,8.4249788,3.0513556,0,0,0,0,0,0,0
2411,208.91796,198.79067,176.54552,146.96963,118.36927,90.939997,66.296054,51.582738,37.088555,24.01172,15.375686,8.4249471,3.0513441,0,0,0,0,0,0,0
2412,208.91717,198.78992,176.54485,146.96907,118.36883,90.939655,66.295805,51.582544,37.088416,24.01163,15.375629,8.4249155,3.0513327,0,0,0,0,0,0,0
2413,208.91639,198.78918,176.54419,146.96852,118.36839,90.939314,66.295556,51.582351,37.088276,24.01154,15.375571,8.4248838,3.0513212,0,0,0,0,0,0,0
