Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa),Coord 16 Stress (kPa),Coord 17 Stress (kPa),Coord 18 Stress (kPa),Coord 19 Stress (kPa),Coord 20 Stress (kPa),Coord 21 Stress (kPa),Coord 22 Stress (kPa),Coord 23 Stress (kPa),Coord 24 Stress (kPa),Coord 25 Stress (kPa),Coord 26 Stress (kPa),Coord 27 Stress (kPa),Coord 28 Stress (kPa),Coord 29 Stress (kPa),Coord 30 Stress (kPa),Coord 31 Stress (kPa),Coord 32 Stress (kPa),Coord 33 Stress (kPa),Coord 34 Stress (kPa),Coord 35 Stress (kPa),Coord 36 Stress (kPa),Coord 37 Stress (kPa),Coord 38 Stress (kPa),Coord 39 Stress (kPa),Coord 40 Stress (kPa),Coord 41 Stress (kPa),Coord 42 Stress (kPa),Coord 43 Stress (kPa),Coord 44 Stress (kPa),Coord 45 Stress (kPa)
91,-26.325734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25386231,-2.0485877,-2.4554186,0,0,0,0,0,0,-0.35010902,-11.747419,-22.033447,-1.5652227,0,0,0,0,0,0,-0.048979153,-0.43252087,0,0,0,0,0,0,0,0
92,-26.25457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25317607,-2.0430499,-2.4487811,0,0,0,0,0,0,-0.3491626,-11.715663,-21.973887,-1.5609916,0,0,0,0,0,0,-0.048846753,-0.43135168,0,0,0,0,0,0,0,0
93,-26.183407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25248983,-2.0375122,-2.4421436,0,0,0,0,0,0,-0.34821619,-11.683907,-21.914326,-1.5567605,0,0,0,0,0,0,-0.048714353,-0.4301825,0,0,0,0,0,0,0,0
94,-26.112243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25180359,-2.0319745,-2.4355062,0,0,0,0,0,0,-0.34726978,-11.652152,-21.854765,-1.5525294,0,0,0,0,0,0,-0.048581953,-0.42901331,0,0,0,0,0,0,0,0
95,-26.041079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25111736,-2.0264367,-2.4288687,0,0,0,0,0,0,-0.34632337,-11.620396,-21.795204,-1.5482983,0,0,0,0,0,0,-0.048449553,-0.42784412,0,0,0,0,0,0,0,0
96,-25.969916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25043112,-2.020899,-2.4222312,0,0,0,0,0,0,-0.34537695,-11.588641,-21.735644,-1.5440672,0,0,0,0,0,0,-0.048317152,-0.42667493,0,0,0,0,0,0,0,0
97,-25.898752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.24974488,-2.0153613,-2.4155937,0,0,0,0,0,0,-0.34443054,-11.556885,-21.676083,-1.5398361,0,0,0,0,0,0,-0.048184752,-0.42550574,0,0,0,0,0,0,0,0
98,-25.827589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.24905864,-2.0098235,-2.4089562,0,0,0,0,0,0,-0.34348413,-11.52513,-21.616522,-1.535605,0,0,0,0,0,0,-0.048052352,-0.42433655,0,0,0,0,0,0,0,0
99,-25.756425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2483724,-2.0042858,-2.4023188,0,0,0,0,0,0,-0.34253771,-11.493374,-21.556962,-1.5313739,0,0,0,0,0,0,-0.047919952,-0.42316737,0,0,0,0,0,0,0,0
100,-25.685261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.24768616,-1.9987481,-2.3956813,0,0,0,0,0,0,-0.3415913,-11.461619,-21.497401,-1.5271428,0,0,0,0,0,0,-0.047787552,-0.42199818,0,0,0,0,0,0,0,0
101,-25.614098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.24699992,-1.9932103,-2.3890438,0,0,0,0,0,0,-0.34064489,-11.429863,-21.43784,-1.5229117,0,0,0,0,0,0,-0.047655151,-0.42082899,0,0,0,0,0,0,0,0
102,-25.542934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.24631368,-1.9876726,-2.3824063,0,0,0,0,0,0,-0.33969847,-11.398107,-21.378279,-1.5186806,0,0,0,0,0,0,-0.047522751,-0.4196598,0,0,0,0,0,0,0,0
103,-25.471771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.24562744,-1.9821349,-2.3757689,0,0,0,0,0,0,-0.33875206,-11.366352,-21.318719,-1.5144495,0,0,0,0,0,0,-0.047390351,-0.41849061,0,0,0,0,0,0,0,0
104,-25.400607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2449412,-1.9765971,-2.3691314,0,0,0,0,0,0,-0.33780565,-11.334596,-21.259158,-1.5102184,0,0,0,0,0,0,-0.047257951,-0.41732142,0,0,0,0,0,0,0,0
105,-25.329444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.24425496,-1.9710594,-2.3624939,0,0,0,0,0,0,-0.33685924,-11.302841,-21.199597,-1.5059872,0,0,0,0,0,0,-0.04712555,-0.41615224,0,0,0,0,0,0,0,0
106,-25.25828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.24356872,-1.9655217,-2.3558564,0,0,0,0,0,0,-0.33591282,-11.271085,-21.140037,-1.5017561,0,0,0,0,0,0,-0.04699315,-0.41498305,0,0,0,0,0,0,0,0
107,-25.187116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.24288248,-1.9599839,-2.349219,0,0,0,0,0,0,-0.33496641,-11.23933,-21.080476,-1.497525,0,0,0,0,0,0,-0.04686075,-0.41381386,0,0,0,0,0,0,0,0
108,-25.115953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.24219624,-1.9544462,-2.3425815,0,0,0,0,0,0,-0.33402,-11.207574,-21.020915,-1.4932939,0,0,0,0,0,0,-0.04672835,-0.41264467,0,0,0,0,0,0,0,0
109,-25.044789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.24151,-1.9489085,-2.335944,0,0,0,0,0,0,-0.33307358,-11.175818,-20.961355,-1.4890628,0,0,0,0,0,0,-0.04659595,-0.41147548,0,0,0,0,0,0,0,0
110,-24.973626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.24082376,-1.9433707,-2.3293065,0,0,0,0,0,0,-0.33212717,-11.144063,-20.901794,-1.4848317,0,0,0,0,0,0,-0.046463549,-0.41030629,0,0,0,0,0,0,0,0
111,-24.902462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.24013753,-1.937833,-2.3226691,0,0,0,0,0,0,-0.33118076,-11.112307,-20.842233,-1.4806006,0,0,0,0,0,0,-0.046331149,-0.40913711,0,0,0,0,0,0,0,0
112,-24.831298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.23945129,-1.9322953,-2.3160316,0,0,0,0,0,0,-0.33023434,-11.080552,-20.782672,-1.4763695,0,0,0,0,0,0,-0.046198749,-0.40796792,0,0,0,0,0,0,0,0
113,-24.760135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.23876505,-1.9267575,-2.3093941,0,0,0,0,0,0,-0.32928793,-11.048796,-20.723112,-1.4721384,0,0,0,0,0,0,-0.046066349,-0.40679873,0,0,0,0,0,0,0,0
114,-24.688971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.23807881,-1.9212198,-2.3027566,0,0,0,0,0,0,-0.32834152,-11.017041,-20.663551,-1.4679073,0,0,0,0,0,0,-0.045933949,-0.40562954,0,0,0,0,0,0,0,0
115,-24.617808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.23739257,-1.9156821,-2.2961192,0,0,0,0,0,0,-0.32739511,-10.985285,-20.60399,-1.4636762,0,0,0,0,0,0,-0.045801548,-0.40446035,0,0,0,0,0,0,0,0
116,-24.546644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.23670633,-1.9101444,-2.2894817,0,0,0,0,0,0,-0.32644869,-10.953529,-20.54443,-1.4594451,0,0,0,0,0,0,-0.045669148,-0.40329116,0,0,0,0,0,0,0,0
117,-24.47548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.23602009,-1.9046066,-2.2828442,0,0,0,0,0,0,-0.32550228,-10.921774,-20.484869,-1.455214,0,0,0,0,0,0,-0.045536748,-0.40212198,0,0,0,0,0,0,0,0
118,-24.404317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.23533385,-1.8990689,-2.2762067,0,0,0,0,0,0,-0.32455587,-10.890018,-20.425308,-1.4509829,0,0,0,0,0,0,-0.045404348,-0.40095279,0,0,0,0,0,0,0,0
119,-24.333153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.23464761,-1.8935312,-2.2695693,0,0,0,0,0,0,-0.32360945,-10.858263,-20.365747,-1.4467518,0,0,0,0,0,0,-0.045271948,-0.3997836,0,0,0,0,0,0,0,0
120,-24.26199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.23396137,-1.8879934,-2.2629318,0,0,0,0,0,0,-0.32266304,-10.826507,-20.306187,-1.4425207,0,0,0,0,0,0,-0.045139547,-0.39861441,0,0,0,0,0,0,0,0
121,-24.190826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.23327513,-1.8824557,-2.2562943,0,0,0,0,0,0,-0.32171663,-10.794752,-20.246626,-1.4382896,0,0,0,0,0,0,-0.045007147,-0.39744522,0,0,0,0,0,0,0,0
122,-24.119662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.23258889,-1.876918,-2.2496568,0,0,0,0,0,0,-0.32077021,-10.762996,-20.187065,-1.4340585,0,0,0,0,0,0,-0.044874747,-0.39627603,0,0,0,0,0,0,0,0
123,-24.048499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.23190265,-1.8713802,-2.2430194,0,0,0,0,0,0,-0.3198238,-10.731241,-20.127505,-1.4298274,0,0,0,0,0,0,-0.044742347,-0.39510685,0,0,0,0,0,0,0,0
124,-23.977335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.23121641,-1.8658425,-2.2363819,0,0,0,0,0,0,-0.31887739,-10.699485,-20.067944,-1.4255963,0,0,0,0,0,0,-0.044609946,-0.39393766,0,0,0,0,0,0,0,0
125,-23.906172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.23053017,-1.8603048,-2.2297444,0,0,0,0,0,0,-0.31793098,-10.667729,-20.008383,-1.4213652,0,0,0,0,0,0,-0.044477546,-0.39276847,0,0,0,0,0,0,0,0
126,-23.696206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.22850545,-1.8439659,-2.2101608,0,0,0,0,0,0,-0.31513862,-10.574036,-19.832652,-1.4088815,0,0,0,0,0,0,-0.044086904,-0.38931882,0,0,0,0,0,0,0,0
127,-23.48624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.22648073,-1.827627,-2.1905772,0,0,0,0,0,0,-0.31234626,-10.480342,-19.65692,-1.3963978,0,0,0,0,0,0,-0.043696262,-0.38586918,0,0,0,0,0,0,0,0
128,-23.276275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.224456,-1.8112881,-2.1709935,0,0,0,0,0,0,-0.30955391,-10.386649,-19.481188,-1.3839141,0,0,0,0,0,0,-0.043305621,-0.38241953,0,0,0,0,0,0,0,0
129,-23.066309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.22243128,-1.7949493,-2.1514099,0,0,0,0,0,0,-0.30676155,-10.292955,-19.305457,-1.3714304,0,0,0,0,0,0,-0.042914979,-0.37896988,0,0,0,0,0,0,0,0
130,-22.856344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.22040656,-1.7786104,-2.1318263,0,0,0,0,0,0,-0.30396919,-10.199261,-19.129725,-1.3589466,0,0,0,0,0,0,-0.042524337,-0.37552024,0,0,0,0,0,0,0,0
131,-22.646378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.21838183,-1.7622715,-2.1122427,0,0,0,0,0,0,-0.30117684,-10.105568,-18.953993,-1.3464629,0,0,0,0,0,0,-0.042133695,-0.37207059,0,0,0,0,0,0,0,0
132,-22.436413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.21635711,-1.7459326,-2.092659,0,0,0,0,0,0,-0.29838448,-10.011874,-18.778262,-1.3339792,0,0,0,0,0,0,-0.041743053,-0.36862094,0,0,0,0,0,0,0,0
133,-22.226447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.21433238,-1.7295938,-2.0730754,0,0,0,0,0,0,-0.29559212,-9.9181805,-18.60253,-1.3214955,0,0,0,0,0,0,-0.041352411,-0.3651713,0,0,0,0,0,0,0,0
134,-22.016482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.21230766,-1.7132549,-2.0534918,0,0,0,0,0,0,-0.29279977,-9.8244868,-18.426798,-1.3090118,0,0,0,0,0,0,-0.040961769,-0.36172165,0,0,0,0,0,0,0,0
135,-21.806516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.21028294,-1.696916,-2.0339082,0,0,0,0,0,0,-0.29000741,-9.7307932,-18.251067,-1.2965281,0,0,0,0,0,0,-0.040571127,-0.358272,0,0,0,0,0,0,0,0
136,-21.596551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.20825821,-1.6805772,-2.0143245,0,0,0,0,0,0,-0.28721505,-9.6370996,-18.075335,-1.2840444,0,0,0,0,0,0,-0.040180485,-0.35482235,0,0,0,0,0,0,0,0
137,-21.386585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.20623349,-1.6642383,-1.9947409,0,0,0,0,0,0,-0.2844227,-9.543406,-17.899603,-1.2715607,0,0,0,0,0,0,-0.039789843,-0.35137271,0,0,0,0,0,0,0,0
138,-21.176619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.20420876,-1.6478994,-1.9751573,0,0,0,0,0,0,-0.28163034,-9.4497124,-17.723872,-1.259077,0,0,0,0,0,0,-0.039399201,-0.34792306,0,0,0,0,0,0,0,0
139,-20.966654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.20218404,-1.6315605,-1.9555736,0,0,0,0,0,0,-0.27883798,-9.3560188,-17.54814,-1.2465933,0,0,0,0,0,0,-0.03900856,-0.34447341,0,0,0,0,0,0,0,0
140,-20.756688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.20015932,-1.6152217,-1.93599,0,0,0,0,0,0,-0.27604563,-9.2623251,-17.372408,-1.2341095,0,0,0,0,0,0,-0.038617918,-0.34102377,0,0,0,0,0,0,0,0
141,-20.546723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.19813459,-1.5988828,-1.9164064,0,0,0,0,0,0,-0.27325327,-9.1686315,-17.196677,-1.2216258,0,0,0,0,0,0,-0.038227276,-0.33757412,0,0,0,0,0,0,0,0
142,-20.336757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.19610987,-1.5825439,-1.8968228,0,0,0,0,0,0,-0.27046092,-9.0749379,-17.020945,-1.2091421,0,0,0,0,0,0,-0.037836634,-0.33412447,0,0,0,0,0,0,0,0
143,-20.126792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.19408515,-1.566205,-1.8772391,0,0,0,0,0,0,-0.26766856,-8.9812443,-16.845213,-1.1966584,0,0,0,0,0,0,-0.037445992,-0.33067483,0,0,0,0,0,0,0,0
144,-19.916826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.19206042,-1.5498662,-1.8576555,0,0,0,0,0,0,-0.2648762,-8.8875507,-16.669482,-1.1841747,0,0,0,0,0,0,-0.03705535,-0.32722518,0,0,0,0,0,0,0,0
145,-19.706861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1900357,-1.5335273,-1.8380719,0,0,0,0,0,0,-0.26208385,-8.793857,-16.49375,-1.171691,0,0,0,0,0,0,-0.036664708,-0.32377553,0,0,0,0,0,0,0,0
146,-19.496895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.18801097,-1.5171884,-1.8184883,0,0,0,0,0,0,-0.25929149,-8.7001634,-16.318018,-1.1592073,0,0,0,0,0,0,-0.036274066,-0.32032589,0,0,0,0,0,0,0,0
147,-19.286929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.18598625,-1.5008495,-1.7989046,0,0,0,0,0,0,-0.25649913,-8.6064698,-16.142287,-1.1467236,0,0,0,0,0,0,-0.035883424,-0.31687624,0,0,0,0,0,0,0,0
148,-19.076964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.18396153,-1.4845107,-1.779321,0,0,0,0,0,0,-0.25370678,-8.5127762,-15.966555,-1.1342399,0,0,0,0,0,0,-0.035492782,-0.31342659,0,0,0,0,0,0,0,0
149,-18.866998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1819368,-1.4681718,-1.7597374,0,0,0,0,0,0,-0.25091442,-8.4190826,-15.790823,-1.1217561,0,0,0,0,0,0,-0.03510214,-0.30997695,0,0,0,0,0,0,0,0
150,-18.657033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.17991208,-1.4518329,-1.7401538,0,0,0,0,0,0,-0.24812206,-8.325389,-15.615092,-1.1092724,0,0,0,0,0,0,-0.034711499,-0.3065273,0,0,0,0,0,0,0,0
151,-18.447067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.17788735,-1.435494,-1.7205701,0,0,0,0,0,0,-0.24532971,-8.2316953,-15.43936,-1.0967887,0,0,0,0,0,0,-0.034320857,-0.30307765,0,0,0,0,0,0,0,0
152,-18.237102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.17586263,-1.4191552,-1.7009865,0,0,0,0,0,0,-0.24253735,-8.1380017,-15.263628,-1.084305,0,0,0,0,0,0,-0.033930215,-0.29962801,0,0,0,0,0,0,0,0
153,-18.027136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.17383791,-1.4028163,-1.6814029,0,0,0,0,0,0,-0.23974499,-8.0443081,-15.087897,-1.0718213,0,0,0,0,0,0,-0.033539573,-0.29617836,0,0,0,0,0,0,0,0
154,-17.817171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.17181318,-1.3864774,-1.6618193,0,0,0,0,0,0,-0.23695264,-7.9506145,-14.912165,-1.0593376,0,0,0,0,0,0,-0.033148931,-0.29272871,0,0,0,0,0,0,0,0
155,-17.607205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.16978846,-1.3701386,-1.6422356,0,0,0,0,0,0,-0.23416028,-7.8569209,-14.736433,-1.0468539,0,0,0,0,0,0,-0.032758289,-0.28927907,0,0,0,0,0,0,0,0
156,-17.397239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.16776374,-1.3537997,-1.622652,0,0,0,0,0,0,-0.23136793,-7.7632273,-14.560702,-1.0343702,0,0,0,0,0,0,-0.032367647,-0.28582942,0,0,0,0,0,0,0,0
157,-17.187274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.16573901,-1.3374608,-1.6030684,0,0,0,0,0,0,-0.22857557,-7.6695336,-14.38497,-1.0218865,0,0,0,0,0,0,-0.031977005,-0.28237977,0,0,0,0,0,0,0,0
158,-16.977308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.16371429,-1.3211219,-1.5834848,0,0,0,0,0,0,-0.22578321,-7.57584,-14.209238,-1.0094028,0,0,0,0,0,0,-0.031586363,-0.27893013,0,0,0,0,0,0,0,0
159,-16.767343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.16168956,-1.3047831,-1.5639011,0,0,0,0,0,0,-0.22299086,-7.4821464,-14.033507,-0.99691904,0,0,0,0,0,0,-0.031195721,-0.27548048,0,0,0,0,0,0,0,0
160,-16.557377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.15966484,-1.2884442,-1.5443175,0,0,0,0,0,0,-0.2201985,-7.3884528,-13.857775,-0.98443533,0,0,0,0,0,0,-0.030805079,-0.27203083,0,0,0,0,0,0,0,0
161,-16.347412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.15764012,-1.2721053,-1.5247339,0,0,0,0,0,0,-0.21740614,-7.2947592,-13.682043,-0.97195162,0,0,0,0,0,0,-0.030414437,-0.26858118,0,0,0,0,0,0,0,0
162,-16.137446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.15561539,-1.2557664,-1.5051503,0,0,0,0,0,0,-0.21461379,-7.2010656,-13.506312,-0.95946791,0,0,0,0,0,0,-0.030023796,-0.26513154,0,0,0,0,0,0,0,0
163,-15.927481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.15359067,-1.2394276,-1.4855666,0,0,0,0,0,0,-0.21182143,-7.1073719,-13.33058,-0.9469842,0,0,0,0,0,0,-0.029633154,-0.26168189,0,0,0,0,0,0,0,0
164,-15.717515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.15156595,-1.2230887,-1.465983,0,0,0,0,0,0,-0.20902907,-7.0136783,-13.154848,-0.93450049,0,0,0,0,0,0,-0.029242512,-0.25823224,0,0,0,0,0,0,0,0
165,-15.50755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.14954122,-1.2067498,-1.4463994,0,0,0,0,0,0,-0.20623672,-6.9199847,-12.979117,-0.92201678,0,0,0,0,0,0,-0.02885187,-0.2547826,0,0,0,0,0,0,0,0
166,-15.297584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1475165,-1.1904109,-1.4268158,0,0,0,0,0,0,-0.20344436,-6.8262911,-12.803385,-0.90953307,0,0,0,0,0,0,-0.028461228,-0.25133295,0,0,0,0,0,0,0,0
167,-15.087618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.14549177,-1.1740721,-1.4072321,0,0,0,0,0,0,-0.200652,-6.7325975,-12.627653,-0.89704935,0,0,0,0,0,0,-0.028070586,-0.2478833,0,0,0,0,0,0,0,0
168,-14.877653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.14346705,-1.1577332,-1.3876485,0,0,0,0,0,0,-0.19785965,-6.6389039,-12.451922,-0.88456564,0,0,0,0,0,0,-0.027679944,-0.24443366,0,0,0,0,0,0,0,0
169,-14.667687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.14144233,-1.1413943,-1.3680649,0,0,0,0,0,0,-0.19506729,-6.5452102,-12.27619,-0.87208193,0,0,0,0,0,0,-0.027289302,-0.24098401,0,0,0,0,0,0,0,0
170,-14.457722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1394176,-1.1250555,-1.3484813,0,0,0,0,0,0,-0.19227493,-6.4515166,-12.100459,-0.85959822,0,0,0,0,0,0,-0.02689866,-0.23753436,0,0,0,0,0,0,0,0
171,-14.247756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.13739288,-1.1087166,-1.3288976,0,0,0,0,0,0,-0.18948258,-6.357823,-11.924727,-0.84711451,0,0,0,0,0,0,-0.026508018,-0.23408472,0,0,0,0,0,0,0,0
172,-14.037791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.13536815,-1.0923777,-1.309314,0,0,0,0,0,0,-0.18669022,-6.2641294,-11.748995,-0.8346308,0,0,0,0,0,0,-0.026117376,-0.23063507,0,0,0,0,0,0,0,0
173,-13.827825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.13334343,-1.0760388,-1.2897304,0,0,0,0,0,0,-0.18389787,-6.1704358,-11.573264,-0.82214709,0,0,0,0,0,0,-0.025726735,-0.22718542,0,0,0,0,0,0,0,0
174,-13.61786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.13131871,-1.0597,-1.2701468,0,0,0,0,0,0,-0.18110551,-6.0767422,-11.397532,-0.80966338,0,0,0,0,0,0,-0.025336093,-0.22373578,0,0,0,0,0,0,0,0
175,-13.407894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12929398,-1.0433611,-1.2505631,0,0,0,0,0,0,-0.17831315,-5.9830485,-11.2218,-0.79717967,0,0,0,0,0,0,-0.024945451,-0.22028613,0,0,0,0,0,0,0,0
176,-13.197928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12726926,-1.0270222,-1.2309795,0,0,0,0,0,0,-0.1755208,-5.8893549,-11.046069,-0.78469596,0,0,0,0,0,0,-0.024554809,-0.21683648,0,0,0,0,0,0,0,0
177,-12.987963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12524454,-1.0106833,-1.2113959,0,0,0,0,0,0,-0.17272844,-5.7956613,-10.870337,-0.77221225,0,0,0,0,0,0,-0.024164167,-0.21338684,0,0,0,0,0,0,0,0
178,-12.777997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12321981,-0.99434446,-1.1918122,0,0,0,0,0,0,-0.16993608,-5.7019677,-10.694605,-0.75972854,0,0,0,0,0,0,-0.023773525,-0.20993719,0,0,0,0,0,0,0,0
179,-12.568032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12119509,-0.97800559,-1.1722286,0,0,0,0,0,0,-0.16714373,-5.6082741,-10.518874,-0.74724483,0,0,0,0,0,0,-0.023382883,-0.20648754,0,0,0,0,0,0,0,0
180,-12.358066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.11917036,-0.96166672,-1.152645,0,0,0,0,0,0,-0.16435137,-5.5145805,-10.343142,-0.73476112,0,0,0,0,0,0,-0.022992241,-0.2030379,0,0,0,0,0,0,0,0
181,-12.148101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.11714564,-0.94532784,-1.1330614,0,0,0,0,0,0,-0.16155901,-5.4208868,-10.16741,-0.72227741,0,0,0,0,0,0,-0.022601599,-0.19958825,0,0,0,0,0,0,0,0
182,-11.938135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.11512092,-0.92898897,-1.1134777,0,0,0,0,0,0,-0.15876666,-5.3271932,-9.9916786,-0.70979369,0,0,0,0,0,0,-0.022210957,-0.1961386,0,0,0,0,0,0,0,0
183,-11.72817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.11309619,-0.91265009,-1.0938941,0,0,0,0,0,0,-0.1559743,-5.2334996,-9.8159469,-0.69730998,0,0,0,0,0,0,-0.021820315,-0.19268896,0,0,0,0,0,0,0,0
184,-11.518204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.11107147,-0.89631122,-1.0743105,0,0,0,0,0,0,-0.15318194,-5.139806,-9.6402153,-0.68482627,0,0,0,0,0,0,-0.021429674,-0.18923931,0,0,0,0,0,0,0,0
185,-11.308238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10904674,-0.87997235,-1.0547269,0,0,0,0,0,0,-0.15038959,-5.0461124,-9.4644836,-0.67234256,0,0,0,0,0,0,-0.021039032,-0.18578966,0,0,0,0,0,0,0,0
