Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa),Coord 16 Stress (kPa),Coord 17 Stress (kPa)
247,58.002112,0,0,0,2.5981116,0,0,3.48871,18.252303,0,0,0,0,0,0,0,0
248,58.296697,0,0,0,2.6113071,0,0,3.5064287,18.345004,0,0,0,0,0,0,0,0
249,58.591281,0,0,0,2.6245025,0,0,3.5241473,18.437704,0,0,0,0,0,0,0,0
250,58.885865,0,0,0,2.6376979,0,0,3.5418659,18.530405,0,0,0,0,0,0,0,0
251,59.180449,0,0,0,2.6508933,0,0,3.5595846,18.623106,0,0,0,0,0,0,0,0
252,59.475033,0,0,0,2.6640887,0,0,3.5773032,18.715807,0,0,0,0,0,0,0,0
253,59.769617,0,0,0,2.6772842,0,0,3.5950219,18.808507,0,0,0,0,0,0,0,0
254,60.064201,0,0,0,2.6904796,0,0,3.6127405,18.901208,0,0,0,0,0,0,0,0
255,60.358785,0,0,0,2.703675,0,0,3.6304591,18.993909,0,0,0,0,0,0,0,0
256,60.653369,0,0,0,2.7168704,0,0,3.6481778,19.086609,0,0,0,0,0,0,0,0
257,60.947953,0,0,0,2.7300659,0,0,3.6658964,19.17931,0,0,0,0,0,0,0,0
258,61.242537,0,0,0,2.7432613,0,0,3.683615,19.272011,0,0,0,0,0,0,0,0
259,61.537121,0,0,0,2.7564567,0,0,3.7013337,19.364712,0,0,0,0,0,0,0,0
260,61.831706,0,0,0,2.7696521,0,0,3.7190523,19.457412,0,0,0,0,0,0,0,0
261,62.12629,0,0,0,2.7828475,0,0,3.736771,19.550113,0,0,0,0,0,0,0,0
262,62.420874,0,0,0,2.796043,0,0,3.7544896,19.642814,0,0,0,0,0,0,0,0
263,62.715458,0,0,0,2.8092384,0,0,3.7722082,19.735515,0,0,0,0,0,0,0,0
264,63.010042,0,0,0,2.8224338,0,0,3.7899269,19.828215,0,0,0,0,0,0,0,0
265,63.304626,0,0,0,2.8356292,0,0,3.8076455,19.920916,0,0,0,0,0,0,0,0
266,63.59921,0,0,0,2.8488246,0,0,3.8253642,20.013617,0,0,0,0,0,0,0,0
267,63.911064,0,0,0,2.8627937,0,0,3.8441216,20.111752,0,0,0,0,0,0,0,0
268,64.222919,0,0,0,2.8767627,0,0,3.862879,20.209888,0,0,0,0,0,0,0,0
269,64.534774,0,0,0,2.8907317,0,0,3.8816364,20.308023,0,0,0,0,0,0,0,0
270,64.846628,0,0,0,2.9047008,0,0,3.9003938,20.406159,0,0,0,0,0,0,0,0
271,65.158483,0,0,0,2.9186698,0,0,3.9191513,20.504294,0,0,0,0,0,0,0,0
272,65.470338,0,0,0,2.9326388,0,0,3.9379087,20.60243,0,0,0,0,0,0,0,0
273,65.782192,0,0,0,2.9466078,0,0,3.9566661,20.700565,0,0,0,0,0,0,0,0
274,66.094047,0,0,0,2.9605769,0,0,3.9754236,20.798701,0,0,0,0,0,0,0,0
275,66.405902,0,0,0,2.9745459,0,0,3.994181,20.896836,0,0,0,0,0,0,0,0
276,66.717756,0,0,0,2.9885149,0,0,4.0129384,20.994972,0,0,0,0,0,0,0,0
277,67.029611,0,0,0,3.002484,0,0,4.0316959,21.093107,0,0,0,0,0,0,0,0
278,67.341466,0,0,0,3.016453,0,0,4.0504533,21.191243,0,0,0,0,0,0,0,0
279,67.653321,0,0,0,3.030422,0,0,4.0692107,21.289378,0,0,0,0,0,0,0,0
280,67.965175,0,0,0,3.0443911,0,0,4.0879682,21.387514,0,0,0,0,0,0,0,0
281,68.27703,0,0,0,3.0583601,0,0,4.1067256,21.485649,0,0,0,0,0,0,0,0
282,68.588885,0,0,0,3.0723291,0,0,4.125483,21.583785,0,0,0,0,0,0,0,0
283,68.900739,0,0,0,3.0862982,0,0,4.1442405,21.68192,0,0,0,0,0,0,0,0
284,69.212594,0,0,0,3.1002672,0,0,4.1629979,21.780056,0,0,0,0,0,0,0,0
285,69.524449,0,0,0,3.1142362,0,0,4.1817553,21.878191,0,0,0,0,0,0,0,0
286,69.836304,0,0,0,3.1282053,0,0,4.2005127,21.976327,0,0,0,0,0,0,0,0
287,70.148158,0,0,0,3.1421743,0,0,4.2192702,22.074462,0,0,0,0,0,0,0,0
288,70.460013,0,0,0,3.1561433,0,0,4.2380276,22.172598,0,0,0,0,0,0,0,0
289,70.771868,0,0,0,3.1701123,0,0,4.256785,22.270733,0,0,0,0,0,0,0,0
290,71.083722,0,0,0,3.1840814,0,0,4.2755425,22.368869,0,0,0,0,0,0,0,0
291,71.395577,0,0,0,3.1980504,0,0,4.2942999,22.467004,0,0,0,0,0,0,0,0
292,71.707432,0,0,0,3.2120194,0,0,4.3130573,22.56514,0,0,0,0,0,0,0,0
293,72.019286,0,0,0,3.2259885,0,0,4.3318148,22.663275,0,0,0,0,0,0,0,0
294,72.331141,0,0,0,3.2399575,0,0,4.3505722,22.761411,0,0,0,0,0,0,0,0
295,72.642996,0,0,0,3.2539265,0,0,4.3693296,22.859546,0,0,0,0,0,0,0,0
296,72.954851,0,0,0,3.2678956,0,0,4.3880871,22.957682,0,0,0,0,0,0,0,0
297,73.266705,0,0,0,3.2818646,0,0,4.4068445,23.055817,0,0,0,0,0,0,0,0
298,73.57856,0,0,0,3.2958336,0,0,4.4256019,23.153953,0,0,0,0,0,0,0,0
299,73.890415,0,0,0,3.3098027,0,0,4.4443594,23.252088,0,0,0,0,0,0,0,0
300,74.202269,0,0,0,3.3237717,0,0,4.4631168,23.350224,0,0,0,0,0,0,0,0
301,74.514124,0,0,0,3.3377407,0,0,4.4818742,23.448359,0,0,0,0,0,0,0,0
302,74.825979,0,0,0,3.3517098,0,0,4.5006316,23.546495,0,0,0,0,0,0,0,0
303,75.137834,0,0,0,3.3656788,0,0,4.5193891,23.64463,0,0,0,0,0,0,0,0
304,75.449688,0,0,0,3.3796478,0,0,4.5381465,23.742766,0,0,0,0,0,0,0,0
305,75.761543,0,0,0,3.3936169,0,0,4.5569039,23.840901,0,0,0,0,0,0,0,0
306,76.073398,0,0,0,3.4075859,0,0,4.5756614,23.939037,0,0,0,0,0,0,0,0
307,76.385252,0,0,0,3.4215549,0,0,4.5944188,24.037172,0,0,0,0,0,0,0,0
308,76.697107,0,0,0,3.4355239,0,0,4.6131762,24.135308,0,0,0,0,0,0,0,0
309,77.008962,0,0,0,3.449493,0,0,4.6319337,24.233443,0,0,0,0,0,0,0,0
310,77.320816,0,0,0,3.463462,0,0,4.6506911,24.331579,0,0,0,0,0,0,0,0
311,77.632671,0,0,0,3.477431,0,0,4.6694485,24.429714,0,0,0,0,0,0,0,0
312,77.944526,0,0,0,3.4914001,0,0,4.688206,24.52785,0,0,0,0,0,0,0,0
313,78.256381,0,0,0,3.5053691,0,0,4.7069634,24.625985,0,0,0,0,0,0,0,0
314,78.568235,0,0,0,3.5193381,0,0,4.7257208,24.724121,0,0,0,0,0,0,0,0
315,78.88009,0,0,0,3.5333072,0,0,4.7444783,24.822256,0,0,0,0,0,0,0,0
316,79.191945,0,0,0,3.5472762,0,0,4.7632357,24.920392,0,0,0,0,0,0,0,0
317,79.503799,0,0,0,3.5612452,0,0,4.7819931,25.018527,0,0,0,0,0,0,0,0
318,79.815654,0,0,0,3.5752143,0,0,4.8007505,25.116663,0,0,0,0,0,0,0,0
319,80.127509,0,0,0,3.5891833,0,0,4.819508,25.214798,0,0,0,0,0,0,0,0
320,80.439364,0,0,0,3.6031523,0,0,4.8382654,25.312934,0,0,0,0,0,0,0,0
321,80.751218,0,0,0,3.6171214,0,0,4.8570228,25.411069,0,0,0,0,0,0,0,0
322,81.063073,0,0,0,3.6310904,0,0,4.8757803,25.509205,0,0,0,0,0,0,0,0
323,81.374928,0,0,0,3.6450594,0,0,4.8945377,25.60734,0,0,0,0,0,0,0,0
324,81.686782,0,0,0,3.6590285,0,0,4.9132951,25.705476,0,0,0,0,0,0,0,0
325,81.998637,0,0,0,3.6729975,0,0,4.9320526,25.803611,0,0,0,0,0,0,0,0
326,82.310492,0,0,0,3.6869665,0,0,4.95081,25.901747,0,0,0,0,0,0,0,0
327,82.622346,0,0,0,3.7009355,0,0,4.9695674,25.999882,0,0,0,0,0,0,0,0
328,82.934201,0,0,0,3.7149046,0,0,4.9883249,26.098018,0,0,0,0,0,0,0,0
329,83.246056,0,0,0,3.7288736,0,0,5.0070823,26.196153,0,0,0,0,0,0,0,0
330,83.557911,0,0,0,3.7428426,0,0,5.0258397,26.294289,0,0,0,0,0,0,0,0
331,83.869765,0,0,0,3.7568117,0,0,5.0445972,26.392424,0,0,0,0,0,0,0,0
332,84.18162,0,0,0,3.7707807,0,0,5.0633546,26.49056,0,0,0,0,0,0,0,0
333,84.493475,0,0,0,3.7847497,0,0,5.082112,26.588695,0,0,0,0,0,0,0,0
334,84.805329,0,0,0,3.7987188,0,0,5.1008694,26.686831,0,0,0,0,0,0,0,0
335,85.117184,0,0,0,3.8126878,0,0,5.1196269,26.784966,0,0,0,0,0,0,0,0
336,85.429039,0,0,0,3.8266568,0,0,5.1383843,26.883102,0,0,0,0,0,0,0,0
337,85.740893,0,0,0,3.8406259,0,0,5.1571417,26.981237,0,0,0,0,0,0,0,0
338,86.052748,0,0,0,3.8545949,0,0,5.1758992,27.079373,0,0,0,0,0,0,0,0
339,86.364603,0,0,0,3.8685639,0,0,5.1946566,27.177508,0,0,0,0,0,0,0,0
340,86.676458,0,0,0,3.882533,0,0,5.213414,27.275644,0,0,0,0,0,0,0,0
341,86.988312,0,0,0,3.896502,0,0,5.2321715,27.373779,0,0,0,0,0,0,0,0
342,87.300167,0,0,0,3.910471,0,0,5.2509289,27.471915,0,0,0,0,0,0,0,0
343,87.612022,0,0,0,3.9244401,0,0,5.2696863,27.57005,0,0,0,0,0,0,0,0
344,87.923876,0,0,0,3.9384091,0,0,5.2884438,27.668186,0,0,0,0,0,0,0,0
345,88.235731,0,0,0,3.9523781,0,0,5.3072012,27.766321,0,0,0,0,0,0,0,0
346,88.547586,0,0,0,3.9663471,0,0,5.3259586,27.864457,0,0,0,0,0,0,0,0
347,88.859441,0,0,0,3.9803162,0,0,5.3447161,27.962592,0,0,0,0,0,0,0,0
348,89.171295,0,0,0,3.9942852,0,0,5.3634735,28.060728,0,0,0,0,0,0,0,0
349,89.48315,0,0,0,4.0082542,0,0,5.3822309,28.158863,0,0,0,0,0,0,0,0
350,89.795005,0,0,0,4.0222233,0,0,5.4009883,28.256999,0,0,0,0,0,0,0,0
351,90.106859,0,0,0,4.0361923,0,0,5.4197458,28.355134,0,0,0,0,0,0,0,0
352,90.418714,0,0,0,4.0501613,0,0,5.4385032,28.45327,0,0,0,0,0,0,0,0
353,90.730569,0,0,0,4.0641304,0,0,5.4572606,28.551405,0,0,0,0,0,0,0,0
354,91.042423,0,0,0,4.0780994,0,0,5.4760181,28.649541,0,0,0,0,0,0,0,0
355,91.354278,0,0,0,4.0920684,0,0,5.4947755,28.747676,0,0,0,0,0,0,0,0
356,91.666133,0,0,0,4.1060375,0,0,5.5135329,28.845812,0,0,0,0,0,0,0,0
357,91.977988,0,0,0,4.1200065,0,0,5.5322904,28.943947,0,0,0,0,0,0,0,0
358,92.289842,0,0,0,4.1339755,0,0,5.5510478,29.042083,0,0,0,0,0,0,0,0
359,92.601697,0,0,0,4.1479446,0,0,5.5698052,29.140218,0,0,0,0,0,0,0,0
360,92.913552,0,0,0,4.1619136,0,0,5.5885627,29.238354,0,0,0,0,0,0,0,0
361,93.225406,0,0,0,4.1758826,0,0,5.6073201,29.336489,0,0,0,0,0,0,0,0
362,93.537261,0,0,0,4.1898517,0,0,5.6260775,29.434625,0,0,0,0,0,0,0,0
363,93.849116,0,0,0,4.2038207,0,0,5.644835,29.53276,0,0,0,0,0,0,0,0
364,94.160971,0,0,0,4.2177897,0,0,5.6635924,29.630896,0,0,0,0,0,0,0,0
365,94.472825,0,0,0,4.2317587,0,0,5.6823498,29.729031,0,0,0,0,0,0,0,0
366,94.78468,0,0,0,4.2457278,0,0,5.7011072,29.827167,0,0,0,0,0,0,0,0
367,95.096535,0,0,0,4.2596968,0,0,5.7198647,29.925302,0,0,0,0,0,0,0,0
368,95.408389,0,0,0,4.2736658,0,0,5.7386221,30.023438,0,0,0,0,0,0,0,0
369,95.720244,0,0,0,4.2876349,0,0,5.7573795,30.121573,0,0,0,0,0,0,0,0
370,96.032099,0,0,0,4.3016039,0,0,5.776137,30.219709,0,0,0,0,0,0,0,0
371,96.343953,0,0,0,4.3155729,0,0,5.7948944,30.317844,0,0,0,0,0,0,0,0
372,96.655808,0,0,0,4.329542,0,0,5.8136518,30.41598,0,0,0,0,0,0,0,0
373,96.967663,0,0,0,4.343511,0,0,5.8324093,30.514115,0,0,0,0,0,0,0,0
374,97.279518,0,0,0,4.35748,0,0,5.8511667,30.612251,0,0,0,0,0,0,0,0
375,97.591372,0,0,0,4.3714491,0,0,5.8699241,30.710386,0,0,0,0,0,0,0,0
376,97.819064,0,0,0,4.3816481,0,0,5.8836193,30.782037,0,0,0,0,0,0,0,0
377,98.046756,0,0,0,4.3918472,0,0,5.8973145,30.853688,0,0,0,0,0,0,0,0
378,98.274447,0,0,0,4.4020463,0,0,5.9110097,30.925339,0,0,0,0,0,0,0,0
379,98.502139,0,0,0,4.4122454,0,0,5.9247049,30.99699,0,0,0,0,0,0,0,0
380,98.729831,0,0,0,4.4224445,0,0,5.9384001,31.068641,0,0,0,0,0,0,0,0
381,98.957522,0,0,0,4.4326436,0,0,5.9520953,31.140291,0,0,0,0,0,0,0,0
382,99.185214,0,0,0,4.4428427,0,0,5.9657905,31.211942,0,0,0,0,0,0,0,0
383,99.412906,0,0,0,4.4530417,0,0,5.9794857,31.283593,0,0,0,0,0,0,0,0
384,99.640598,0,0,0,4.4632408,0,0,5.9931809,31.355244,0,0,0,0,0,0,0,0
385,99.868289,0,0,0,4.4734399,0,0,6.0068761,31.426895,0,0,0,0,0,0,0,0
386,100.09598,0,0,0,4.483639,0,0,6.0205713,31.498545,0,0,0,0,0,0,0,0
387,100.32367,0,0,0,4.4938381,0,0,6.0342665,31.570196,0,0,0,0,0,0,0,0
388,100.55136,0,0,0,4.5040372,0,0,6.0479617,31.641847,0,0,0,0,0,0,0,0
389,100.77906,0,0,0,4.5142363,0,0,6.0616569,31.713498,0,0,0,0,0,0,0,0
390,101.00675,0,0,0,4.5244353,0,0,6.0753521,31.785149,0,0,0,0,0,0,0,0
391,101.23444,0,0,0,4.5346344,0,0,6.0890473,31.856799,0,0,0,0,0,0,0,0
392,101.46213,0,0,0,4.5448335,0,0,6.1027425,31.92845,0,0,0,0,0,0,0,0
393,101.68982,0,0,0,4.5550326,0,0,6.1164377,32.000101,0,0,0,0,0,0,0,0
394,101.91751,0,0,0,4.5652317,0,0,6.1301329,32.071752,0,0,0,0,0,0,0,0
395,102.14521,0,0,0,4.5754308,0,0,6.1438281,32.143403,0,0,0,0,0,0,0,0
396,102.3729,0,0,0,4.5856298,0,0,6.1575233,32.215053,0,0,0,0,0,0,0,0
397,102.60059,0,0,0,4.5958289,0,0,6.1712185,32.286704,0,0,0,0,0,0,0,0
398,102.82828,0,0,0,4.606028,0,0,6.1849136,32.358355,0,0,0,0,0,0,0,0
399,103.05597,0,0,0,4.6162271,0,0,6.1986088,32.430006,0,0,0,0,0,0,0,0
400,103.28366,0,0,0,4.6264262,0,0,6.212304,32.501657,0,0,0,0,0,0,0,0
401,103.51136,0,0,0,4.6366253,0,0,6.2259992,32.573307,0,0,0,0,0,0,0,0
402,103.73905,0,0,0,4.6468244,0,0,6.2396944,32.644958,0,0,0,0,0,0,0,0
403,103.96674,0,0,0,4.6570234,0,0,6.2533896,32.716609,0,0,0,0,0,0,0,0
404,104.19443,0,0,0,4.6672225,0,0,6.2670848,32.78826,0,0,0,0,0,0,0,0
405,104.42212,0,0,0,4.6774216,0,0,6.28078,32.859911,0,0,0,0,0,0,0,0
406,104.64982,0,0,0,4.6876207,0,0,6.2944752,32.931561,0,0,0,0,0,0,0,0
407,104.87751,0,0,0,4.6978198,0,0,6.3081704,33.003212,0,0,0,0,0,0,0,0
408,105.1052,0,0,0,4.7080189,0,0,6.3218656,33.074863,0,0,0,0,0,0,0,0
409,105.33289,0,0,0,4.7182179,0,0,6.3355608,33.146514,0,0,0,0,0,0,0,0
410,105.56058,0,0,0,4.728417,0,0,6.349256,33.218165,0,0,0,0,0,0,0,0
411,105.78827,0,0,0,4.7386161,0,0,6.3629512,33.289815,0,0,0,0,0,0,0,0
412,106.01597,0,0,0,4.7488152,0,0,6.3766464,33.361466,0,0,0,0,0,0,0,0
413,106.24366,0,0,0,4.7590143,0,0,6.3903416,33.433117,0,0,0,0,0,0,0,0
414,106.47135,0,0,0,4.7692134,0,0,6.4040368,33.504768,0,0,0,0,0,0,0,0
415,106.69904,0,0,0,4.7794125,0,0,6.417732,33.576419,0,0,0,0,0,0,0,0
416,106.92673,0,0,0,4.7896115,0,0,6.4314272,33.648069,0,0,0,0,0,0,0,0
417,107.15442,0,0,0,4.7998106,0,0,6.4451224,33.71972,0,0,0,0,0,0,0,0
418,107.38212,0,0,0,4.8100097,0,0,6.4588176,33.791371,0,0,0,0,0,0,0,0
419,107.60981,0,0,0,4.8202088,0,0,6.4725128,33.863022,0,0,0,0,0,0,0,0
420,107.8375,0,0,0,4.8304079,0,0,6.486208,33.934673,0,0,0,0,0,0,0,0
421,108.06519,0,0,0,4.840607,0,0,6.4999032,34.006323,0,0,0,0,0,0,0,0
422,108.29288,0,0,0,4.8508061,0,0,6.5135984,34.077974,0,0,0,0,0,0,0,0
423,108.52057,0,0,0,4.8610051,0,0,6.5272936,34.149625,0,0,0,0,0,0,0,0
424,108.74827,0,0,0,4.8712042,0,0,6.5409888,34.221276,0,0,0,0,0,0,0,0
425,108.97596,0,0,0,4.8814033,0,0,6.554684,34.292927,0,0,0,0,0,0,0,0
426,109.20365,0,0,0,4.8916024,0,0,6.5683792,34.364577,0,0,0,0,0,0,0,0
427,109.43134,0,0,0,4.9018015,0,0,6.5820744,34.436228,0,0,0,0,0,0,0,0
428,109.65903,0,0,0,4.9120006,0,0,6.5957695,34.507879,0,0,0,0,0,0,0,0
429,109.88672,0,0,0,4.9221996,0,0,6.6094647,34.57953,0,0,0,0,0,0,0,0
430,110.11442,0,0,0,4.9323987,0,0,6.6231599,34.651181,0,0,0,0,0,0,0,0
431,110.34211,0,0,0,4.9425978,0,0,6.6368551,34.722832,0,0,0,0,0,0,0,0
432,110.5698,0,0,0,4.9527969,0,0,6.6505503,34.794482,0,0,0,0,0,0,0,0
433,110.79749,0,0,0,4.962996,0,0,6.6642455,34.866133,0,0,0,0,0,0,0,0
434,111.02518,0,0,0,4.9731951,0,0,6.6779407,34.937784,0,0,0,0,0,0,0,0
435,111.25287,0,0,0,4.9833942,0,0,6.6916359,35.009435,0,0,0,0,0,0,0,0
436,111.48057,0,0,0,4.9935932,0,0,6.7053311,35.081086,0,0,0,0,0,0,0,0
437,111.70826,0,0,0,5.0037923,0,0,6.7190263,35.152736,0,0,0,0,0,0,0,0
438,111.93595,0,0,0,5.0139914,0,0,6.7327215,35.224387,0,0,0,0,0,0,0,0
439,112.16364,0,0,0,5.0241905,0,0,6.7464167,35.296038,0,0,0,0,0,0,0,0
440,112.39133,0,0,0,5.0343896,0,0,6.7601119,35.367689,0,0,0,0,0,0,0,0
441,112.61902,0,0,0,5.0445887,0,0,6.7738071,35.43934,0,0,0,0,0,0,0,0
442,112.84672,0,0,0,5.0547878,0,0,6.7875023,35.51099,0,0,0,0,0,0,0,0
443,113.07441,0,0,0,5.0649868,0,0,6.8011975,35.582641,0,0,0,0,0,0,0,0
444,113.3021,0,0,0,5.0751859,0,0,6.8148927,35.654292,0,0,0,0,0,0,0,0
445,113.52979,0,0,0,5.085385,0,0,6.8285879,35.725943,0,0,0,0,0,0,0,0
446,113.75748,0,0,0,5.0955841,0,0,6.8422831,35.797594,0,0,0,0,0,0,0,0
447,113.98518,0,0,0,5.1057832,0,0,6.8559783,35.869244,0,0,0,0,0,0,0,0
448,114.21287,0,0,0,5.1159823,0,0,6.8696735,35.940895,0,0,0,0,0,0,0,0
449,114.44056,0,0,0,5.1261813,0,0,6.8833687,36.012546,0,0,0,0,0,0,0,0
450,114.66825,0,0,0,5.1363804,0,0,6.8970639,36.084197,0,0,0,0,0,0,0,0
451,114.89594,0,0,0,5.1465795,0,0,6.9107591,36.155848,0,0,0,0,0,0,0,0
452,115.12363,0,0,0,5.1567786,0,0,6.9244543,36.227498,0,0,0,0,0,0,0,0
453,115.35133,0,0,0,5.1669777,0,0,6.9381495,36.299149,0,0,0,0,0,0,0,0
454,115.57902,0,0,0,5.1771768,0,0,6.9518447,36.3708,0,0,0,0,0,0,0,0
455,115.80671,0,0,0,5.1873759,0,0,6.9655399,36.442451,0,0,0,0,0,0,0,0
456,116.0344,0,0,0,5.1975749,0,0,6.9792351,36.514102,0,0,0,0,0,0,0,0
457,116.26209,0,0,0,5.207774,0,0,6.9929303,36.585752,0,0,0,0,0,0,0,0
458,116.48978,0,0,0,5.2179731,0,0,7.0066254,36.657403,0,0,0,0,0,0,0,0
459,116.71748,0,0,0,5.2281722,0,0,7.0203206,36.729054,0,0,0,0,0,0,0,0
460,116.94517,0,0,0,5.2383713,0,0,7.0340158,36.800705,0,0,0,0,0,0,0,0
461,117.17286,0,0,0,5.2485704,0,0,7.047711,36.872356,0,0,0,0,0,0,0,0
462,117.40055,0,0,0,5.2587694,0,0,7.0614062,36.944006,0,0,0,0,0,0,0,0
463,117.62824,0,0,0,5.2689685,0,0,7.0751014,37.015657,0,0,0,0,0,0,0,0
464,117.85593,0,0,0,5.2791676,0,0,7.0887966,37.087308,0,0,0,0,0,0,0,0
465,118.08363,0,0,0,5.2893667,0,0,7.1024918,37.158959,0,0,0,0,0,0,0,0
466,118.31132,0,0,0,5.2995658,0,0,7.116187,37.23061,0,0,0,0,0,0,0,0
467,118.53901,0,0,0,5.3097649,0,0,7.1298822,37.30226,0,0,0,0,0,0,0,0
468,118.7667,0,0,0,5.319964,0,0,7.1435774,37.373911,0,0,0,0,0,0,0,0
469,118.99439,0,0,0,5.330163,0,0,7.1572726,37.445562,0,0,0,0,0,0,0,0
470,119.22208,0,0,0,5.3403621,0,0,7.1709678,37.517213,0,0,0,0,0,0,0,0
471,119.44978,0,0,0,5.3505612,0,0,7.184663,37.588864,0,0,0,0,0,0,0,0
472,119.67747,0,0,0,5.3607603,0,0,7.1983582,37.660514,0,0,0,0,0,0,0,0
473,119.90516,0,0,0,5.3709594,0,0,7.2120534,37.732165,0,0,0,0,0,0,0,0
474,120.13285,0,0,0,5.3811585,0,0,7.2257486,37.803816,0,0,0,0,0,0,0,0
475,120.36054,0,0,0,5.3913576,0,0,7.2394438,37.875467,0,0,0,0,0,0,0,0
476,120.58823,0,0,0,5.4015566,0,0,7.253139,37.947118,0,0,0,0,0,0,0,0
477,120.81593,0,0,0,5.4117557,0,0,7.2668342,38.018768,0,0,0,0,0,0,0,0
478,121.04362,0,0,0,5.4219548,0,0,7.2805294,38.090419,0,0,0,0,0,0,0,0
479,121.27131,0,0,0,5.4321539,0,0,7.2942246,38.16207,0,0,0,0,0,0,0,0
480,121.499,0,0,0,5.442353,0,0,7.3079198,38.233721,0,0,0,0,0,0,0,0
481,121.72669,0,0,0,5.4525521,0,0,7.321615,38.305372,0,0,0,0,0,0,0,0
482,121.95438,0,0,0,5.4627511,0,0,7.3353102,38.377023,0,0,0,0,0,0,0,0
483,122.18208,0,0,0,5.4729502,0,0,7.3490054,38.448673,0,0,0,0,0,0,0,0
484,122.40976,0,0,0,5.4831491,0,0,7.3627003,38.520323,0,0,0,0,0,0,0,0
485,122.51356,0,0,0,5.4877987,0,0,7.3689436,38.552987,0,0,0,0,0,0,0,0
486,122.61736,0,0,0,5.4924482,0,0,7.375187,38.585651,0,0,0,0,0,0,0,0
487,122.72116,0,0,0,5.4970977,0,0,7.3814303,38.618315,0,0,0,0,0,0,0,0
488,122.82496,0,0,0,5.5017472,0,0,7.3876736,38.650978,0,0,0,0,0,0,0,0
489,122.92876,0,0,0,5.5063967,0,0,7.3939169,38.683642,0,0,0,0,0,0,0,0
490,123.03256,0,0,0,5.5110463,0,0,7.4001602,38.716306,0,0,0,0,0,0,0,0
491,123.13636,0,0,0,5.5156958,0,0,7.4064035,38.74897,0,0,0,0,0,0,0,0
492,123.24016,0,0,0,5.5203453,0,0,7.4126468,38.781634,0,0,0,0,0,0,0,0
493,123.34396,0,0,0,5.5249948,0,0,7.4188902,38.814298,0,0,0,0,0,0,0,0
494,123.44776,0,0,0,5.5296443,0,0,7.4251335,38.846962,0,0,0,0,0,0,0,0
495,123.55156,0,0,0,5.5342939,0,0,7.4313768,38.879626,0,0,0,0,0,0,0,0
496,123.65536,0,0,0,5.5389434,0,0,7.4376201,38.91229,0,0,0,0,0,0,0,0
497,123.75915,0,0,0,5.5435929,0,0,7.4438634,38.944954,0,0,0,0,0,0,0,0
498,123.86295,0,0,0,5.5482424,0,0,7.4501067,38.977617,0,0,0,0,0,0,0,0
499,123.96675,0,0,0,5.552892,0,0,7.4563501,39.010281,0,0,0,0,0,0,0,0
500,124.07055,0,0,0,5.5575415,0,0,7.4625934,39.042945,0,0,0,0,0,0,0,0
501,124.17435,0,0,0,5.562191,0,0,7.4688367,39.075609,0,0,0,0,0,0,0,0
502,124.27815,0,0,0,5.5668405,0,0,7.47508,39.108273,0,0,0,0,0,0,0,0
503,124.38195,0,0,0,5.57149,0,0,7.4813233,39.140937,0,0,0,0,0,0,0,0
504,124.48575,0,0,0,5.5761396,0,0,7.4875666,39.173601,0,0,0,0,0,0,0,0
505,124.58955,0,0,0,5.5807891,0,0,7.4938099,39.206265,0,0,0,0,0,0,0,0
506,124.69335,0,0,0,5.5854386,0,0,7.5000533,39.238929,0,0,0,0,0,0,0,0
507,124.79715,0,0,0,5.5900881,0,0,7.5062966,39.271593,0,0,0,0,0,0,0,0
508,124.90095,0,0,0,5.5947376,0,0,7.5125399,39.304257,0,0,0,0,0,0,0,0
509,125.00475,0,0,0,5.5993872,0,0,7.5187832,39.33692,0,0,0,0,0,0,0,0
510,125.10854,0,0,0,5.6040367,0,0,7.5250265,39.369584,0,0,0,0,0,0,0,0
511,125.21234,0,0,0,5.6086862,0,0,7.5312698,39.402248,0,0,0,0,0,0,0,0
512,125.31614,0,0,0,5.6133357,0,0,7.5375132,39.434912,0,0,0,0,0,0,0,0
513,125.41994,0,0,0,5.6179852,0,0,7.5437565,39.467576,0,0,0,0,0,0,0,0
514,125.52374,0,0,0,5.6226348,0,0,7.5499998,39.50024,0,0,0,0,0,0,0,0
515,125.62754,0,0,0,5.6272843,0,0,7.5562431,39.532904,0,0,0,0,0,0,0,0
516,125.73134,0,0,0,5.6319338,0,0,7.5624864,39.565568,0,0,0,0,0,0,0,0
517,125.83514,0,0,0,5.6365833,0,0,7.5687297,39.598232,0,0,0,0,0,0,0,0
518,125.93894,0,0,0,5.6412328,0,0,7.574973,39.630896,0,0,0,0,0,0,0,0
519,126.04274,0,0,0,5.6458824,0,0,7.5812164,39.663559,0,0,0,0,0,0,0,0
520,126.14654,0,0,0,5.6505319,0,0,7.5874597,39.696223,0,0,0,0,0,0,0,0
521,126.25034,0,0,0,5.6551814,0,0,7.593703,39.728887,0,0,0,0,0,0,0,0
522,126.35414,0,0,0,5.6598309,0,0,7.5999463,39.761551,0,0,0,0,0,0,0,0
