Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa),Coord 16 Stress (kPa),Coord 17 Stress (kPa),Coord 18 Stress (kPa),Coord 19 Stress (kPa),Coord 20 Stress (kPa),Coord 21 Stress (kPa),Coord 22 Stress (kPa),Coord 23 Stress (kPa),Coord 24 Stress (kPa),Coord 25 Stress (kPa),Coord 26 Stress (kPa),Coord 27 Stress (kPa),Coord 28 Stress (kPa),Coord 29 Stress (kPa),Coord 30 Stress (kPa),Coord 31 Stress (kPa),Coord 32 Stress (kPa),Coord 33 Stress (kPa),Coord 34 Stress (kPa),Coord 35 Stress (kPa),Coord 36 Stress (kPa),Coord 37 Stress (kPa),Coord 38 Stress (kPa),Coord 39 Stress (kPa),Coord 40 Stress (kPa),Coord 41 Stress (kPa),Coord 42 Stress (kPa),Coord 43 Stress (kPa),Coord 44 Stress (kPa),Coord 45 Stress (kPa),Coord 46 Stress (kPa),Coord 47 Stress (kPa),Coord 48 Stress (kPa),Coord 49 Stress (kPa),Coord 50 Stress (kPa),Coord 51 Stress (kPa),Coord 52 Stress (kPa),Coord 53 Stress (kPa),Coord 54 Stress (kPa),Coord 55 Stress (kPa),Coord 56 Stress (kPa),Coord 57 Stress (kPa),Coord 58 Stress (kPa),Coord 59 Stress (kPa),Coord 60 Stress (kPa),Coord 61 Stress (kPa),Coord 62 Stress (kPa),Coord 63 Stress (kPa),Coord 64 Stress (kPa),Coord 65 Stress (kPa),Coord 66 Stress (kPa),Coord 67 Stress (kPa),Coord 68 Stress (kPa),Coord 69 Stress (kPa),Coord 70 Stress (kPa),Coord 71 Stress (kPa),Coord 72 Stress (kPa),Coord 73 Stress (kPa),Coord 74 Stress (kPa),Coord 75 Stress (kPa),Coord 76 Stress (kPa),Coord 77 Stress (kPa),Coord 78 Stress (kPa),Coord 79 Stress (kPa),Coord 80 Stress (kPa),Coord 81 Stress (kPa),Coord 82 Stress (kPa),Coord 83 Stress (kPa),Coord 84 Stress (kPa),Coord 85 Stress (kPa),Coord 86 Stress (kPa),Coord 87 Stress (kPa),Coord 88 Stress (kPa),Coord 89 Stress (kPa),Coord 90 Stress (kPa),Coord 91 Stress (kPa)
2885,276.25886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.050232,31.099979,14.308621,3.1704845,0,0,0,0,0,0,0,57.806803,178.57223,158.32979,22.255121,4.6280971,0,0,0,0,0,0,61.753972,170.49663,131.49657,18.740826,3.5676375,0,0,0,0,0,0,0,10.259765,25.281181,12.254466,3.6668396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2886,276.23921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.049161,31.097767,14.307603,3.1702589,0,0,0,0,0,0,0,57.802691,178.55953,158.31852,22.253538,4.6277678,0,0,0,0,0,0,61.749579,170.4845,131.48722,18.739492,3.5673837,0,0,0,0,0,0,0,10.259035,25.279382,12.253594,3.6665787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2887,276.21956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.04809,31.095554,14.306585,3.1700334,0,0,0,0,0,0,0,57.798578,178.54683,158.30726,22.251955,4.6274386,0,0,0,0,0,0,61.745185,170.47237,131.47786,18.738159,3.5671299,0,0,0,0,0,0,0,10.258305,25.277584,12.252723,3.6663179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2888,276.1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.04702,31.093342,14.305567,3.1698078,0,0,0,0,0,0,0,57.794466,178.53412,158.296,22.250371,4.6271093,0,0,0,0,0,0,61.740792,170.46024,131.46851,18.736826,3.5668761,0,0,0,0,0,0,0,10.257575,25.275785,12.251851,3.666057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2889,276.18025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.045949,31.09113,14.30455,3.1695823,0,0,0,0,0,0,0,57.790354,178.52142,158.28473,22.248788,4.6267801,0,0,0,0,0,0,61.736399,170.44811,131.45915,18.735493,3.5666223,0,0,0,0,0,0,0,10.256845,25.273987,12.250979,3.6657961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2890,276.1606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.044878,31.088917,14.303532,3.1693567,0,0,0,0,0,0,0,57.786241,178.50871,158.27347,22.247205,4.6264508,0,0,0,0,0,0,61.732006,170.43598,131.4498,18.73416,3.5663685,0,0,0,0,0,0,0,10.256115,25.272188,12.250107,3.6655353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2891,276.14094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.043808,31.086705,14.302514,3.1691312,0,0,0,0,0,0,0,57.782129,178.49601,158.26221,22.245622,4.6261216,0,0,0,0,0,0,61.727613,170.42385,131.44044,18.732826,3.5661147,0,0,0,0,0,0,0,10.255386,25.27039,12.249235,3.6652744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2892,276.12129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.042737,31.084492,14.301496,3.1689056,0,0,0,0,0,0,0,57.778017,178.48331,158.25094,22.244038,4.6257923,0,0,0,0,0,0,61.72322,170.41172,131.43109,18.731493,3.5658609,0,0,0,0,0,0,0,10.254656,25.268591,12.248364,3.6650136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2893,276.10164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.041666,31.08228,14.300478,3.1686801,0,0,0,0,0,0,0,57.773904,178.4706,158.23968,22.242455,4.6254631,0,0,0,0,0,0,61.718826,170.39959,131.42174,18.73016,3.5656071,0,0,0,0,0,0,0,10.253926,25.266793,12.247492,3.6647527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2894,276.08199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.040596,31.080067,14.29946,3.1684545,0,0,0,0,0,0,0,57.769792,178.4579,158.22842,22.240872,4.6251339,0,0,0,0,0,0,61.714433,170.38746,131.41238,18.728827,3.5653533,0,0,0,0,0,0,0,10.253196,25.264994,12.24662,3.6644918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2895,276.06233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.039525,31.077855,14.298442,3.168229,0,0,0,0,0,0,0,57.765679,178.4452,158.21715,22.239289,4.6248046,0,0,0,0,0,0,61.71004,170.37534,131.40303,18.727493,3.5650995,0,0,0,0,0,0,0,10.252466,25.263196,12.245748,3.664231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2896,276.04268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.038454,31.075642,14.297424,3.1680034,0,0,0,0,0,0,0,57.761567,178.43249,158.20589,22.237706,4.6244754,0,0,0,0,0,0,61.705647,170.36321,131.39367,18.72616,3.5648457,0,0,0,0,0,0,0,10.251736,25.261397,12.244876,3.6639701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2897,276.02303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.037384,31.07343,14.296406,3.1677779,0,0,0,0,0,0,0,57.757455,178.41979,158.19463,22.236122,4.6241461,0,0,0,0,0,0,61.701254,170.35108,131.38432,18.724827,3.5645919,0,0,0,0,0,0,0,10.251006,25.259598,12.244005,3.6637093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2898,276.00337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.036313,31.071217,14.295388,3.1675523,0,0,0,0,0,0,0,57.753342,178.40709,158.18336,22.234539,4.6238169,0,0,0,0,0,0,61.69686,170.33895,131.37496,18.723494,3.5643381,0,0,0,0,0,0,0,10.250276,25.2578,12.243133,3.6634484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2899,275.98372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.035242,31.069005,14.29437,3.1673268,0,0,0,0,0,0,0,57.74923,178.39438,158.1721,22.232956,4.6234876,0,0,0,0,0,0,61.692467,170.32682,131.36561,18.722161,3.5640843,0,0,0,0,0,0,0,10.249547,25.256001,12.242261,3.6631875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2900,275.96407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.034172,31.066793,14.293352,3.1671012,0,0,0,0,0,0,0,57.745118,178.38168,158.16083,22.231373,4.6231584,0,0,0,0,0,0,61.688074,170.31469,131.35625,18.720827,3.5638305,0,0,0,0,0,0,0,10.248817,25.254203,12.241389,3.6629267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2901,275.94441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.033101,31.06458,14.292335,3.1668757,0,0,0,0,0,0,0,57.741005,178.36897,158.14957,22.229789,4.6228292,0,0,0,0,0,0,61.683681,170.30256,131.3469,18.719494,3.5635767,0,0,0,0,0,0,0,10.248087,25.252404,12.240518,3.6626658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2902,275.92476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.03203,31.062368,14.291317,3.1666501,0,0,0,0,0,0,0,57.736893,178.35627,158.13831,22.228206,4.6224999,0,0,0,0,0,0,61.679288,170.29043,131.33754,18.718161,3.5633229,0,0,0,0,0,0,0,10.247357,25.250606,12.239646,3.662405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2903,275.90511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.03096,31.060155,14.290299,3.1664246,0,0,0,0,0,0,0,57.73278,178.34357,158.12704,22.226623,4.6221707,0,0,0,0,0,0,61.674895,170.2783,131.32819,18.716828,3.5630691,0,0,0,0,0,0,0,10.246627,25.248807,12.238774,3.6621441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2904,275.88545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.029889,31.057943,14.289281,3.166199,0,0,0,0,0,0,0,57.728668,178.33086,158.11578,22.22504,4.6218414,0,0,0,0,0,0,61.670501,170.26617,131.31883,18.715494,3.5628153,0,0,0,0,0,0,0,10.245897,25.247009,12.237902,3.6618833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2905,275.8658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.028818,31.05573,14.288263,3.1659735,0,0,0,0,0,0,0,57.724556,178.31816,158.10452,22.223456,4.6215122,0,0,0,0,0,0,61.666108,170.25404,131.30948,18.714161,3.5625615,0,0,0,0,0,0,0,10.245167,25.24521,12.23703,3.6616224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2906,275.84615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.027748,31.053518,14.287245,3.1657479,0,0,0,0,0,0,0,57.720443,178.30546,158.09325,22.221873,4.6211829,0,0,0,0,0,0,61.661715,170.24192,131.30012,18.712828,3.5623077,0,0,0,0,0,0,0,10.244437,25.243412,12.236159,3.6613615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2907,275.8265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.026677,31.051305,14.286227,3.1655224,0,0,0,0,0,0,0,57.716331,178.29275,158.08199,22.22029,4.6208537,0,0,0,0,0,0,61.657322,170.22979,131.29077,18.711495,3.5620539,0,0,0,0,0,0,0,10.243707,25.241613,12.235287,3.6611007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2908,275.80684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.025606,31.049093,14.285209,3.1652968,0,0,0,0,0,0,0,57.712219,178.28005,158.07073,22.218707,4.6205245,0,0,0,0,0,0,61.652929,170.21766,131.28142,18.710162,3.5618001,0,0,0,0,0,0,0,10.242978,25.239815,12.234415,3.6608398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2909,275.78719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.024536,31.04688,14.284191,3.1650713,0,0,0,0,0,0,0,57.708106,178.26734,158.05946,22.217124,4.6201952,0,0,0,0,0,0,61.648535,170.20553,131.27206,18.708828,3.5615463,0,0,0,0,0,0,0,10.242248,25.238016,12.233543,3.660579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2910,275.76754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.023465,31.044668,14.283173,3.1648457,0,0,0,0,0,0,0,57.703994,178.25464,158.0482,22.21554,4.619866,0,0,0,0,0,0,61.644142,170.1934,131.26271,18.707495,3.5612925,0,0,0,0,0,0,0,10.241518,25.236218,12.232672,3.6603181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2911,275.74788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.022394,31.042456,14.282155,3.1646202,0,0,0,0,0,0,0,57.699881,178.24194,158.03693,22.213957,4.6195367,0,0,0,0,0,0,61.639749,170.18127,131.25335,18.706162,3.5610387,0,0,0,0,0,0,0,10.240788,25.234419,12.2318,3.6600572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2912,275.72823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.021324,31.040243,14.281137,3.1643946,0,0,0,0,0,0,0,57.695769,178.22923,158.02567,22.212374,4.6192075,0,0,0,0,0,0,61.635356,170.16914,131.244,18.704829,3.5607848,0,0,0,0,0,0,0,10.240058,25.232621,12.230928,3.6597964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2913,275.70858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.020253,31.038031,14.28012,3.1641691,0,0,0,0,0,0,0,57.691657,178.21653,158.01441,22.210791,4.6188782,0,0,0,0,0,0,61.630963,170.15701,131.23464,18.703495,3.560531,0,0,0,0,0,0,0,10.239328,25.230822,12.230056,3.6595355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2914,275.68892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.019182,31.035818,14.279102,3.1639435,0,0,0,0,0,0,0,57.687544,178.20383,158.00314,22.209207,4.618549,0,0,0,0,0,0,61.62657,170.14488,131.22529,18.702162,3.5602772,0,0,0,0,0,0,0,10.238598,25.229024,12.229184,3.6592747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2915,275.66927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.018112,31.033606,14.278084,3.163718,0,0,0,0,0,0,0,57.683432,178.19112,157.99188,22.207624,4.6182198,0,0,0,0,0,0,61.622176,170.13275,131.21593,18.700829,3.5600234,0,0,0,0,0,0,0,10.237868,25.227225,12.228313,3.6590138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2916,275.64962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.017041,31.031393,14.277066,3.1634925,0,0,0,0,0,0,0,57.679319,178.17842,157.98062,22.206041,4.6178905,0,0,0,0,0,0,61.617783,170.12062,131.20658,18.699496,3.5597696,0,0,0,0,0,0,0,10.237139,25.225427,12.227441,3.6587529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2917,275.62996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.01597,31.029181,14.276048,3.1632669,0,0,0,0,0,0,0,57.675207,178.16572,157.96935,22.204458,4.6175613,0,0,0,0,0,0,61.61339,170.10849,131.19722,18.698163,3.5595158,0,0,0,0,0,0,0,10.236409,25.223628,12.226569,3.6584921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2918,275.61031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0149,31.026968,14.27503,3.1630414,0,0,0,0,0,0,0,57.671095,178.15301,157.95809,22.202875,4.617232,0,0,0,0,0,0,61.608997,170.09637,131.18787,18.696829,3.559262,0,0,0,0,0,0,0,10.235679,25.22183,12.225697,3.6582312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2919,275.59066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.013829,31.024756,14.274012,3.1628158,0,0,0,0,0,0,0,57.666982,178.14031,157.94683,22.201291,4.6169028,0,0,0,0,0,0,61.604604,170.08424,131.17851,18.695496,3.5590082,0,0,0,0,0,0,0,10.234949,25.220031,12.224825,3.6579704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2920,275.57101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.012758,31.022544,14.272994,3.1625903,0,0,0,0,0,0,0,57.66287,178.1276,157.93556,22.199708,4.6165735,0,0,0,0,0,0,61.60021,170.07211,131.16916,18.694163,3.5587544,0,0,0,0,0,0,0,10.234219,25.218233,12.223954,3.6577095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2921,275.55135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.011688,31.020331,14.271976,3.1623647,0,0,0,0,0,0,0,57.658758,178.1149,157.9243,22.198125,4.6162443,0,0,0,0,0,0,61.595817,170.05998,131.1598,18.69283,3.5585006,0,0,0,0,0,0,0,10.233489,25.216434,12.223082,3.6574486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2922,275.5317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.010617,31.018119,14.270958,3.1621392,0,0,0,0,0,0,0,57.654645,178.1022,157.91304,22.196542,4.6159151,0,0,0,0,0,0,61.591424,170.04785,131.15045,18.691496,3.5582468,0,0,0,0,0,0,0,10.232759,25.214636,12.22221,3.6571878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2923,275.51205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.009546,31.015906,14.26994,3.1619136,0,0,0,0,0,0,0,57.650533,178.08949,157.90177,22.194958,4.6155858,0,0,0,0,0,0,61.587031,170.03572,131.1411,18.690163,3.557993,0,0,0,0,0,0,0,10.232029,25.212837,12.221338,3.6569269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2924,275.49239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.008476,31.013694,14.268923,3.1616881,0,0,0,0,0,0,0,57.64642,178.07679,157.89051,22.193375,4.6152566,0,0,0,0,0,0,61.582638,170.02359,131.13174,18.68883,3.5577392,0,0,0,0,0,0,0,10.2313,25.211039,12.220467,3.6566661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2925,275.47274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.007405,31.011481,14.267905,3.1614625,0,0,0,0,0,0,0,57.642308,178.06409,157.87924,22.191792,4.6149273,0,0,0,0,0,0,61.578245,170.01146,131.12239,18.687497,3.5574854,0,0,0,0,0,0,0,10.23057,25.20924,12.219595,3.6564052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2926,275.45309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.006334,31.009269,14.266887,3.161237,0,0,0,0,0,0,0,57.638196,178.05138,157.86798,22.190209,4.6145981,0,0,0,0,0,0,61.573851,169.99933,131.11303,18.686164,3.5572316,0,0,0,0,0,0,0,10.22984,25.207442,12.218723,3.6561444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2927,275.43343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.005264,31.007056,14.265869,3.1610114,0,0,0,0,0,0,0,57.634083,178.03868,157.85672,22.188625,4.6142688,0,0,0,0,0,0,61.569458,169.9872,131.10368,18.68483,3.5569778,0,0,0,0,0,0,0,10.22911,25.205643,12.217851,3.6558835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2928,275.41378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.004193,31.004844,14.264851,3.1607859,0,0,0,0,0,0,0,57.629971,178.02598,157.84545,22.187042,4.6139396,0,0,0,0,0,0,61.565065,169.97507,131.09432,18.683497,3.556724,0,0,0,0,0,0,0,10.22838,25.203845,12.216979,3.6556226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2929,275.39413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.003122,31.002631,14.263833,3.1605603,0,0,0,0,0,0,0,57.625859,178.01327,157.83419,22.185459,4.6136104,0,0,0,0,0,0,61.560672,169.96295,131.08497,18.682164,3.5564702,0,0,0,0,0,0,0,10.22765,25.202046,12.216108,3.6553618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2930,275.37447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.002051,31.000419,14.262815,3.1603348,0,0,0,0,0,0,0,57.621746,178.00057,157.82293,22.183876,4.6132811,0,0,0,0,0,0,61.556279,169.95082,131.07561,18.680831,3.5562164,0,0,0,0,0,0,0,10.22692,25.200248,12.215236,3.6551009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2931,275.35482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.000981,30.998207,14.261797,3.1601092,0,0,0,0,0,0,0,57.617634,177.98786,157.81166,22.182293,4.6129519,0,0,0,0,0,0,61.551886,169.93869,131.06626,18.679497,3.5559626,0,0,0,0,0,0,0,10.22619,25.198449,12.214364,3.6548401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2932,275.33517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.99991,30.995994,14.260779,3.1598837,0,0,0,0,0,0,0,57.613521,177.97516,157.8004,22.180709,4.6126226,0,0,0,0,0,0,61.547492,169.92656,131.0569,18.678164,3.5557088,0,0,0,0,0,0,0,10.22546,25.196651,12.213492,3.6545792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2933,275.31552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.998839,30.993782,14.259761,3.1596581,0,0,0,0,0,0,0,57.609409,177.96246,157.78914,22.179126,4.6122934,0,0,0,0,0,0,61.543099,169.91443,131.04755,18.676831,3.555455,0,0,0,0,0,0,0,10.224731,25.194852,12.212621,3.6543183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2934,275.29586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.997769,30.991569,14.258743,3.1594326,0,0,0,0,0,0,0,57.605297,177.94975,157.77787,22.177543,4.6119641,0,0,0,0,0,0,61.538706,169.9023,131.03819,18.675498,3.5552012,0,0,0,0,0,0,0,10.224001,25.193054,12.211749,3.6540575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2935,275.27621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.996698,30.989357,14.257725,3.159207,0,0,0,0,0,0,0,57.601184,177.93705,157.76661,22.17596,4.6116349,0,0,0,0,0,0,61.534313,169.89017,131.02884,18.674165,3.5549474,0,0,0,0,0,0,0,10.223271,25.191255,12.210877,3.6537966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
