Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa),Coord 16 Stress (kPa),Coord 17 Stress (kPa)
292,96.442088,0,0,0,0,0,0,15.529536,59.668405,0,0,0,0,0,0,0,0
293,97.06832,0,0,0,0,0,0,15.630375,60.055853,0,0,0,0,0,0,0,0
294,97.694553,0,0,0,0,0,0,15.731214,60.443301,0,0,0,0,0,0,0,0
295,98.320785,0,0,0,0,0,0,15.832053,60.830749,0,0,0,0,0,0,0,0
296,98.947017,0,0,0,0,0,0,15.932891,61.218197,0,0,0,0,0,0,0,0
297,99.573249,0,0,0,0,0,0,16.03373,61.605645,0,0,0,0,0,0,0,0
298,100.19948,0,0,0,0,0,0,16.134569,61.993093,0,0,0,0,0,0,0,0
299,100.82571,0,0,0,0,0,0,16.235407,62.38054,0,0,0,0,0,0,0,0
300,101.45195,0,0,0,0,0,0,16.336246,62.767988,0,0,0,0,0,0,0,0
301,102.07818,0,0,0,0,0,0,16.437085,63.155436,0,0,0,0,0,0,0,0
302,102.70441,0,0,0,0,0,0,16.537924,63.542884,0,0,0,0,0,0,0,0
303,103.33064,0,0,0,0,0,0,16.638762,63.930332,0,0,0,0,0,0,0,0
304,103.95687,0,0,0,0,0,0,16.739601,64.31778,0,0,0,0,0,0,0,0
305,104.58311,0,0,0,0,0,0,16.84044,64.705227,0,0,0,0,0,0,0,0
306,105.20934,0,0,0,0,0,0,16.941278,65.092675,0,0,0,0,0,0,0,0
307,105.83557,0,0,0,0,0,0,17.042117,65.480123,0,0,0,0,0,0,0,0
308,106.4618,0,0,0,0,0,0,17.142956,65.867571,0,0,0,0,0,0,0,0
309,107.08804,0,0,0,0,0,0,17.243795,66.255019,0,0,0,0,0,0,0,0
310,107.71427,0,0,0,0,0,0,17.344633,66.642467,0,0,0,0,0,0,0,0
311,108.3405,0,0,0,0,0,0,17.445472,67.029915,0,0,0,0,0,0,0,0
312,108.96673,0,0,0,0,0,0,17.546311,67.417362,0,0,0,0,0,0,0,0
313,109.59297,0,0,0,0,0,0,17.64715,67.80481,0,0,0,0,0,0,0,0
314,110.2192,0,0,0,0,0,0,17.747988,68.192258,0,0,0,0,0,0,0,0
315,110.84543,0,0,0,0,0,0,17.848827,68.579706,0,0,0,0,0,0,0,0
316,111.47166,0,0,0,0,0,0,17.949666,68.967154,0,0,0,0,0,0,0,0
317,112.09789,0,0,0,0,0,0,18.050504,69.354602,0,0,0,0,0,0,0,0
318,112.72413,0,0,0,0,0,0,18.151343,69.742049,0,0,0,0,0,0,0,0
319,113.35036,0,0,0,0,0,0,18.252182,70.129497,0,0,0,0,0,0,0,0
320,113.97659,0,0,0,0,0,0,18.353021,70.516945,0,0,0,0,0,0,0,0
321,114.60282,0,0,0,0,0,0,18.453859,70.904393,0,0,0,0,0,0,0,0
322,115.22906,0,0,0,0,0,0,18.554698,71.291841,0,0,0,0,0,0,0,0
323,115.85529,0,0,0,0,0,0,18.655537,71.679289,0,0,0,0,0,0,0,0
324,116.48152,0,0,0,0,0,0,18.756375,72.066736,0,0,0,0,0,0,0,0
325,117.10775,0,0,0,0,0,0,18.857214,72.454184,0,0,0,0,0,0,0,0
326,117.73398,0,0,0,0,0,0,18.958053,72.841632,0,0,0,0,0,0,0,0
327,118.36022,0,0,0,0,0,0,19.058892,73.22908,0,0,0,0,0,0,0,0
328,118.98645,0,0,0,0,0,0,19.15973,73.616528,0,0,0,0,0,0,0,0
329,119.61268,0,0,0,0,0,0,19.260569,74.003976,0,0,0,0,0,0,0,0
330,120.23891,0,0,0,0,0,0,19.361408,74.391424,0,0,0,0,0,0,0,0
331,120.86515,0,0,0,0,0,0,19.462246,74.778871,0,0,0,0,0,0,0,0
332,121.49138,0,0,0,0,0,0,19.563085,75.166319,0,0,0,0,0,0,0,0
333,122.11761,0,0,0,0,0,0,19.663924,75.553767,0,0,0,0,0,0,0,0
334,122.74384,0,0,0,0,0,0,19.764763,75.941215,0,0,0,0,0,0,0,0
335,123.37007,0,0,0,0,0,0,19.865601,76.328663,0,0,0,0,0,0,0,0
336,123.99631,0,0,0,0,0,0,19.96644,76.716111,0,0,0,0,0,0,0,0
337,124.62254,0,0,0,0,0,0,20.067279,77.103558,0,0,0,0,0,0,0,0
338,125.24877,0,0,0,0,0,0,20.168117,77.491006,0,0,0,0,0,0,0,0
339,125.875,0,0,0,0,0,0,20.268956,77.878454,0,0,0,0,0,0,0,0
340,126.50124,0,0,0,0,0,0,20.369795,78.265902,0,0,0,0,0,0,0,0
341,127.12747,0,0,0,0,0,0,20.470634,78.65335,0,0,0,0,0,0,0,0
342,127.7537,0,0,0,0,0,0,20.571472,79.040798,0,0,0,0,0,0,0,0
343,128.37993,0,0,0,0,0,0,20.672311,79.428246,0,0,0,0,0,0,0,0
344,129.00616,0,0,0,0,0,0,20.77315,79.815693,0,0,0,0,0,0,0,0
345,129.6324,0,0,0,0,0,0,20.873988,80.203141,0,0,0,0,0,0,0,0
346,130.25863,0,0,0,0,0,0,20.974827,80.590589,0,0,0,0,0,0,0,0
347,130.88486,0,0,0,0,0,0,21.075666,80.978037,0,0,0,0,0,0,0,0
348,131.51109,0,0,0,0,0,0,21.176505,81.365485,0,0,0,0,0,0,0,0
349,132.13733,0,0,0,0,0,0,21.277343,81.752933,0,0,0,0,0,0,0,0
350,132.76356,0,0,0,0,0,0,21.378182,82.14038,0,0,0,0,0,0,0,0
351,133.38979,0,0,0,0,0,0,21.479021,82.527828,0,0,0,0,0,0,0,0
352,134.01602,0,0,0,0,0,0,21.579859,82.915276,0,0,0,0,0,0,0,0
353,134.64225,0,0,0,0,0,0,21.680698,83.302724,0,0,0,0,0,0,0,0
354,135.26849,0,0,0,0,0,0,21.781537,83.690172,0,0,0,0,0,0,0,0
355,135.89472,0,0,0,0,0,0,21.882376,84.07762,0,0,0,0,0,0,0,0
356,136.52095,0,0,0,0,0,0,21.983214,84.465067,0,0,0,0,0,0,0,0
357,137.14718,0,0,0,0,0,0,22.084053,84.852515,0,0,0,0,0,0,0,0
358,137.77342,0,0,0,0,0,0,22.184892,85.239963,0,0,0,0,0,0,0,0
359,138.39965,0,0,0,0,0,0,22.28573,85.627411,0,0,0,0,0,0,0,0
360,139.02589,0,0,0,0,0,0,22.386571,86.014866,0,0,0,0,0,0,0,0
361,139.7548,0,0,0,0,0,0,22.503944,86.465842,0,0,0,0,0,0,0,0
362,140.48372,0,0,0,0,0,0,22.621317,86.916818,0,0,0,0,0,0,0,0
363,141.21263,0,0,0,0,0,0,22.73869,87.367794,0,0,0,0,0,0,0,0
364,141.94154,0,0,0,0,0,0,22.856062,87.81877,0,0,0,0,0,0,0,0
365,142.67046,0,0,0,0,0,0,22.973435,88.269747,0,0,0,0,0,0,0,0
366,143.39937,0,0,0,0,0,0,23.090808,88.720723,0,0,0,0,0,0,0,0
367,144.12828,0,0,0,0,0,0,23.208181,89.171699,0,0,0,0,0,0,0,0
368,144.8572,0,0,0,0,0,0,23.325554,89.622675,0,0,0,0,0,0,0,0
369,145.58611,0,0,0,0,0,0,23.442927,90.073651,0,0,0,0,0,0,0,0
370,146.31502,0,0,0,0,0,0,23.5603,90.524628,0,0,0,0,0,0,0,0
371,147.04394,0,0,0,0,0,0,23.677672,90.975604,0,0,0,0,0,0,0,0
372,147.77285,0,0,0,0,0,0,23.795045,91.42658,0,0,0,0,0,0,0,0
373,148.50176,0,0,0,0,0,0,23.912418,91.877556,0,0,0,0,0,0,0,0
374,149.23068,0,0,0,0,0,0,24.029791,92.328533,0,0,0,0,0,0,0,0
375,149.95959,0,0,0,0,0,0,24.147164,92.779509,0,0,0,0,0,0,0,0
376,150.6885,0,0,0,0,0,0,24.264537,93.230485,0,0,0,0,0,0,0,0
377,151.41742,0,0,0,0,0,0,24.38191,93.681461,0,0,0,0,0,0,0,0
378,152.14633,0,0,0,0,0,0,24.499282,94.132437,0,0,0,0,0,0,0,0
379,152.87524,0,0,0,0,0,0,24.616655,94.583414,0,0,0,0,0,0,0,0
380,153.60415,0,0,0,0,0,0,24.734028,95.03439,0,0,0,0,0,0,0,0
381,154.33307,0,0,0,0,0,0,24.851401,95.485366,0,0,0,0,0,0,0,0
382,155.06198,0,0,0,0,0,0,24.968774,95.936342,0,0,0,0,0,0,0,0
383,155.79089,0,0,0,0,0,0,25.086147,96.387318,0,0,0,0,0,0,0,0
384,156.51981,0,0,0,0,0,0,25.20352,96.838295,0,0,0,0,0,0,0,0
385,157.24872,0,0,0,0,0,0,25.320893,97.289271,0,0,0,0,0,0,0,0
386,157.97763,0,0,0,0,0,0,25.438265,97.740247,0,0,0,0,0,0,0,0
387,158.70655,0,0,0,0,0,0,25.555638,98.191223,0,0,0,0,0,0,0,0
388,159.43546,0,0,0,0,0,0,25.673011,98.6422,0,0,0,0,0,0,0,0
389,160.16437,0,0,0,0,0,0,25.790384,99.093176,0,0,0,0,0,0,0,0
390,160.89329,0,0,0,0,0,0,25.907757,99.544152,0,0,0,0,0,0,0,0
391,161.6222,0,0,0,0,0,0,26.02513,99.995128,0,0,0,0,0,0,0,0
392,162.35111,0,0,0,0,0,0,26.142503,100.4461,0,0,0,0,0,0,0,0
393,163.08003,0,0,0,0,0,0,26.259875,100.89708,0,0,0,0,0,0,0,0
394,163.80894,0,0,0,0,0,0,26.377248,101.34806,0,0,0,0,0,0,0,0
395,164.53785,0,0,0,0,0,0,26.494621,101.79903,0,0,0,0,0,0,0,0
396,165.26677,0,0,0,0,0,0,26.611994,102.25001,0,0,0,0,0,0,0,0
397,165.99568,0,0,0,0,0,0,26.729367,102.70099,0,0,0,0,0,0,0,0
398,166.72459,0,0,0,0,0,0,26.84674,103.15196,0,0,0,0,0,0,0,0
399,167.45351,0,0,0,0,0,0,26.964113,103.60294,0,0,0,0,0,0,0,0
400,168.18242,0,0,0,0,0,0,27.081485,104.05391,0,0,0,0,0,0,0,0
401,168.91133,0,0,0,0,0,0,27.198858,104.50489,0,0,0,0,0,0,0,0
402,169.64025,0,0,0,0,0,0,27.316231,104.95587,0,0,0,0,0,0,0,0
403,170.36916,0,0,0,0,0,0,27.433604,105.40684,0,0,0,0,0,0,0,0
404,171.09807,0,0,0,0,0,0,27.550977,105.85782,0,0,0,0,0,0,0,0
405,171.82698,0,0,0,0,0,0,27.66835,106.3088,0,0,0,0,0,0,0,0
406,172.5559,0,0,0,0,0,0,27.785723,106.75977,0,0,0,0,0,0,0,0
407,173.28481,0,0,0,0,0,0,27.903095,107.21075,0,0,0,0,0,0,0,0
408,174.01372,0,0,0,0,0,0,28.020468,107.66172,0,0,0,0,0,0,0,0
409,174.74264,0,0,0,0,0,0,28.137841,108.1127,0,0,0,0,0,0,0,0
410,175.47155,0,0,0,0,0,0,28.255214,108.56368,0,0,0,0,0,0,0,0
411,176.20046,0,0,0,0,0,0,28.372587,109.01465,0,0,0,0,0,0,0,0
412,176.92938,0,0,0,0,0,0,28.48996,109.46563,0,0,0,0,0,0,0,0
413,177.65829,0,0,0,0,0,0,28.607333,109.9166,0,0,0,0,0,0,0,0
414,178.3872,0,0,0,0,0,0,28.724706,110.36758,0,0,0,0,0,0,0,0
415,179.11612,0,0,0,0,0,0,28.842078,110.81856,0,0,0,0,0,0,0,0
416,179.84503,0,0,0,0,0,0,28.959451,111.26953,0,0,0,0,0,0,0,0
417,180.57394,0,0,0,0,0,0,29.076824,111.72051,0,0,0,0,0,0,0,0
418,181.30286,0,0,0,0,0,0,29.194197,112.17149,0,0,0,0,0,0,0,0
419,182.03177,0,0,0,0,0,0,29.31157,112.62246,0,0,0,0,0,0,0,0
420,182.76068,0,0,0,0,0,0,29.428943,113.07344,0,0,0,0,0,0,0,0
421,183.4896,0,0,0,0,0,0,29.546316,113.52441,0,0,0,0,0,0,0,0
422,184.21851,0,0,0,0,0,0,29.663688,113.97539,0,0,0,0,0,0,0,0
423,184.94742,0,0,0,0,0,0,29.781061,114.42637,0,0,0,0,0,0,0,0
424,185.67634,0,0,0,0,0,0,29.898434,114.87734,0,0,0,0,0,0,0,0
425,186.40525,0,0,0,0,0,0,30.015807,115.32832,0,0,0,0,0,0,0,0
426,187.13416,0,0,0,0,0,0,30.13318,115.7793,0,0,0,0,0,0,0,0
427,187.86307,0,0,0,0,0,0,30.250553,116.23027,0,0,0,0,0,0,0,0
428,188.59199,0,0,0,0,0,0,30.367926,116.68125,0,0,0,0,0,0,0,0
429,189.3209,0,0,0,0,0,0,30.485298,117.13222,0,0,0,0,0,0,0,0
430,190.04981,0,0,0,0,0,0,30.602671,117.5832,0,0,0,0,0,0,0,0
431,190.77873,0,0,0,0,0,0,30.720044,118.03418,0,0,0,0,0,0,0,0
432,191.50764,0,0,0,0,0,0,30.837417,118.48515,0,0,0,0,0,0,0,0
433,192.23655,0,0,0,0,0,0,30.95479,118.93613,0,0,0,0,0,0,0,0
434,192.96547,0,0,0,0,0,0,31.072163,119.38711,0,0,0,0,0,0,0,0
435,193.69438,0,0,0,0,0,0,31.189536,119.83808,0,0,0,0,0,0,0,0
436,194.42329,0,0,0,0,0,0,31.306909,120.28906,0,0,0,0,0,0,0,0
437,195.15221,0,0,0,0,0,0,31.424281,120.74003,0,0,0,0,0,0,0,0
438,195.88112,0,0,0,0,0,0,31.541654,121.19101,0,0,0,0,0,0,0,0
439,196.61003,0,0,0,0,0,0,31.659027,121.64199,0,0,0,0,0,0,0,0
440,197.33895,0,0,0,0,0,0,31.7764,122.09296,0,0,0,0,0,0,0,0
441,198.06786,0,0,0,0,0,0,31.893773,122.54394,0,0,0,0,0,0,0,0
442,198.79677,0,0,0,0,0,0,32.011146,122.99492,0,0,0,0,0,0,0,0
443,199.52569,0,0,0,0,0,0,32.128519,123.44589,0,0,0,0,0,0,0,0
444,200.2546,0,0,0,0,0,0,32.245891,123.89687,0,0,0,0,0,0,0,0
445,200.98351,0,0,0,0,0,0,32.363264,124.34784,0,0,0,0,0,0,0,0
446,201.71243,0,0,0,0,0,0,32.480637,124.79882,0,0,0,0,0,0,0,0
447,202.44134,0,0,0,0,0,0,32.59801,125.2498,0,0,0,0,0,0,0,0
448,203.17025,0,0,0,0,0,0,32.715383,125.70077,0,0,0,0,0,0,0,0
449,203.89917,0,0,0,0,0,0,32.832756,126.15175,0,0,0,0,0,0,0,0
450,204.62808,0,0,0,0,0,0,32.950129,126.60272,0,0,0,0,0,0,0,0
451,205.35699,0,0,0,0,0,0,33.067501,127.0537,0,0,0,0,0,0,0,0
452,206.0859,0,0,0,0,0,0,33.184874,127.50468,0,0,0,0,0,0,0,0
453,206.81482,0,0,0,0,0,0,33.302247,127.95565,0,0,0,0,0,0,0,0
454,207.54373,0,0,0,0,0,0,33.41962,128.40663,0,0,0,0,0,0,0,0
455,208.27264,0,0,0,0,0,0,33.536993,128.85761,0,0,0,0,0,0,0,0
456,209.00156,0,0,0,0,0,0,33.654366,129.30858,0,0,0,0,0,0,0,0
457,209.73047,0,0,0,0,0,0,33.771739,129.75956,0,0,0,0,0,0,0,0
458,210.45938,0,0,0,0,0,0,33.889112,130.21053,0,0,0,0,0,0,0,0
459,211.1883,0,0,0,0,0,0,34.006484,130.66151,0,0,0,0,0,0,0,0
460,211.91721,0,0,0,0,0,0,34.123857,131.11249,0,0,0,0,0,0,0,0
461,212.64612,0,0,0,0,0,0,34.24123,131.56346,0,0,0,0,0,0,0,0
462,213.37504,0,0,0,0,0,0,34.358603,132.01444,0,0,0,0,0,0,0,0
463,214.10395,0,0,0,0,0,0,34.475976,132.46542,0,0,0,0,0,0,0,0
464,214.83286,0,0,0,0,0,0,34.593349,132.91639,0,0,0,0,0,0,0,0
465,215.56178,0,0,0,0,0,0,34.710722,133.36737,0,0,0,0,0,0,0,0
466,216.29069,0,0,0,0,0,0,34.828094,133.81834,0,0,0,0,0,0,0,0
467,217.0196,0,0,0,0,0,0,34.945467,134.26932,0,0,0,0,0,0,0,0
468,217.74852,0,0,0,0,0,0,35.06284,134.7203,0,0,0,0,0,0,0,0
469,218.47743,0,0,0,0,0,0,35.180213,135.17127,0,0,0,0,0,0,0,0
470,219.10943,0,0,0,0,0,0,35.281981,135.56229,0,0,0,0,0,0,0,0
471,219.74142,0,0,0,0,0,0,35.383747,135.9533,0,0,0,0,0,0,0,0
472,220.37342,0,0,0,0,0,0,35.485513,136.34431,0,0,0,0,0,0,0,0
473,221.00541,0,0,0,0,0,0,35.58728,136.73533,0,0,0,0,0,0,0,0
474,221.6374,0,0,0,0,0,0,35.689046,137.12634,0,0,0,0,0,0,0,0
475,222.26939,0,0,0,0,0,0,35.790812,137.51735,0,0,0,0,0,0,0,0
476,222.90139,0,0,0,0,0,0,35.892578,137.90836,0,0,0,0,0,0,0,0
477,223.53338,0,0,0,0,0,0,35.994344,138.29937,0,0,0,0,0,0,0,0
478,224.16537,0,0,0,0,0,0,36.096111,138.69038,0,0,0,0,0,0,0,0
479,224.79736,0,0,0,0,0,0,36.197877,139.0814,0,0,0,0,0,0,0,0
480,225.42935,0,0,0,0,0,0,36.299643,139.47241,0,0,0,0,0,0,0,0
481,226.06135,0,0,0,0,0,0,36.401409,139.86342,0,0,0,0,0,0,0,0
482,226.69334,0,0,0,0,0,0,36.503176,140.25443,0,0,0,0,0,0,0,0
483,227.32533,0,0,0,0,0,0,36.604942,140.64544,0,0,0,0,0,0,0,0
484,227.95732,0,0,0,0,0,0,36.706708,141.03645,0,0,0,0,0,0,0,0
485,228.58932,0,0,0,0,0,0,36.808474,141.42746,0,0,0,0,0,0,0,0
486,229.22131,0,0,0,0,0,0,36.910241,141.81848,0,0,0,0,0,0,0,0
487,229.8533,0,0,0,0,0,0,37.012007,142.20949,0,0,0,0,0,0,0,0
488,230.48529,0,0,0,0,0,0,37.113773,142.6005,0,0,0,0,0,0,0,0
489,231.11729,0,0,0,0,0,0,37.215539,142.99151,0,0,0,0,0,0,0,0
490,231.74928,0,0,0,0,0,0,37.317305,143.38252,0,0,0,0,0,0,0,0
491,232.38127,0,0,0,0,0,0,37.419072,143.77353,0,0,0,0,0,0,0,0
492,233.01326,0,0,0,0,0,0,37.520838,144.16455,0,0,0,0,0,0,0,0
493,233.64525,0,0,0,0,0,0,37.622604,144.55556,0,0,0,0,0,0,0,0
494,234.27725,0,0,0,0,0,0,37.72437,144.94657,0,0,0,0,0,0,0,0
495,234.90924,0,0,0,0,0,0,37.826137,145.33758,0,0,0,0,0,0,0,0
496,235.54123,0,0,0,0,0,0,37.927903,145.72859,0,0,0,0,0,0,0,0
497,236.17322,0,0,0,0,0,0,38.029669,146.1196,0,0,0,0,0,0,0,0
498,236.80522,0,0,0,0,0,0,38.131435,146.51062,0,0,0,0,0,0,0,0
499,237.43721,0,0,0,0,0,0,38.233202,146.90163,0,0,0,0,0,0,0,0
500,238.0692,0,0,0,0,0,0,38.334968,147.29264,0,0,0,0,0,0,0,0
501,238.70119,0,0,0,0,0,0,38.436734,147.68365,0,0,0,0,0,0,0,0
502,239.33319,0,0,0,0,0,0,38.5385,148.07466,0,0,0,0,0,0,0,0
503,239.96518,0,0,0,0,0,0,38.640266,148.46567,0,0,0,0,0,0,0,0
504,240.59717,0,0,0,0,0,0,38.742033,148.85668,0,0,0,0,0,0,0,0
505,241.22916,0,0,0,0,0,0,38.843799,149.2477,0,0,0,0,0,0,0,0
506,241.86115,0,0,0,0,0,0,38.945565,149.63871,0,0,0,0,0,0,0,0
507,242.49315,0,0,0,0,0,0,39.047331,150.02972,0,0,0,0,0,0,0,0
508,243.12514,0,0,0,0,0,0,39.149098,150.42073,0,0,0,0,0,0,0,0
509,243.75713,0,0,0,0,0,0,39.250864,150.81174,0,0,0,0,0,0,0,0
510,244.38912,0,0,0,0,0,0,39.35263,151.20275,0,0,0,0,0,0,0,0
511,245.02112,0,0,0,0,0,0,39.454396,151.59377,0,0,0,0,0,0,0,0
512,245.65311,0,0,0,0,0,0,39.556163,151.98478,0,0,0,0,0,0,0,0
513,246.2851,0,0,0,0,0,0,39.657929,152.37579,0,0,0,0,0,0,0,0
514,246.91709,0,0,0,0,0,0,39.759695,152.7668,0,0,0,0,0,0,0,0
515,247.54909,0,0,0,0,0,0,39.861461,153.15781,0,0,0,0,0,0,0,0
516,248.18108,0,0,0,0,0,0,39.963227,153.54882,0,0,0,0,0,0,0,0
517,248.81307,0,0,0,0,0,0,40.064994,153.93984,0,0,0,0,0,0,0,0
518,249.44506,0,0,0,0,0,0,40.16676,154.33085,0,0,0,0,0,0,0,0
519,250.07706,0,0,0,0,0,0,40.268526,154.72186,0,0,0,0,0,0,0,0
520,250.70905,0,0,0,0,0,0,40.370292,155.11287,0,0,0,0,0,0,0,0
521,251.34104,0,0,0,0,0,0,40.472059,155.50388,0,0,0,0,0,0,0,0
522,251.97303,0,0,0,0,0,0,40.573825,155.89489,0,0,0,0,0,0,0,0
523,252.60502,0,0,0,0,0,0,40.675591,156.28591,0,0,0,0,0,0,0,0
524,253.23702,0,0,0,0,0,0,40.777357,156.67692,0,0,0,0,0,0,0,0
525,253.86901,0,0,0,0,0,0,40.879124,157.06793,0,0,0,0,0,0,0,0
526,254.501,0,0,0,0,0,0,40.98089,157.45894,0,0,0,0,0,0,0,0
527,255.13299,0,0,0,0,0,0,41.082656,157.84995,0,0,0,0,0,0,0,0
528,255.76499,0,0,0,0,0,0,41.184422,158.24096,0,0,0,0,0,0,0,0
529,256.39698,0,0,0,0,0,0,41.286188,158.63197,0,0,0,0,0,0,0,0
530,257.02897,0,0,0,0,0,0,41.387955,159.02299,0,0,0,0,0,0,0,0
531,257.66096,0,0,0,0,0,0,41.489721,159.414,0,0,0,0,0,0,0,0
532,258.29296,0,0,0,0,0,0,41.591487,159.80501,0,0,0,0,0,0,0,0
533,258.92495,0,0,0,0,0,0,41.693253,160.19602,0,0,0,0,0,0,0,0
534,259.55694,0,0,0,0,0,0,41.79502,160.58703,0,0,0,0,0,0,0,0
535,260.18893,0,0,0,0,0,0,41.896786,160.97804,0,0,0,0,0,0,0,0
536,260.82092,0,0,0,0,0,0,41.998552,161.36906,0,0,0,0,0,0,0,0
537,261.45292,0,0,0,0,0,0,42.100318,161.76007,0,0,0,0,0,0,0,0
538,262.08491,0,0,0,0,0,0,42.202085,162.15108,0,0,0,0,0,0,0,0
539,262.7169,0,0,0,0,0,0,42.303851,162.54209,0,0,0,0,0,0,0,0
540,263.34889,0,0,0,0,0,0,42.405617,162.9331,0,0,0,0,0,0,0,0
541,263.98089,0,0,0,0,0,0,42.507383,163.32411,0,0,0,0,0,0,0,0
542,264.61288,0,0,0,0,0,0,42.609149,163.71513,0,0,0,0,0,0,0,0
543,265.24487,0,0,0,0,0,0,42.710916,164.10614,0,0,0,0,0,0,0,0
544,265.87686,0,0,0,0,0,0,42.812682,164.49715,0,0,0,0,0,0,0,0
545,266.50886,0,0,0,0,0,0,42.914448,164.88816,0,0,0,0,0,0,0,0
546,267.14085,0,0,0,0,0,0,43.016214,165.27917,0,0,0,0,0,0,0,0
547,267.77284,0,0,0,0,0,0,43.117981,165.67018,0,0,0,0,0,0,0,0
548,268.40483,0,0,0,0,0,0,43.219747,166.06119,0,0,0,0,0,0,0,0
549,269.03682,0,0,0,0,0,0,43.321513,166.45221,0,0,0,0,0,0,0,0
550,269.66882,0,0,0,0,0,0,43.423279,166.84322,0,0,0,0,0,0,0,0
551,270.30081,0,0,0,0,0,0,43.525046,167.23423,0,0,0,0,0,0,0,0
552,270.9328,0,0,0,0,0,0,43.626812,167.62524,0,0,0,0,0,0,0,0
553,271.56479,0,0,0,0,0,0,43.728578,168.01625,0,0,0,0,0,0,0,0
554,272.19679,0,0,0,0,0,0,43.830344,168.40726,0,0,0,0,0,0,0,0
555,272.82878,0,0,0,0,0,0,43.932111,168.79828,0,0,0,0,0,0,0,0
556,273.46077,0,0,0,0,0,0,44.033877,169.18929,0,0,0,0,0,0,0,0
557,274.09276,0,0,0,0,0,0,44.135643,169.5803,0,0,0,0,0,0,0,0
558,274.72476,0,0,0,0,0,0,44.237409,169.97131,0,0,0,0,0,0,0,0
559,275.35675,0,0,0,0,0,0,44.339175,170.36232,0,0,0,0,0,0,0,0
560,275.98874,0,0,0,0,0,0,44.440942,170.75333,0,0,0,0,0,0,0,0
561,276.62073,0,0,0,0,0,0,44.542708,171.14435,0,0,0,0,0,0,0,0
562,277.25273,0,0,0,0,0,0,44.644474,171.53536,0,0,0,0,0,0,0,0
563,277.88472,0,0,0,0,0,0,44.74624,171.92637,0,0,0,0,0,0,0,0
564,278.51671,0,0,0,0,0,0,44.848007,172.31738,0,0,0,0,0,0,0,0
565,279.1487,0,0,0,0,0,0,44.949773,172.70839,0,0,0,0,0,0,0,0
566,279.78069,0,0,0,0,0,0,45.051539,173.0994,0,0,0,0,0,0,0,0
567,280.41269,0,0,0,0,0,0,45.153305,173.49042,0,0,0,0,0,0,0,0
568,281.04468,0,0,0,0,0,0,45.255072,173.88143,0,0,0,0,0,0,0,0
569,281.67667,0,0,0,0,0,0,45.356838,174.27244,0,0,0,0,0,0,0,0
570,282.30866,0,0,0,0,0,0,45.458604,174.66345,0,0,0,0,0,0,0,0
571,282.94066,0,0,0,0,0,0,45.56037,175.05446,0,0,0,0,0,0,0,0
572,283.57265,0,0,0,0,0,0,45.662136,175.44547,0,0,0,0,0,0,0,0
573,284.20464,0,0,0,0,0,0,45.763903,175.83648,0,0,0,0,0,0,0,0
574,284.83663,0,0,0,0,0,0,45.865669,176.2275,0,0,0,0,0,0,0,0
575,285.46863,0,0,0,0,0,0,45.967435,176.61851,0,0,0,0,0,0,0,0
576,286.10062,0,0,0,0,0,0,46.069201,177.00952,0,0,0,0,0,0,0,0
577,286.73261,0,0,0,0,0,0,46.170968,177.40053,0,0,0,0,0,0,0,0
578,287.3646,0,0,0,0,0,0,46.272734,177.79154,0,0,0,0,0,0,0,0
579,287.99659,0,0,0,0,0,0,46.3745,178.18255,0,0,0,0,0,0,0,0
580,288.44207,0,0,0,0,0,0,46.446233,178.45817,0,0,0,0,0,0,0,0
581,288.88755,0,0,0,0,0,0,46.517965,178.73378,0,0,0,0,0,0,0,0
582,289.33302,0,0,0,0,0,0,46.589698,179.0094,0,0,0,0,0,0,0,0
583,289.7785,0,0,0,0,0,0,46.66143,179.28501,0,0,0,0,0,0,0,0
584,290.22398,0,0,0,0,0,0,46.733163,179.56063,0,0,0,0,0,0,0,0
585,290.66945,0,0,0,0,0,0,46.804896,179.83624,0,0,0,0,0,0,0,0
586,291.11493,0,0,0,0,0,0,46.876628,180.11186,0,0,0,0,0,0,0,0
587,291.56041,0,0,0,0,0,0,46.948361,180.38747,0,0,0,0,0,0,0,0
588,292.00588,0,0,0,0,0,0,47.020093,180.66309,0,0,0,0,0,0,0,0
589,292.45136,0,0,0,0,0,0,47.091826,180.9387,0,0,0,0,0,0,0,0
590,292.89684,0,0,0,0,0,0,47.163559,181.21432,0,0,0,0,0,0,0,0
591,293.34231,0,0,0,0,0,0,47.235291,181.48993,0,0,0,0,0,0,0,0
592,293.78779,0,0,0,0,0,0,47.307024,181.76555,0,0,0,0,0,0,0,0
593,294.23326,0,0,0,0,0,0,47.378757,182.04116,0,0,0,0,0,0,0,0
594,294.67874,0,0,0,0,0,0,47.450489,182.31678,0,0,0,0,0,0,0,0
595,295.12422,0,0,0,0,0,0,47.522222,182.59239,0,0,0,0,0,0,0,0
596,295.56969,0,0,0,0,0,0,47.593954,182.86801,0,0,0,0,0,0,0,0
