Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa)
4021,262.43404,0,0,0,0,2.5952659,39.249201,0,0,0,38.950767,0,0,0,0
4022,262.42225,0,0,0,0,2.5951493,39.247437,0,0,0,38.949017,0,0,0,0
4023,262.41046,0,0,0,0,2.5950326,39.245674,0,0,0,38.947266,0,0,0,0
4024,262.39866,0,0,0,0,2.594916,39.24391,0,0,0,38.945516,0,0,0,0
4025,262.38687,0,0,0,0,2.5947994,39.242146,0,0,0,38.943766,0,0,0,0
4026,262.37508,0,0,0,0,2.5946828,39.240383,0,0,0,38.942016,0,0,0,0
4027,262.36329,0,0,0,0,2.5945662,39.238619,0,0,0,38.940265,0,0,0,0
4028,262.35149,0,0,0,0,2.5944496,39.236856,0,0,0,38.938515,0,0,0,0
4029,262.3397,0,0,0,0,2.5943329,39.235092,0,0,0,38.936765,0,0,0,0
4030,262.32791,0,0,0,0,2.5942163,39.233328,0,0,0,38.935015,0,0,0,0
4031,262.31612,0,0,0,0,2.5940997,39.231565,0,0,0,38.933265,0,0,0,0
4032,262.30433,0,0,0,0,2.5939831,39.229801,0,0,0,38.931514,0,0,0,0
4033,262.29253,0,0,0,0,2.5938665,39.228037,0,0,0,38.929764,0,0,0,0
4034,262.28074,0,0,0,0,2.5937499,39.226274,0,0,0,38.928014,0,0,0,0
4035,262.26895,0,0,0,0,2.5936333,39.22451,0,0,0,38.926264,0,0,0,0
4036,262.25716,0,0,0,0,2.5935166,39.222747,0,0,0,38.924514,0,0,0,0
4037,262.24536,0,0,0,0,2.5934,39.220983,0,0,0,38.922763,0,0,0,0
4038,262.23357,0,0,0,0,2.5932834,39.219219,0,0,0,38.921013,0,0,0,0
4039,262.22178,0,0,0,0,2.5931668,39.217456,0,0,0,38.919263,0,0,0,0
4040,262.20999,0,0,0,0,2.5930502,39.215692,0,0,0,38.917513,0,0,0,0
4041,262.1982,0,0,0,0,2.5929336,39.213928,0,0,0,38.915762,0,0,0,0
4042,262.1864,0,0,0,0,2.5928169,39.212165,0,0,0,38.914012,0,0,0,0
4043,262.17461,0,0,0,0,2.5927003,39.210401,0,0,0,38.912262,0,0,0,0
4044,262.16282,0,0,0,0,2.5925837,39.208638,0,0,0,38.910512,0,0,0,0
4045,262.15103,0,0,0,0,2.5924671,39.206874,0,0,0,38.908762,0,0,0,0
4046,262.13923,0,0,0,0,2.5923505,39.20511,0,0,0,38.907011,0,0,0,0
4047,262.12744,0,0,0,0,2.5922339,39.203347,0,0,0,38.905261,0,0,0,0
4048,262.11565,0,0,0,0,2.5921172,39.201583,0,0,0,38.903511,0,0,0,0
4049,262.10386,0,0,0,0,2.5920006,39.199819,0,0,0,38.901761,0,0,0,0
4050,262.09207,0,0,0,0,2.591884,39.198056,0,0,0,38.900011,0,0,0,0
4051,262.08027,0,0,0,0,2.5917674,39.196292,0,0,0,38.89826,0,0,0,0
4052,262.06848,0,0,0,0,2.5916508,39.194529,0,0,0,38.89651,0,0,0,0
4053,262.05669,0,0,0,0,2.5915342,39.192765,0,0,0,38.89476,0,0,0,0
4054,262.0449,0,0,0,0,2.5914176,39.191001,0,0,0,38.89301,0,0,0,0
4055,262.0331,0,0,0,0,2.5913009,39.189238,0,0,0,38.891259,0,0,0,0
4056,262.02131,0,0,0,0,2.5911843,39.187474,0,0,0,38.889509,0,0,0,0
4057,262.00952,0,0,0,0,2.5910677,39.18571,0,0,0,38.887759,0,0,0,0
4058,261.99773,0,0,0,0,2.5909511,39.183947,0,0,0,38.886009,0,0,0,0
4059,261.98594,0,0,0,0,2.5908345,39.182183,0,0,0,38.884259,0,0,0,0
4060,261.97414,0,0,0,0,2.5907179,39.18042,0,0,0,38.882508,0,0,0,0
4061,261.96235,0,0,0,0,2.5906012,39.178656,0,0,0,38.880758,0,0,0,0
4062,261.95056,0,0,0,0,2.5904846,39.176892,0,0,0,38.879008,0,0,0,0
4063,261.93877,0,0,0,0,2.590368,39.175129,0,0,0,38.877258,0,0,0,0
4064,261.92697,0,0,0,0,2.5902514,39.173365,0,0,0,38.875508,0,0,0,0
4065,261.91518,0,0,0,0,2.5901348,39.171601,0,0,0,38.873757,0,0,0,0
4066,261.90339,0,0,0,0,2.5900182,39.169838,0,0,0,38.872007,0,0,0,0
4067,261.8916,0,0,0,0,2.5899015,39.168074,0,0,0,38.870257,0,0,0,0
4068,261.87981,0,0,0,0,2.5897849,39.166311,0,0,0,38.868507,0,0,0,0
4069,261.86801,0,0,0,0,2.5896683,39.164547,0,0,0,38.866756,0,0,0,0
4070,261.85622,0,0,0,0,2.5895517,39.162783,0,0,0,38.865006,0,0,0,0
4071,261.84443,0,0,0,0,2.5894351,39.16102,0,0,0,38.863256,0,0,0,0
4072,261.83264,0,0,0,0,2.5893185,39.159256,0,0,0,38.861506,0,0,0,0
4073,261.82084,0,0,0,0,2.5892019,39.157492,0,0,0,38.859756,0,0,0,0
4074,261.80905,0,0,0,0,2.5890852,39.155729,0,0,0,38.858005,0,0,0,0
4075,261.79726,0,0,0,0,2.5889686,39.153965,0,0,0,38.856255,0,0,0,0
4076,261.78547,0,0,0,0,2.588852,39.152202,0,0,0,38.854505,0,0,0,0
4077,261.77368,0,0,0,0,2.5887354,39.150438,0,0,0,38.852755,0,0,0,0
4078,261.76188,0,0,0,0,2.5886188,39.148674,0,0,0,38.851004,0,0,0,0
4079,261.75009,0,0,0,0,2.5885022,39.146911,0,0,0,38.849254,0,0,0,0
4080,261.7383,0,0,0,0,2.5883855,39.145147,0,0,0,38.847504,0,0,0,0
4081,261.72651,0,0,0,0,2.5882689,39.143383,0,0,0,38.845754,0,0,0,0
4082,261.71471,0,0,0,0,2.5881523,39.14162,0,0,0,38.844004,0,0,0,0
4083,261.70292,0,0,0,0,2.5880357,39.139856,0,0,0,38.842253,0,0,0,0
4084,261.69113,0,0,0,0,2.5879191,39.138093,0,0,0,38.840503,0,0,0,0
4085,261.67934,0,0,0,0,2.5878025,39.136329,0,0,0,38.838753,0,0,0,0
4086,261.66755,0,0,0,0,2.5876858,39.134565,0,0,0,38.837003,0,0,0,0
4087,261.65575,0,0,0,0,2.5875692,39.132802,0,0,0,38.835253,0,0,0,0
4088,261.64396,0,0,0,0,2.5874526,39.131038,0,0,0,38.833502,0,0,0,0
4089,261.63217,0,0,0,0,2.587336,39.129275,0,0,0,38.831752,0,0,0,0
4090,261.62038,0,0,0,0,2.5872194,39.127511,0,0,0,38.830002,0,0,0,0
4091,261.60858,0,0,0,0,2.5871028,39.125747,0,0,0,38.828252,0,0,0,0
4092,261.59679,0,0,0,0,2.5869862,39.123984,0,0,0,38.826501,0,0,0,0
4093,261.585,0,0,0,0,2.5868695,39.12222,0,0,0,38.824751,0,0,0,0
4094,261.57321,0,0,0,0,2.5867529,39.120456,0,0,0,38.823001,0,0,0,0
4095,261.56142,0,0,0,0,2.5866363,39.118693,0,0,0,38.821251,0,0,0,0
4096,261.54962,0,0,0,0,2.5865197,39.116929,0,0,0,38.819501,0,0,0,0
4097,261.53783,0,0,0,0,2.5864031,39.115166,0,0,0,38.81775,0,0,0,0
4098,261.52604,0,0,0,0,2.5862865,39.113402,0,0,0,38.816,0,0,0,0
4099,261.51425,0,0,0,0,2.5861698,39.111638,0,0,0,38.81425,0,0,0,0
4100,261.50245,0,0,0,0,2.5860532,39.109875,0,0,0,38.8125,0,0,0,0
4101,261.49066,0,0,0,0,2.5859366,39.108111,0,0,0,38.81075,0,0,0,0
4102,261.47887,0,0,0,0,2.58582,39.106347,0,0,0,38.808999,0,0,0,0
4103,261.46708,0,0,0,0,2.5857034,39.104584,0,0,0,38.807249,0,0,0,0
4104,261.45529,0,0,0,0,2.5855868,39.10282,0,0,0,38.805499,0,0,0,0
4105,261.44349,0,0,0,0,2.5854701,39.101057,0,0,0,38.803749,0,0,0,0
4106,261.4317,0,0,0,0,2.5853535,39.099293,0,0,0,38.801998,0,0,0,0
4107,261.41991,0,0,0,0,2.5852369,39.097529,0,0,0,38.800248,0,0,0,0
4108,261.40812,0,0,0,0,2.5851203,39.095766,0,0,0,38.798498,0,0,0,0
4109,261.39632,0,0,0,0,2.5850037,39.094002,0,0,0,38.796748,0,0,0,0
4110,261.36741,0,0,0,0,2.5847177,39.089677,0,0,0,38.792456,0,0,0,0
4111,261.33849,0,0,0,0,2.5844317,39.085352,0,0,0,38.788163,0,0,0,0
4112,261.30957,0,0,0,0,2.5841457,39.081027,0,0,0,38.783871,0,0,0,0
4113,261.28065,0,0,0,0,2.5838597,39.076701,0,0,0,38.779579,0,0,0,0
4114,261.25173,0,0,0,0,2.5835737,39.072376,0,0,0,38.775286,0,0,0,0
4115,261.2228,0,0,0,0,2.5832877,39.068051,0,0,0,38.770994,0,0,0,0
4116,261.19388,0,0,0,0,2.5830017,39.063725,0,0,0,38.766701,0,0,0,0
4117,261.16496,0,0,0,0,2.5827157,39.0594,0,0,0,38.762409,0,0,0,0
4118,261.13604,0,0,0,0,2.5824297,39.055075,0,0,0,38.758116,0,0,0,0
4119,261.10712,0,0,0,0,2.5821437,39.050749,0,0,0,38.753824,0,0,0,0
4120,261.0782,0,0,0,0,2.5818577,39.046424,0,0,0,38.749532,0,0,0,0
4121,261.04928,0,0,0,0,2.5815717,39.042099,0,0,0,38.745239,0,0,0,0
4122,261.02036,0,0,0,0,2.5812857,39.037773,0,0,0,38.740947,0,0,0,0
4123,260.99144,0,0,0,0,2.5809997,39.033448,0,0,0,38.736654,0,0,0,0
4124,260.96252,0,0,0,0,2.5807137,39.029123,0,0,0,38.732362,0,0,0,0
4125,260.9336,0,0,0,0,2.5804277,39.024797,0,0,0,38.728069,0,0,0,0
4126,260.90468,0,0,0,0,2.5801417,39.020472,0,0,0,38.723777,0,0,0,0
4127,260.87576,0,0,0,0,2.5798557,39.016147,0,0,0,38.719484,0,0,0,0
4128,260.84684,0,0,0,0,2.5795697,39.011821,0,0,0,38.715192,0,0,0,0
4129,260.81792,0,0,0,0,2.5792837,39.007496,0,0,0,38.7109,0,0,0,0
4130,260.78899,0,0,0,0,2.5789977,39.003171,0,0,0,38.706607,0,0,0,0
4131,260.76007,0,0,0,0,2.5787117,38.998845,0,0,0,38.702315,0,0,0,0
4132,260.73115,0,0,0,0,2.5784257,38.99452,0,0,0,38.698022,0,0,0,0
4133,260.70223,0,0,0,0,2.5781397,38.990195,0,0,0,38.69373,0,0,0,0
4134,260.67331,0,0,0,0,2.5778537,38.985869,0,0,0,38.689437,0,0,0,0
4135,260.64439,0,0,0,0,2.5775677,38.981544,0,0,0,38.685145,0,0,0,0
4136,260.61547,0,0,0,0,2.5772816,38.977219,0,0,0,38.680853,0,0,0,0
4137,260.58655,0,0,0,0,2.5769956,38.972893,0,0,0,38.67656,0,0,0,0
4138,260.55763,0,0,0,0,2.5767096,38.968568,0,0,0,38.672268,0,0,0,0
4139,260.52871,0,0,0,0,2.5764236,38.964243,0,0,0,38.667975,0,0,0,0
4140,260.49979,0,0,0,0,2.5761376,38.959917,0,0,0,38.663683,0,0,0,0
4141,260.47087,0,0,0,0,2.5758516,38.955592,0,0,0,38.65939,0,0,0,0
4142,260.44195,0,0,0,0,2.5755656,38.951267,0,0,0,38.655098,0,0,0,0
4143,260.41303,0,0,0,0,2.5752796,38.946941,0,0,0,38.650805,0,0,0,0
4144,260.38411,0,0,0,0,2.5749936,38.942616,0,0,0,38.646513,0,0,0,0
4145,260.35518,0,0,0,0,2.5747076,38.938291,0,0,0,38.642221,0,0,0,0
4146,260.32626,0,0,0,0,2.5744216,38.933965,0,0,0,38.637928,0,0,0,0
4147,260.29734,0,0,0,0,2.5741356,38.92964,0,0,0,38.633636,0,0,0,0
4148,260.26842,0,0,0,0,2.5738496,38.925315,0,0,0,38.629343,0,0,0,0
4149,260.2395,0,0,0,0,2.5735636,38.920989,0,0,0,38.625051,0,0,0,0
4150,260.21058,0,0,0,0,2.5732776,38.916664,0,0,0,38.620758,0,0,0,0
4151,260.18166,0,0,0,0,2.5729916,38.912339,0,0,0,38.616466,0,0,0,0
4152,260.15274,0,0,0,0,2.5727056,38.908013,0,0,0,38.612173,0,0,0,0
4153,260.12382,0,0,0,0,2.5724196,38.903688,0,0,0,38.607881,0,0,0,0
4154,260.0949,0,0,0,0,2.5721336,38.899363,0,0,0,38.603589,0,0,0,0
4155,260.06598,0,0,0,0,2.5718476,38.895037,0,0,0,38.599296,0,0,0,0
4156,260.03706,0,0,0,0,2.5715616,38.890712,0,0,0,38.595004,0,0,0,0
4157,260.00814,0,0,0,0,2.5712756,38.886387,0,0,0,38.590711,0,0,0,0
4158,259.97922,0,0,0,0,2.5709896,38.882062,0,0,0,38.586419,0,0,0,0
4159,259.9503,0,0,0,0,2.5707036,38.877736,0,0,0,38.582126,0,0,0,0
4160,259.92137,0,0,0,0,2.5704176,38.873411,0,0,0,38.577834,0,0,0,0
4161,259.89245,0,0,0,0,2.5701316,38.869086,0,0,0,38.573542,0,0,0,0
4162,259.86353,0,0,0,0,2.5698456,38.86476,0,0,0,38.569249,0,0,0,0
4163,259.83461,0,0,0,0,2.5695596,38.860435,0,0,0,38.564957,0,0,0,0
4164,259.80569,0,0,0,0,2.5692736,38.85611,0,0,0,38.560664,0,0,0,0
4165,259.77677,0,0,0,0,2.5689876,38.851784,0,0,0,38.556372,0,0,0,0
4166,259.74785,0,0,0,0,2.5687016,38.847459,0,0,0,38.552079,0,0,0,0
4167,259.71893,0,0,0,0,2.5684156,38.843134,0,0,0,38.547787,0,0,0,0
4168,259.69001,0,0,0,0,2.5681296,38.838808,0,0,0,38.543494,0,0,0,0
4169,259.66109,0,0,0,0,2.5678436,38.834483,0,0,0,38.539202,0,0,0,0
4170,259.63217,0,0,0,0,2.5675576,38.830158,0,0,0,38.53491,0,0,0,0
4171,259.60325,0,0,0,0,2.5672716,38.825832,0,0,0,38.530617,0,0,0,0
4172,259.57433,0,0,0,0,2.5669856,38.821507,0,0,0,38.526325,0,0,0,0
4173,259.54541,0,0,0,0,2.5666996,38.817182,0,0,0,38.522032,0,0,0,0
4174,259.51649,0,0,0,0,2.5664136,38.812856,0,0,0,38.51774,0,0,0,0
4175,259.48756,0,0,0,0,2.5661275,38.808531,0,0,0,38.513447,0,0,0,0
4176,259.45864,0,0,0,0,2.5658415,38.804206,0,0,0,38.509155,0,0,0,0
4177,259.42972,0,0,0,0,2.5655555,38.79988,0,0,0,38.504863,0,0,0,0
4178,259.4008,0,0,0,0,2.5652695,38.795555,0,0,0,38.50057,0,0,0,0
4179,259.37188,0,0,0,0,2.5649835,38.79123,0,0,0,38.496278,0,0,0,0
4180,259.34296,0,0,0,0,2.5646975,38.786904,0,0,0,38.491985,0,0,0,0
4181,259.31404,0,0,0,0,2.5644115,38.782579,0,0,0,38.487693,0,0,0,0
4182,259.28512,0,0,0,0,2.5641255,38.778254,0,0,0,38.4834,0,0,0,0
4183,259.2562,0,0,0,0,2.5638395,38.773928,0,0,0,38.479108,0,0,0,0
4184,259.22728,0,0,0,0,2.5635535,38.769603,0,0,0,38.474815,0,0,0,0
4185,259.19836,0,0,0,0,2.5632675,38.765278,0,0,0,38.470523,0,0,0,0
4186,259.16944,0,0,0,0,2.5629815,38.760952,0,0,0,38.466231,0,0,0,0
4187,259.14052,0,0,0,0,2.5626955,38.756627,0,0,0,38.461938,0,0,0,0
4188,259.1116,0,0,0,0,2.5624095,38.752302,0,0,0,38.457646,0,0,0,0
4189,259.08268,0,0,0,0,2.5621235,38.747976,0,0,0,38.453353,0,0,0,0
4190,259.05375,0,0,0,0,2.5618375,38.743651,0,0,0,38.449061,0,0,0,0
4191,259.02483,0,0,0,0,2.5615515,38.739326,0,0,0,38.444768,0,0,0,0
4192,258.99591,0,0,0,0,2.5612655,38.735,0,0,0,38.440476,0,0,0,0
4193,258.96699,0,0,0,0,2.5609795,38.730675,0,0,0,38.436183,0,0,0,0
4194,258.93807,0,0,0,0,2.5606935,38.72635,0,0,0,38.431891,0,0,0,0
4195,258.90915,0,0,0,0,2.5604075,38.722024,0,0,0,38.427599,0,0,0,0
4196,258.88023,0,0,0,0,2.5601215,38.717699,0,0,0,38.423306,0,0,0,0
4197,258.85131,0,0,0,0,2.5598355,38.713374,0,0,0,38.419014,0,0,0,0
4198,258.82239,0,0,0,0,2.5595495,38.709048,0,0,0,38.414721,0,0,0,0
4199,258.79347,0,0,0,0,2.5592635,38.704723,0,0,0,38.410429,0,0,0,0
4200,258.76455,0,0,0,0,2.5589775,38.700398,0,0,0,38.406136,0,0,0,0
4201,258.73563,0,0,0,0,2.5586915,38.696072,0,0,0,38.401844,0,0,0,0
4202,258.70671,0,0,0,0,2.5584055,38.691747,0,0,0,38.397552,0,0,0,0
4203,258.67779,0,0,0,0,2.5581195,38.687422,0,0,0,38.393259,0,0,0,0
4204,258.64887,0,0,0,0,2.5578335,38.683096,0,0,0,38.388967,0,0,0,0
4205,258.61994,0,0,0,0,2.5575475,38.678771,0,0,0,38.384674,0,0,0,0
4206,258.59102,0,0,0,0,2.5572615,38.674446,0,0,0,38.380382,0,0,0,0
4207,258.5621,0,0,0,0,2.5569755,38.67012,0,0,0,38.376089,0,0,0,0
4208,258.53318,0,0,0,0,2.5566895,38.665795,0,0,0,38.371797,0,0,0,0
4209,258.50426,0,0,0,0,2.5564035,38.66147,0,0,0,38.367504,0,0,0,0
4210,258.47534,0,0,0,0,2.5561175,38.657145,0,0,0,38.363212,0,0,0,0
4211,258.44642,0,0,0,0,2.5558315,38.652819,0,0,0,38.35892,0,0,0,0
4212,258.4175,0,0,0,0,2.5555455,38.648494,0,0,0,38.354627,0,0,0,0
4213,258.38858,0,0,0,0,2.5552594,38.644169,0,0,0,38.350335,0,0,0,0
4214,258.35966,0,0,0,0,2.5549734,38.639843,0,0,0,38.346042,0,0,0,0
4215,258.33074,0,0,0,0,2.5546874,38.635518,0,0,0,38.34175,0,0,0,0
4216,258.30182,0,0,0,0,2.5544014,38.631193,0,0,0,38.337457,0,0,0,0
4217,258.2729,0,0,0,0,2.5541154,38.626867,0,0,0,38.333165,0,0,0,0
4218,258.24398,0,0,0,0,2.5538294,38.622542,0,0,0,38.328873,0,0,0,0
4219,258.21506,0,0,0,0,2.5535434,38.618217,0,0,0,38.32458,0,0,0,0
4220,258.10701,0,0,0,0,2.5524749,38.602057,0,0,0,38.308544,0,0,0,0
4221,257.99895,0,0,0,0,2.5514064,38.585897,0,0,0,38.292506,0,0,0,0
4222,257.8909,0,0,0,0,2.5503378,38.569737,0,0,0,38.276469,0,0,0,0
4223,257.78285,0,0,0,0,2.5492692,38.553576,0,0,0,38.260431,0,0,0,0
4224,257.67479,0,0,0,0,2.5482007,38.537416,0,0,0,38.244394,0,0,0,0
4225,257.56674,0,0,0,0,2.5471321,38.521255,0,0,0,38.228356,0,0,0,0
4226,257.45868,0,0,0,0,2.5460635,38.505095,0,0,0,38.212319,0,0,0,0
4227,257.35063,0,0,0,0,2.5449949,38.488934,0,0,0,38.196281,0,0,0,0
4228,257.24257,0,0,0,0,2.5439264,38.472774,0,0,0,38.180243,0,0,0,0
4229,257.13452,0,0,0,0,2.5428578,38.456614,0,0,0,38.164206,0,0,0,0
4230,257.02647,0,0,0,0,2.5417892,38.440453,0,0,0,38.148168,0,0,0,0
4231,256.91841,0,0,0,0,2.5407207,38.424293,0,0,0,38.132131,0,0,0,0
4232,256.81036,0,0,0,0,2.5396521,38.408132,0,0,0,38.116093,0,0,0,0
4233,256.7023,0,0,0,0,2.5385835,38.391972,0,0,0,38.100056,0,0,0,0
4234,256.59425,0,0,0,0,2.5375149,38.375812,0,0,0,38.084018,0,0,0,0
4235,256.4862,0,0,0,0,2.5364464,38.359651,0,0,0,38.067981,0,0,0,0
4236,256.37814,0,0,0,0,2.5353778,38.343491,0,0,0,38.051943,0,0,0,0
4237,256.27009,0,0,0,0,2.5343092,38.32733,0,0,0,38.035906,0,0,0,0
4238,256.16203,0,0,0,0,2.5332407,38.31117,0,0,0,38.019868,0,0,0,0
4239,256.05398,0,0,0,0,2.5321721,38.295009,0,0,0,38.003831,0,0,0,0
4240,255.94592,0,0,0,0,2.5311035,38.278849,0,0,0,37.987793,0,0,0,0
4241,255.83787,0,0,0,0,2.5300349,38.262689,0,0,0,37.971755,0,0,0,0
4242,255.72982,0,0,0,0,2.5289664,38.246528,0,0,0,37.955718,0,0,0,0
4243,255.62176,0,0,0,0,2.5278978,38.230368,0,0,0,37.93968,0,0,0,0
4244,255.51371,0,0,0,0,2.5268292,38.214207,0,0,0,37.923643,0,0,0,0
4245,255.40565,0,0,0,0,2.5257607,38.198047,0,0,0,37.907605,0,0,0,0
4246,255.2976,0,0,0,0,2.5246921,38.181887,0,0,0,37.891568,0,0,0,0
4247,255.18954,0,0,0,0,2.5236235,38.165726,0,0,0,37.87553,0,0,0,0
4248,255.08149,0,0,0,0,2.5225549,38.149566,0,0,0,37.859493,0,0,0,0
4249,254.97344,0,0,0,0,2.5214864,38.133405,0,0,0,37.843455,0,0,0,0
4250,254.86538,0,0,0,0,2.5204178,38.117245,0,0,0,37.827418,0,0,0,0
4251,254.75733,0,0,0,0,2.5193492,38.101085,0,0,0,37.81138,0,0,0,0
4252,254.64927,0,0,0,0,2.5182807,38.084924,0,0,0,37.795343,0,0,0,0
4253,254.54122,0,0,0,0,2.5172121,38.068764,0,0,0,37.779305,0,0,0,0
4254,254.43316,0,0,0,0,2.5161435,38.052603,0,0,0,37.763267,0,0,0,0
4255,254.32511,0,0,0,0,2.5150749,38.036443,0,0,0,37.74723,0,0,0,0
4256,254.21706,0,0,0,0,2.5140064,38.020282,0,0,0,37.731192,0,0,0,0
4257,254.109,0,0,0,0,2.5129378,38.004122,0,0,0,37.715155,0,0,0,0
4258,254.00095,0,0,0,0,2.5118692,37.987962,0,0,0,37.699117,0,0,0,0
4259,253.89289,0,0,0,0,2.5108007,37.971801,0,0,0,37.68308,0,0,0,0
4260,253.78484,0,0,0,0,2.5097321,37.955641,0,0,0,37.667042,0,0,0,0
4261,253.67678,0,0,0,0,2.5086635,37.93948,0,0,0,37.651005,0,0,0,0
4262,253.56873,0,0,0,0,2.5075949,37.92332,0,0,0,37.634967,0,0,0,0
4263,253.46068,0,0,0,0,2.5065264,37.90716,0,0,0,37.61893,0,0,0,0
4264,253.35262,0,0,0,0,2.5054578,37.890999,0,0,0,37.602892,0,0,0,0
4265,253.24457,0,0,0,0,2.5043892,37.874839,0,0,0,37.586855,0,0,0,0
4266,253.13651,0,0,0,0,2.5033207,37.858678,0,0,0,37.570817,0,0,0,0
4267,253.02846,0,0,0,0,2.5022521,37.842518,0,0,0,37.554779,0,0,0,0
4268,252.92041,0,0,0,0,2.5011835,37.826357,0,0,0,37.538742,0,0,0,0
4269,252.81235,0,0,0,0,2.5001149,37.810197,0,0,0,37.522704,0,0,0,0
4270,252.7043,0,0,0,0,2.4990464,37.794037,0,0,0,37.506667,0,0,0,0
4271,252.59624,0,0,0,0,2.4979778,37.777876,0,0,0,37.490629,0,0,0,0
4272,252.48819,0,0,0,0,2.4969092,37.761716,0,0,0,37.474592,0,0,0,0
4273,252.38013,0,0,0,0,2.4958407,37.745555,0,0,0,37.458554,0,0,0,0
4274,252.27208,0,0,0,0,2.4947721,37.729395,0,0,0,37.442517,0,0,0,0
4275,252.16403,0,0,0,0,2.4937035,37.713235,0,0,0,37.426479,0,0,0,0
4276,252.05597,0,0,0,0,2.4926349,37.697074,0,0,0,37.410442,0,0,0,0
4277,251.94792,0,0,0,0,2.4915664,37.680914,0,0,0,37.394404,0,0,0,0
4278,251.83986,0,0,0,0,2.4904978,37.664753,0,0,0,37.378367,0,0,0,0
4279,251.73181,0,0,0,0,2.4894292,37.648593,0,0,0,37.362329,0,0,0,0
4280,251.62375,0,0,0,0,2.4883607,37.632433,0,0,0,37.346291,0,0,0,0
4281,251.5157,0,0,0,0,2.4872921,37.616272,0,0,0,37.330254,0,0,0,0
4282,251.40765,0,0,0,0,2.4862235,37.600112,0,0,0,37.314216,0,0,0,0
4283,251.29959,0,0,0,0,2.4851549,37.583951,0,0,0,37.298179,0,0,0,0
4284,251.19154,0,0,0,0,2.4840864,37.567791,0,0,0,37.282141,0,0,0,0
4285,251.08348,0,0,0,0,2.4830178,37.55163,0,0,0,37.266104,0,0,0,0
4286,250.97543,0,0,0,0,2.4819492,37.53547,0,0,0,37.250066,0,0,0,0
4287,250.86737,0,0,0,0,2.4808807,37.51931,0,0,0,37.234029,0,0,0,0
4288,250.75932,0,0,0,0,2.4798121,37.503149,0,0,0,37.217991,0,0,0,0
4289,250.65127,0,0,0,0,2.4787435,37.486989,0,0,0,37.201954,0,0,0,0
4290,250.54321,0,0,0,0,2.4776749,37.470828,0,0,0,37.185916,0,0,0,0
4291,250.43516,0,0,0,0,2.4766064,37.454668,0,0,0,37.169879,0,0,0,0
4292,250.3271,0,0,0,0,2.4755378,37.438508,0,0,0,37.153841,0,0,0,0
4293,250.21905,0,0,0,0,2.4744692,37.422347,0,0,0,37.137804,0,0,0,0
4294,250.11099,0,0,0,0,2.4734007,37.406187,0,0,0,37.121766,0,0,0,0
4295,250.00294,0,0,0,0,2.4723321,37.390026,0,0,0,37.105728,0,0,0,0
4296,249.89489,0,0,0,0,2.4712635,37.373866,0,0,0,37.089691,0,0,0,0
4297,249.78683,0,0,0,0,2.4701949,37.357705,0,0,0,37.073653,0,0,0,0
4298,249.67878,0,0,0,0,2.4691264,37.341545,0,0,0,37.057616,0,0,0,0
4299,249.57072,0,0,0,0,2.4680578,37.325385,0,0,0,37.041578,0,0,0,0
4300,249.46267,0,0,0,0,2.4669892,37.309224,0,0,0,37.025541,0,0,0,0
4301,249.35462,0,0,0,0,2.4659207,37.293064,0,0,0,37.009503,0,0,0,0
4302,249.24656,0,0,0,0,2.4648521,37.276903,0,0,0,36.993466,0,0,0,0
4303,249.13851,0,0,0,0,2.4637835,37.260743,0,0,0,36.977428,0,0,0,0
4304,249.03045,0,0,0,0,2.4627149,37.244583,0,0,0,36.961391,0,0,0,0
4305,248.9224,0,0,0,0,2.4616464,37.228422,0,0,0,36.945353,0,0,0,0
4306,248.81434,0,0,0,0,2.4605778,37.212262,0,0,0,36.929316,0,0,0,0
4307,248.70629,0,0,0,0,2.4595092,37.196101,0,0,0,36.913278,0,0,0,0
4308,248.59824,0,0,0,0,2.4584407,37.179941,0,0,0,36.89724,0,0,0,0
4309,248.49018,0,0,0,0,2.4573721,37.163781,0,0,0,36.881203,0,0,0,0
4310,248.38213,0,0,0,0,2.4563035,37.14762,0,0,0,36.865165,0,0,0,0
4311,248.27407,0,0,0,0,2.455235,37.13146,0,0,0,36.849128,0,0,0,0
4312,248.16602,0,0,0,0,2.4541664,37.115299,0,0,0,36.83309,0,0,0,0
4313,248.05796,0,0,0,0,2.4530978,37.099139,0,0,0,36.817053,0,0,0,0
4314,247.94991,0,0,0,0,2.4520292,37.082978,0,0,0,36.801015,0,0,0,0
4315,247.84186,0,0,0,0,2.4509607,37.066818,0,0,0,36.784978,0,0,0,0
4316,247.7338,0,0,0,0,2.4498921,37.050658,0,0,0,36.76894,0,0,0,0
4317,247.62575,0,0,0,0,2.4488235,37.034497,0,0,0,36.752903,0,0,0,0
4318,247.51769,0,0,0,0,2.447755,37.018337,0,0,0,36.736865,0,0,0,0
4319,247.40964,0,0,0,0,2.4466864,37.002176,0,0,0,36.720828,0,0,0,0
