Time (ms),Stress at 0.00 mm (kPa),Stress at 0.22 mm (kPa),Stress at 0.43 mm (kPa),Stress at 0.62 mm (kPa),Stress at 0.82 mm (kPa),Stress at 1.02 mm (kPa),Stress at 1.22 mm (kPa),Stress at 1.43 mm (kPa),Stress at 1.63 mm (kPa),Stress at 1.83 mm (kPa),Stress at 2.03 mm (kPa),Stress at 2.23 mm (kPa),Stress at 2.42 mm (kPa),Stress at 2.63 mm (kPa)
3039,154.35978,139.59992,125.07373,103.2225,80.884961,64.783521,46.236089,31.387768,18.766975,13.072744,7.1839572,1.9959396,0,0
3040,154.32293,139.56659,125.04387,103.19786,80.865651,64.768054,46.225051,31.380275,18.762495,13.069623,7.1822422,1.9954631,0,0
3041,154.28608,139.53326,125.01401,103.17321,80.84634,64.752588,46.214013,31.372782,18.758014,13.066502,7.1805271,1.9949866,0,0
3042,154.24923,139.49993,124.98415,103.14857,80.82703,64.737122,46.202974,31.365288,18.753534,13.063381,7.178812,1.9945101,0,0
3043,154.21238,139.46661,124.95429,103.12393,80.80772,64.721656,46.191936,31.357795,18.749053,13.06026,7.177097,1.9940336,0,0
3044,154.17552,139.43328,124.92443,103.09928,80.78841,64.70619,46.180898,31.350301,18.744573,13.057139,7.1753819,1.9935571,0,0
3045,154.13867,139.39995,124.89457,103.07464,80.7691,64.690724,46.16986,31.342808,18.740093,13.054018,7.1736668,1.9930806,0,0
3046,154.10182,139.36662,124.86471,103.05,80.749789,64.675257,46.158821,31.335315,18.735612,13.050897,7.1719517,1.9926041,0,0
3047,154.06497,139.3333,124.83485,103.02535,80.730479,64.659791,46.147783,31.327821,18.731132,13.047776,7.1702367,1.9921275,0,0
3048,154.02812,139.29997,124.80499,103.00071,80.711169,64.644325,46.136745,31.320328,18.726652,13.044656,7.1685216,1.991651,0,0
3049,153.99127,139.26664,124.77513,102.97607,80.691859,64.628859,46.125707,31.312834,18.722171,13.041535,7.1668065,1.9911745,0,0
3050,153.95442,139.23331,124.74527,102.95143,80.672549,64.613393,46.114668,31.305341,18.717691,13.038414,7.1650915,1.990698,0,0
3051,153.91757,139.19999,124.71541,102.92678,80.653239,64.597926,46.10363,31.297848,18.713211,13.035293,7.1633764,1.9902215,0,0
3052,153.88071,139.16666,124.68556,102.90214,80.633928,64.58246,46.092592,31.290354,18.70873,13.032172,7.1616613,1.989745,0,0
3053,153.84386,139.13333,124.6557,102.8775,80.614618,64.566994,46.081554,31.282861,18.70425,13.029051,7.1599462,1.9892685,0,0
3054,153.80701,139.1,124.62584,102.85285,80.595308,64.551528,46.070516,31.275367,18.69977,13.02593,7.1582312,1.988792,0,0
3055,153.77016,139.06668,124.59598,102.82821,80.575998,64.536062,46.059477,31.267874,18.695289,13.022809,7.1565161,1.9883155,0,0
3056,153.73331,139.03335,124.56612,102.80357,80.556688,64.520595,46.048439,31.260381,18.690809,13.019688,7.154801,1.987839,0,0
3057,153.69646,139.00002,124.53626,102.77893,80.537377,64.505129,46.037401,31.252887,18.686328,13.016567,7.1530859,1.9873625,0,0
3058,153.65961,138.96669,124.5064,102.75428,80.518067,64.489663,46.026363,31.245394,18.681848,13.013446,7.1513709,1.986886,0,0
3059,153.62275,138.93337,124.47654,102.72964,80.498757,64.474197,46.015324,31.2379,18.677368,13.010325,7.1496558,1.9864095,0,0
3060,153.5859,138.90004,124.44668,102.705,80.479447,64.458731,46.004286,31.230407,18.672887,13.007204,7.1479407,1.985933,0,0
3061,153.54905,138.86671,124.41682,102.68035,80.460137,64.443265,45.993248,31.222914,18.668407,13.004083,7.1462257,1.9854565,0,0
3062,153.5122,138.83338,124.38696,102.65571,80.440827,64.427798,45.98221,31.21542,18.663927,13.000962,7.1445106,1.98498,0,0
3063,153.50448,138.8264,124.38071,102.65055,80.436782,64.424559,45.979898,31.213851,18.662988,13.000309,7.1441514,1.9848802,0,0
3064,153.49677,138.81942,124.37445,102.64539,80.432739,64.421321,45.977587,31.212282,18.66205,12.999655,7.1437923,1.9847804,0,0
3065,153.48905,138.81245,124.3682,102.64023,80.428695,64.418082,45.975275,31.210713,18.661112,12.999002,7.1434331,1.9846806,0,0
3066,153.48133,138.80547,124.36195,102.63507,80.424652,64.414843,45.972964,31.209143,18.660174,12.998348,7.143074,1.9845809,0,0
3067,153.47362,138.79849,124.35569,102.62991,80.420608,64.411605,45.970652,31.207574,18.659236,12.997695,7.1427149,1.9844811,0,0
3068,153.4659,138.79151,124.34944,102.62475,80.416565,64.408366,45.968341,31.206005,18.658297,12.997041,7.1423557,1.9843813,0,0
3069,153.45818,138.78453,124.34319,102.61959,80.412521,64.405128,45.966029,31.204436,18.657359,12.996388,7.1419966,1.9842815,0,0
3070,153.45047,138.77755,124.33694,102.61443,80.408478,64.401889,45.963718,31.202867,18.656421,12.995734,7.1416375,1.9841817,0,0
3071,153.44275,138.77057,124.33068,102.60927,80.404434,64.39865,45.961407,31.201298,18.655483,12.995081,7.1412783,1.984082,0,0
3072,153.43503,138.76359,124.32443,102.60411,80.400391,64.395412,45.959095,31.199729,18.654545,12.994427,7.1409192,1.9839822,0,0
3073,153.42732,138.75662,124.31818,102.59895,80.396347,64.392173,45.956784,31.19816,18.653606,12.993774,7.14056,1.9838824,0,0
3074,153.4196,138.74964,124.31193,102.59379,80.392303,64.388935,45.954472,31.196591,18.652668,12.99312,7.1402009,1.9837826,0,0
3075,153.41188,138.74266,124.30567,102.58863,80.38826,64.385696,45.952161,31.195021,18.65173,12.992466,7.1398418,1.9836828,0,0
3076,153.40417,138.73568,124.29942,102.58347,80.384216,64.382457,45.94985,31.193452,18.650792,12.991813,7.1394826,1.9835831,0,0
3077,153.39645,138.7287,124.29317,102.57831,80.380173,64.379219,45.947538,31.191883,18.649854,12.991159,7.1391235,1.9834833,0,0
3078,153.38873,138.72172,124.28692,102.57315,80.376129,64.37598,45.945227,31.190314,18.648916,12.990506,7.1387644,1.9833835,0,0
3079,153.38102,138.71474,124.28066,102.56799,80.372086,64.372741,45.942915,31.188745,18.647977,12.989852,7.1384052,1.9832837,0,0
3080,153.3733,138.70776,124.27441,102.56283,80.368042,64.369503,45.940604,31.187176,18.647039,12.989199,7.1380461,1.983184,0,0
3081,153.36558,138.70079,124.26816,102.55767,80.363999,64.366264,45.938293,31.185607,18.646101,12.988545,7.137687,1.9830842,0,0
3082,153.35787,138.69381,124.26191,102.55251,80.359955,64.363026,45.935981,31.184038,18.645163,12.987892,7.1373278,1.9829844,0,0
3083,153.35015,138.68683,124.25565,102.54734,80.355911,64.359787,45.93367,31.182469,18.644225,12.987238,7.1369687,1.9828846,0,0
3084,153.34243,138.67985,124.2494,102.54218,80.351868,64.356548,45.931358,31.180899,18.643286,12.986585,7.1366096,1.9827848,0,0
3085,153.33472,138.67287,124.24315,102.53702,80.347824,64.35331,45.929047,31.17933,18.642348,12.985931,7.1362504,1.9826851,0,0
3086,153.327,138.66589,124.2369,102.53186,80.343781,64.350071,45.926736,31.177761,18.64141,12.985278,7.1358913,1.9825853,0,0
3087,153.31928,138.65891,124.23064,102.5267,80.339737,64.346833,45.924424,31.176192,18.640472,12.984624,7.1355321,1.9824855,0,0
3088,153.31157,138.65193,124.22439,102.52154,80.335694,64.343594,45.922113,31.174623,18.639534,12.983971,7.135173,1.9823857,0,0
3089,153.30385,138.64496,124.21814,102.51638,80.33165,64.340355,45.919801,31.173054,18.638595,12.983317,7.1348139,1.9822859,0,0
3090,153.29613,138.63798,124.21188,102.51122,80.327607,64.337117,45.91749,31.171485,18.637657,12.982664,7.1344547,1.9821862,0,0
3091,153.28842,138.631,124.20563,102.50606,80.323563,64.333878,45.915179,31.169916,18.636719,12.98201,7.1340956,1.9820864,0,0
3092,153.2807,138.62402,124.19938,102.5009,80.31952,64.330639,45.912867,31.168346,18.635781,12.981357,7.1337365,1.9819866,0,0
3093,153.27298,138.61704,124.19313,102.49574,80.315476,64.327401,45.910556,31.166777,18.634843,12.980703,7.1333773,1.9818868,0,0
3094,153.26527,138.61006,124.18687,102.49058,80.311432,64.324162,45.908244,31.165208,18.633905,12.98005,7.1330182,1.981787,0,0
3095,153.25755,138.60308,124.18062,102.48542,80.307389,64.320924,45.905933,31.163639,18.632966,12.979396,7.1326591,1.9816873,0,0
3096,153.24983,138.5961,124.17437,102.48026,80.303345,64.317685,45.903622,31.16207,18.632028,12.978742,7.1322999,1.9815875,0,0
3097,153.24212,138.58912,124.16812,102.4751,80.299302,64.314446,45.90131,31.160501,18.63109,12.978089,7.1319408,1.9814877,0,0
3098,153.2344,138.58215,124.16186,102.46994,80.295258,64.311208,45.898999,31.158932,18.630152,12.977435,7.1315817,1.9813879,0,0
3099,153.22668,138.57517,124.15561,102.46478,80.291215,64.307969,45.896687,31.157363,18.629214,12.976782,7.1312225,1.9812881,0,0
3100,153.21897,138.56819,124.14936,102.45962,80.287171,64.304731,45.894376,31.155794,18.628275,12.976128,7.1308634,1.9811884,0,0
3101,153.21125,138.56121,124.14311,102.45446,80.283128,64.301492,45.892065,31.154224,18.627337,12.975475,7.1305042,1.9810886,0,0
3102,153.20353,138.55423,124.13685,102.4493,80.279084,64.298253,45.889753,31.152655,18.626399,12.974821,7.1301451,1.9809888,0,0
3103,153.19582,138.54725,124.1306,102.44414,80.275041,64.295015,45.887442,31.151086,18.625461,12.974168,7.129786,1.980889,0,0
3104,153.1881,138.54027,124.12435,102.43898,80.270997,64.291776,45.88513,31.149517,18.624523,12.973514,7.1294268,1.9807892,0,0
3105,153.18038,138.53329,124.1181,102.43382,80.266953,64.288538,45.882819,31.147948,18.623585,12.972861,7.1290677,1.9806895,0,0
3106,153.17267,138.52632,124.11184,102.42866,80.26291,64.285299,45.880508,31.146379,18.622646,12.972207,7.1287086,1.9805897,0,0
3107,153.16495,138.51934,124.10559,102.4235,80.258866,64.28206,45.878196,31.14481,18.621708,12.971554,7.1283494,1.9804899,0,0
3108,153.15723,138.51236,124.09934,102.41834,80.254823,64.278822,45.875885,31.143241,18.62077,12.9709,7.1279903,1.9803901,0,0
3109,153.14952,138.50538,124.09309,102.41318,80.250779,64.275583,45.873573,31.141671,18.619832,12.970247,7.1276312,1.9802903,0,0
3110,153.1418,138.4984,124.08683,102.40802,80.246736,64.272344,45.871262,31.140102,18.618894,12.969593,7.127272,1.9801906,0,0
3111,153.13408,138.49142,124.08058,102.40286,80.242692,64.269106,45.868951,31.138533,18.617955,12.96894,7.1269129,1.9800908,0,0
3112,153.12637,138.48444,124.07433,102.3977,80.238649,64.265867,45.866639,31.136964,18.617017,12.968286,7.1265538,1.979991,0,0
3113,153.11865,138.47746,124.06808,102.39254,80.234605,64.262629,45.864328,31.135395,18.616079,12.967633,7.1261946,1.9798912,0,0
3114,153.11093,138.47049,124.06182,102.38738,80.230562,64.25939,45.862016,31.133826,18.615141,12.966979,7.1258355,1.9797914,0,0
3115,153.10322,138.46351,124.05557,102.38222,80.226518,64.256151,45.859705,31.132257,18.614203,12.966326,7.1254763,1.9796917,0,0
3116,153.0955,138.45653,124.04932,102.37706,80.222474,64.252913,45.857393,31.130688,18.613264,12.965672,7.1251172,1.9795919,0,0
3117,153.08778,138.44955,124.04306,102.3719,80.218431,64.249674,45.855082,31.129119,18.612326,12.965018,7.1247581,1.9794921,0,0
3118,153.08007,138.44257,124.03681,102.36674,80.214387,64.246436,45.852771,31.127549,18.611388,12.964365,7.1243989,1.9793923,0,0
3119,153.07235,138.43559,124.03056,102.36158,80.210344,64.243197,45.850459,31.12598,18.61045,12.963711,7.1240398,1.9792925,0,0
3120,153.06463,138.42861,124.02431,102.35642,80.2063,64.239958,45.848148,31.124411,18.609512,12.963058,7.1236807,1.9791928,0,0
3121,153.05692,138.42163,124.01805,102.35126,80.202257,64.23672,45.845836,31.122842,18.608574,12.962404,7.1233215,1.979093,0,0
3122,153.0492,138.41466,124.0118,102.3461,80.198213,64.233481,45.843525,31.121273,18.607635,12.961751,7.1229624,1.9789932,0,0
3123,153.04148,138.40768,124.00555,102.34094,80.19417,64.230242,45.841214,31.119704,18.606697,12.961097,7.1226033,1.9788934,0,0
3124,153.03377,138.4007,123.9993,102.33578,80.190126,64.227004,45.838902,31.118135,18.605759,12.960444,7.1222441,1.9787936,0,0
3125,153.02605,138.39372,123.99304,102.33062,80.186082,64.223765,45.836591,31.116566,18.604821,12.95979,7.121885,1.9786939,0,0
3126,153.01833,138.38674,123.98679,102.32545,80.182039,64.220527,45.834279,31.114996,18.603883,12.959137,7.1215259,1.9785941,0,0
3127,153.01062,138.37976,123.98054,102.32029,80.177995,64.217288,45.831968,31.113427,18.602944,12.958483,7.1211667,1.9784943,0,0
3128,153.0029,138.37278,123.97429,102.31513,80.173952,64.214049,45.829657,31.111858,18.602006,12.95783,7.1208076,1.9783945,0,0
3129,152.99518,138.3658,123.96803,102.30997,80.169908,64.210811,45.827345,31.110289,18.601068,12.957176,7.1204484,1.9782947,0,0
3130,152.98747,138.35882,123.96178,102.30481,80.165865,64.207572,45.825034,31.10872,18.60013,12.956523,7.1200893,1.978195,0,0
3131,152.97975,138.35185,123.95553,102.29965,80.161821,64.204334,45.822722,31.107151,18.599192,12.955869,7.1197302,1.9780952,0,0
3132,152.97203,138.34487,123.94928,102.29449,80.157778,64.201095,45.820411,31.105582,18.598253,12.955216,7.119371,1.9779954,0,0
3133,152.96432,138.33789,123.94302,102.28933,80.153734,64.197856,45.8181,31.104013,18.597315,12.954562,7.1190119,1.9778956,0,0
3134,152.9566,138.33091,123.93677,102.28417,80.149691,64.194618,45.815788,31.102444,18.596377,12.953909,7.1186528,1.9777958,0,0
3135,152.94888,138.32393,123.93052,102.27901,80.145647,64.191379,45.813477,31.100874,18.595439,12.953255,7.1182936,1.9776961,0,0
3136,152.94117,138.31695,123.92427,102.27385,80.141603,64.18814,45.811165,31.099305,18.594501,12.952602,7.1179345,1.9775963,0,0
3137,152.93345,138.30997,123.91801,102.26869,80.13756,64.184902,45.808854,31.097736,18.593563,12.951948,7.1175754,1.9774965,0,0
3138,152.92573,138.30299,123.91176,102.26353,80.133516,64.181663,45.806543,31.096167,18.592624,12.951294,7.1172162,1.9773967,0,0
3139,152.91802,138.29602,123.90551,102.25837,80.129473,64.178425,45.804231,31.094598,18.591686,12.950641,7.1168571,1.9772969,0,0
3140,152.9103,138.28904,123.89925,102.25321,80.125429,64.175186,45.80192,31.093029,18.590748,12.949987,7.116498,1.9771972,0,0
3141,152.90258,138.28206,123.893,102.24805,80.121386,64.171947,45.799608,31.09146,18.58981,12.949334,7.1161388,1.9770974,0,0
3142,152.89487,138.27508,123.88675,102.24289,80.117342,64.168709,45.797297,31.089891,18.588872,12.94868,7.1157797,1.9769976,0,0
3143,152.88715,138.2681,123.8805,102.23773,80.113299,64.16547,45.794986,31.088322,18.587933,12.948027,7.1154205,1.9768978,0,0
3144,152.87943,138.26112,123.87424,102.23257,80.109255,64.162232,45.792674,31.086752,18.586995,12.947373,7.1150614,1.976798,0,0
3145,152.87172,138.25414,123.86799,102.22741,80.105212,64.158993,45.790363,31.085183,18.586057,12.94672,7.1147023,1.9766983,0,0
3146,152.864,138.24716,123.86174,102.22225,80.101168,64.155754,45.788051,31.083614,18.585119,12.946066,7.1143431,1.9765985,0,0
3147,152.85628,138.24019,123.85549,102.21709,80.097124,64.152516,45.78574,31.082045,18.584181,12.945413,7.113984,1.9764987,0,0
3148,152.84857,138.23321,123.84923,102.21193,80.093081,64.149277,45.783429,31.080476,18.583242,12.944759,7.1136249,1.9763989,0,0
3149,152.84085,138.22623,123.84298,102.20677,80.089037,64.146038,45.781117,31.078907,18.582304,12.944106,7.1132657,1.9762992,0,0
3150,152.83313,138.21925,123.83673,102.20161,80.084994,64.1428,45.778806,31.077338,18.581366,12.943452,7.1129066,1.9761994,0,0
3151,152.82542,138.21227,123.83048,102.19645,80.08095,64.139561,45.776494,31.075769,18.580428,12.942799,7.1125475,1.9760996,0,0
3152,152.8177,138.20529,123.82422,102.19129,80.076907,64.136323,45.774183,31.074199,18.57949,12.942145,7.1121883,1.9759998,0,0
3153,152.80998,138.19831,123.81797,102.18613,80.072863,64.133084,45.771872,31.07263,18.578552,12.941492,7.1118292,1.9759,0,0
3154,152.80227,138.19133,123.81172,102.18097,80.06882,64.129845,45.76956,31.071061,18.577613,12.940838,7.1114701,1.9758003,0,0
3155,152.79455,138.18436,123.80547,102.17581,80.064776,64.126607,45.767249,31.069492,18.576675,12.940185,7.1111109,1.9757005,0,0
3156,152.78683,138.17738,123.79921,102.17065,80.060733,64.123368,45.764937,31.067923,18.575737,12.939531,7.1107518,1.9756007,0,0
3157,152.77912,138.1704,123.79296,102.16549,80.056689,64.12013,45.762626,31.066354,18.574799,12.938878,7.1103926,1.9755009,0,0
3158,152.7714,138.16342,123.78671,102.16033,80.052645,64.116891,45.760315,31.064785,18.573861,12.938224,7.1100335,1.9754011,0,0
3159,152.76368,138.15644,123.78046,102.15517,80.048602,64.113652,45.758003,31.063216,18.572922,12.93757,7.1096744,1.9753014,0,0
3160,152.75597,138.14946,123.7742,102.15001,80.044558,64.110414,45.755692,31.061647,18.571984,12.936917,7.1093152,1.9752016,0,0
3161,152.74825,138.14248,123.76795,102.14485,80.040515,64.107175,45.75338,31.060077,18.571046,12.936263,7.1089561,1.9751018,0,0
3162,152.74053,138.1355,123.7617,102.13969,80.036471,64.103936,45.751069,31.058508,18.570108,12.93561,7.108597,1.975002,0,0
3163,152.73282,138.12852,123.75544,102.13453,80.032428,64.100698,45.748758,31.056939,18.56917,12.934956,7.1082378,1.9749022,0,0
3164,152.7251,138.12155,123.74919,102.12937,80.028384,64.097459,45.746446,31.05537,18.568232,12.934303,7.1078787,1.9748025,0,0
3165,152.71738,138.11457,123.74294,102.12421,80.024341,64.094221,45.744135,31.053801,18.567293,12.933649,7.1075196,1.9747027,0,0
3166,152.70967,138.10759,123.73669,102.11905,80.020297,64.090982,45.741823,31.052232,18.566355,12.932996,7.1071604,1.9746029,0,0
3167,152.70195,138.10061,123.73043,102.11389,80.016253,64.087743,45.739512,31.050663,18.565417,12.932342,7.1068013,1.9745031,0,0
3168,152.69423,138.09363,123.72418,102.10873,80.01221,64.084505,45.7372,31.049094,18.564479,12.931689,7.1064422,1.9744033,0,0
3169,152.68652,138.08665,123.71793,102.10357,80.008166,64.081266,45.734889,31.047524,18.563541,12.931035,7.106083,1.9743036,0,0
3170,152.6788,138.07967,123.71168,102.0984,80.004123,64.078028,45.732578,31.045955,18.562602,12.930382,7.1057239,1.9742038,0,0
3171,152.67108,138.07269,123.70542,102.09324,80.000079,64.074789,45.730266,31.044386,18.561664,12.929728,7.1053648,1.974104,0,0
3172,152.70308,138.10163,123.73135,102.11464,80.016843,64.088216,45.739849,31.050891,18.565554,12.932438,7.1068537,1.9745177,0,0
3173,152.73507,138.13056,123.75727,102.13603,80.033607,64.101642,45.749432,31.057397,18.569443,12.935147,7.1083426,1.9749313,0,0
3174,152.76706,138.15949,123.78319,102.15742,80.050371,64.115069,45.759014,31.063902,18.573333,12.937856,7.1098315,1.975345,0,0
3175,152.79905,138.18843,123.80911,102.17882,80.067135,64.128496,45.768597,31.070407,18.577222,12.940566,7.1113204,1.9757587,0,0
3176,152.83104,138.21736,123.83503,102.20021,80.083898,64.141923,45.77818,31.076913,18.581112,12.943275,7.1128093,1.9761723,0,0
3177,152.86304,138.24629,123.86096,102.2216,80.100662,64.155349,45.787762,31.083418,18.585002,12.945985,7.1142982,1.976586,0,0
3178,152.89503,138.27522,123.88688,102.243,80.117426,64.168776,45.797345,31.089923,18.588891,12.948694,7.1157871,1.9769997,0,0
3179,152.92702,138.30416,123.9128,102.26439,80.13419,64.182203,45.806928,31.096428,18.592781,12.951403,7.1172761,1.9774133,0,0
3180,152.95901,138.33309,123.93872,102.28579,80.150954,64.195629,45.81651,31.102934,18.59667,12.954113,7.118765,1.977827,0,0
3181,152.991,138.36202,123.96465,102.30718,80.167718,64.209056,45.826093,31.109439,18.60056,12.956822,7.1202539,1.9782407,0,0
3182,153.023,138.39096,123.99057,102.32857,80.184481,64.222483,45.835676,31.115944,18.604449,12.959532,7.1217428,1.9786544,0,0
3183,153.05499,138.41989,124.01649,102.34997,80.201245,64.23591,45.845258,31.12245,18.608339,12.962241,7.1232317,1.979068,0,0
3184,153.08698,138.44882,124.04241,102.37136,80.218009,64.249336,45.854841,31.128955,18.612228,12.96495,7.1247206,1.9794817,0,0
3185,153.11897,138.47775,124.06833,102.39275,80.234773,64.262763,45.864424,31.13546,18.616118,12.96766,7.1262095,1.9798954,0,0
3186,153.15096,138.50669,124.09426,102.41415,80.251537,64.27619,45.874006,31.141965,18.620008,12.970369,7.1276984,1.980309,0,0
3187,153.18295,138.53562,124.12018,102.43554,80.268301,64.289617,45.883589,31.148471,18.623897,12.973079,7.1291874,1.9807227,0,0
3188,153.21495,138.56455,124.1461,102.45693,80.285065,64.303043,45.893172,31.154976,18.627787,12.975788,7.1306763,1.9811364,0,0
